# t  B_z_curl_0  B_z_curl_1  B_z_curl_2  B_z_curl_3  B_z_curl_4  B_z_curl_5  B_z_curl_6  B_z_curl_7  B_z_curl_8  B_z_curl_9  B_z_curl_10  B_z_curl_11  B_z_curl_12  B_z_curl_13  B_z_curl_14  B_z_curl_15  B_z_curl_16  B_z_curl_17  B_z_curl_18  B_z_curl_19  B_z_curl_20  B_z_curl_21  B_z_curl_22  B_z_curl_23  B_z_curl_24  B_z_curl_25  B_z_curl_26  B_z_curl_27  B_z_curl_28  B_z_curl_29  B_z_curl_30  B_z_curl_31  B_z_curl_32  B_z_curl_33  B_z_curl_34  B_z_curl_35  B_z_curl_36  B_z_curl_37  B_z_curl_38  B_z_curl_39  B_z_curl_40  B_z_curl_41  B_z_curl_42  B_z_curl_43  B_z_curl_44  B_z_curl_45
12.8015 9.22275e-13 -7.64969e-13 4.25268e-13 2.70383e-13 -3.5323e-13 0 3.16766e-13 2.53041e-16 4.45466e-13 0 -3.8637e-14 5.92237e-13 2.76784e-13 0 -3.58143e-13 3.05551e-19 2.86837e-14 0 -2.86837e-14 2.85428e-13 -2.85428e-13 0 1.14906e-12 -7.44782e-13 9.78763e-13 -4.89381e-13 -6.91304e-13 2.79197e-13 -4.68185e-13 -2.76785e-13 0 8.117e-13 -2.35599e-13 4.13771e-14 -3.59181e-13 2.09678e-13 -4.45466e-13 0 1.42895e-12 -9.05681e-13 -8.07085e-13 -2.70383e-13 0 6.78006e-14 3.5323e-13 0
13.2704 8.94816e-13 -7.70234e-13 4.19887e-13 2.60334e-13 -3.23925e-13 0 2.98044e-13 -7.74072e-15 4.60819e-13 0 -7.3495e-14 6.10394e-13 2.97061e-13 0 -3.91261e-13 2.21522e-19 3.4975e-14 0 -3.4975e-14 2.63794e-13 -2.63794e-13 0 1.09824e-12 -7.40444e-13 1.05768e-12 -5.28839e-13 -6.54269e-13 2.72421e-13 -4.38264e-13 -2.97062e-13 0 7.70723e-13 -1.94037e-13 9.32171e-14 -3.91766e-13 2.71898e-13 -4.60819e-13 0 1.39904e-12 -8.54166e-13 -7.4555e-13 -2.60334e-13 0 6.01301e-14 3.23925e-13 0
13.7392 8.48194e-13 -7.59124e-13 3.99604e-13 2.39138e-13 -2.71302e-13 0 2.79179e-13 -2.68513e-14 4.64889e-13 0 -1.07094e-13 6.18897e-13 3.0822e-13 0 -4.23512e-13 1.28288e-19 3.74271e-14 0 -3.74271e-14 2.26369e-13 -2.2637e-13 0 1.00699e-12 -7.16675e-13 1.12505e-12 -5.62527e-13 -6.15636e-13 2.67297e-13 -3.90767e-13 -3.08221e-13 0 6.93648e-13 -1.33642e-13 1.44334e-13 -4.14176e-13 3.48932e-13 -4.64889e-13 0 1.3379e-12 -7.80483e-13 -6.73551e-13 -2.39137e-13 0 4.49314e-14 2.71302e-13 0
14.208 7.84817e-13 -7.3252e-13 3.65225e-13 2.07665e-13 -1.97136e-13 0 2.61309e-13 -5.65988e-14 4.57887e-13 0 -1.3814e-13 6.17902e-13 3.10021e-13 0 -4.54168e-13 2.8708e-20 3.59045e-14 0 -3.59045e-14 1.74715e-13 -1.74715e-13 0 8.79027e-13 -6.74781e-13 1.17959e-12 -5.89797e-13 -5.7771e-13 2.64194e-13 -3.27465e-13 -3.10022e-13 0 5.83294e-13 -5.63795e-14 1.9286e-13 -4.2567e-13 4.388e-13 -4.57887e-13 0 1.24853e-12 -6.87772e-13 -5.94589e-13 -2.07665e-13 0 2.24205e-14 1.97137e-13 0
14.6768 7.07484e-13 -6.9168e-13 3.17857e-13 1.6701e-13 -1.03797e-13 0 2.45622e-13 -9.62923e-14 4.40275e-13 0 -1.65384e-13 6.07742e-13 3.02444e-13 0 -4.8249e-13 -7.39519e-20 3.0378e-14 0 -3.0378e-14 1.10754e-13 -1.10755e-13 0 7.19036e-13 -6.16544e-13 1.22018e-12 -6.10091e-13 -5.42789e-13 2.63466e-13 -2.50502e-13 -3.02445e-13 0 4.43374e-13 3.53392e-14 2.36868e-13 -4.25744e-13 5.39209e-13 -4.40275e-13 0 1.13474e-12 -5.79696e-13 -5.1234e-13 -1.67009e-13 0 -6.95698e-15 1.03799e-13 0
15.1456 6.19267e-13 -6.38188e-13 2.58874e-13 1.18439e-13 5.844e-15 0 2.33303e-13 -1.45058e-13 4.12737e-13 0 -1.87669e-13 5.88908e-13 2.85686e-13 0 -5.07751e-13 -1.75991e-19 2.09249e-14 0 -2.09249e-14 3.66948e-14 -3.66959e-14 0 5.32447e-13 -5.44147e-13 1.24593e-12 -6.22964e-13 -5.13069e-13 2.65444e-13 -1.62311e-13 -2.85687e-13 0 2.78345e-13 1.38751e-13 2.74449e-13 -4.14151e-13 6.47636e-13 -4.12737e-13 0 1.00096e-12 -4.60289e-13 -4.30503e-13 -1.18439e-13 0 -4.25396e-14 -5.84277e-15 0
15.6144 5.23402e-13 -5.73895e-13 1.89869e-13 6.33522e-14 1.28526e-13 0 2.2549e-13 -2.01867e-13 3.76158e-13 0 -2.03981e-13 5.62038e-13 2.60154e-13 0 -5.29273e-13 -2.73678e-19 7.72583e-15 0 -7.72581e-15 -4.50564e-14 4.50552e-14 0 3.25255e-13 -4.60092e-13 1.2562e-12 -6.28102e-13 -4.90566e-13 2.70426e-13 -6.55273e-14 -2.60155e-13 0 9.32465e-14 2.50842e-13 3.03784e-13 -3.90923e-13 7.6141e-13 -3.76158e-13 0 8.52078e-13 -3.3381e-13 -3.52657e-13 -6.33519e-14 0 -8.347e-14 -1.28524e-13 0
16.0833 4.23169e-13 -5.00857e-13 1.12616e-13 3.23215e-15 2.60708e-13 0 2.23213e-13 -2.65562e-13 3.31596e-13 0 -2.13486e-13 5.27906e-13 2.26456e-13 0 -5.46447e-13 -3.6316e-19 -8.94067e-15 0 8.94069e-15 -1.31986e-13 1.31985e-13 0 1.038e-13 -3.67115e-13 1.25068e-12 -6.25341e-13 -4.77037e-13 2.78669e-13 3.70863e-14 -2.26457e-13 0 -1.06481e-13 3.68455e-13 3.23235e-13 -3.56388e-13 8.77796e-13 -3.31597e-13 0 6.93267e-13 -2.04584e-13 -2.82119e-13 -3.23191e-15 0 -1.28722e-13 -2.60706e-13 0
16.5521 3.21791e-13 -4.21274e-13 2.90293e-14 -6.03957e-14 3.98692e-13 0 2.27353e-13 -3.34884e-13 2.80252e-13 0 -2.15571e-13 4.87408e-13 1.85385e-13 0 -5.5877e-13 -4.4071e-19 -2.87072e-14 0 2.87072e-14 -2.21558e-13 2.21556e-13 0 -1.25436e-13 -2.68088e-13 1.22937e-12 -6.14684e-13 -4.7392e-13 2.90378e-13 1.42726e-13 -1.85385e-13 0 -3.15171e-13 4.88392e-13 3.31418e-13 -3.11176e-13 9.94073e-13 -2.80252e-13 0 5.2982e-13 -7.68576e-14 -2.21831e-13 6.03959e-14 0 -1.77135e-13 -3.98691e-13 0
17.0209 2.22331e-13 -3.37424e-13 -5.88829e-14 -1.26003e-13 5.38745e-13 0 2.38584e-13 -4.08494e-13 2.23437e-13 0 -2.09866e-13 4.41554e-13 1.379e-13 0 -5.65863e-13 -5.02639e-19 -5.11287e-14 0 5.11287e-14 -3.11297e-13 3.11296e-13 0 -3.56038e-13 -1.65936e-13 1.19263e-12 -5.96315e-13 -4.82281e-13 3.05698e-13 2.48619e-13 -1.379e-13 0 -5.27114e-13 6.07512e-13 3.27279e-13 -2.56216e-13 1.10761e-12 -2.23437e-13 0 3.66958e-13 4.53393e-14 -1.74251e-13 1.26003e-13 0 -2.27448e-13 -5.38744e-13 0
17.4897 1.27616e-13 -2.51603e-13 -1.49055e-13 -1.92094e-13 6.77211e-13 0 2.57345e-13 -4.85002e-13 1.62545e-13 0 -1.96267e-13 3.91454e-13 8.51026e-14 0 -5.67501e-13 -5.45878e-19 -7.56957e-14 0 7.56958e-14 -3.98866e-13 3.98864e-13 0 -5.8184e-13 -6.35432e-14 1.14122e-12 -5.7061e-13 -5.02782e-13 3.24707e-13 3.52096e-13 -8.51026e-14 0 -7.36726e-13 7.22826e-13 3.10156e-13 -1.9273e-13 1.21591e-12 -1.62545e-13 0 2.0968e-13 1.58321e-13 -1.41278e-13 1.92094e-13 0 -2.78345e-13 -6.77209e-13 0
17.9585 4.01619e-14 -1.66067e-13 -2.39407e-13 -2.57236e-13 8.10621e-13 0 2.83799e-13 -5.62987e-13 9.90181e-14 0 -1.74941e-13 3.38301e-13 2.82146e-14 0 -5.63625e-13 -5.67674e-19 -1.0185e-13 0 1.0185e-13 -4.8213e-13 4.82128e-13 0 -7.971e-13 3.63261e-14 1.07627e-12 -5.38137e-13 -5.35659e-13 3.47405e-13 4.5065e-13 -2.82144e-14 0 -9.38709e-13 8.31578e-13 2.79827e-13 -1.22208e-13 1.31671e-12 -9.90185e-14 0 6.26022e-14 2.58851e-13 -1.24194e-13 2.57236e-13 0 -3.28491e-13 -8.1062e-13 0
18.4273 -3.78755e-14 -8.29809e-14 -3.27887e-13 -3.20086e-13 9.35795e-13 0 3.17815e-13 -6.41019e-13 3.43176e-14 0 -1.46326e-13 2.83363e-13 -3.14556e-14 0 -5.5436e-13 -5.65942e-19 -1.28998e-13 0 1.28998e-13 -5.59215e-13 5.59214e-13 0 -9.96645e-13 1.31101e-13 9.99319e-13 -4.9966e-13 -5.8072e-13 3.7371e-13 5.41997e-13 3.14558e-14 0 -1.12819e-12 9.31318e-13 2.36545e-13 -4.63815e-14 1.40799e-12 -3.43181e-14 0 -7.01596e-14 3.44227e-13 -1.2364e-13 3.20086e-13 0 -3.76579e-13 -9.35795e-13 0
18.8962 -1.04741e-13 -4.3676e-15 -4.12507e-13 -3.79411e-13 1.04992e-12 0 3.58964e-13 -7.17685e-13 -3.01075e-14 0 -1.11115e-13 2.27958e-13 -9.25405e-14 0 -5.40015e-13 -5.39397e-19 -1.56534e-13 0 1.56534e-13 -6.28553e-13 6.28552e-13 0 -1.17599e-12 2.18468e-13 9.12249e-13 -4.56125e-13 -6.37353e-13 4.03457e-13 6.24117e-13 9.25409e-14 0 -1.30086e-12 1.01996e-12 1.81052e-13 3.28217e-14 1.48804e-12 3.0107e-14 0 -1.85102e-13 4.12346e-13 -1.3961e-13 3.79411e-13 0 -4.21371e-13 -1.04992e-12 0
19.365 -1.591e-13 6.79301e-14 -4.9139e-13 -4.34109e-13 1.15064e-12 0 4.06514e-13 -7.9161e-13 -9.28493e-14 0 -7.02409e-14 1.73436e-13 -1.53647e-13 0 -5.21085e-13 -4.87606e-19 -1.83849e-13 0 1.83849e-13 -6.88908e-13 6.88908e-13 0 -1.33143e-12 2.96425e-13 8.1729e-13 -4.08645e-13 -7.04553e-13 4.36388e-13 6.953e-13 1.53648e-13 0 -1.45303e-12 1.0958e-12 1.14572e-13 1.13326e-13 1.55548e-12 9.28488e-14 0 -2.79413e-13 4.61742e-13 -1.71473e-13 4.34109e-13 0 -4.61729e-13 -1.15064e-12 0
19.8338 -2.00048e-13 1.32285e-13 -5.62805e-13 -4.8322e-13 1.23606e-12 0 4.59458e-13 -8.61486e-13 -1.52568e-13 0 -2.48412e-14 1.21153e-13 -2.1339e-13 0 -4.98239e-13 -4.10986e-19 -2.10352e-13 0 2.10352e-13 -7.39403e-13 7.39402e-13 0 -1.46011e-12 3.63318e-13 7.16953e-13 -3.58477e-13 -7.80955e-13 4.72159e-13 7.54173e-13 2.1339e-13 0 -1.58175e-12 1.15761e-12 3.87816e-14 1.92967e-13 1.60929e-12 1.52568e-13 0 -3.51023e-13 4.91605e-13 -2.18022e-13 4.8322e-13 0 -4.96659e-13 -1.23606e-12 0
20.3026 -2.27103e-13 1.87315e-13 -6.25211e-13 -5.25939e-13 1.30485e-12 0 5.16537e-13 -9.26091e-13 -2.0802e-13 0 2.37781e-14 7.24416e-14 -2.70422e-13 0 -4.72304e-13 -3.10798e-19 -2.35486e-13 0 2.35486e-13 -7.79515e-13 7.79515e-13 0 -1.56005e-12 4.17872e-13 6.13976e-13 -3.06988e-13 -8.64883e-13 5.10337e-13 7.99726e-13 2.70423e-13 0 -1.68485e-12 1.20458e-12 -4.42323e-14 2.69558e-13 1.64884e-12 2.08019e-13 0 -3.98631e-13 5.01769e-13 -2.77536e-13 5.2594e-13 0 -5.2533e-13 -1.30485e-12 0
20.7714 -2.40187e-13 2.319e-13 -6.77291e-13 -5.61624e-13 1.35618e-12 0 5.76285e-13 -9.84321e-13 -2.58077e-13 0 7.41866e-14 2.85793e-14 -3.23471e-13 0 -4.44241e-13 -1.89142e-19 -2.58738e-13 0 2.58738e-13 -8.09079e-13 8.09078e-13 0 -1.63015e-12 4.59203e-13 5.11245e-13 -2.55623e-13 -9.54406e-13 5.50408e-13 8.31325e-13 3.23472e-13 0 -1.76094e-12 1.23634e-12 -1.32044e-13 3.4096e-13 1.67386e-12 2.58076e-13 0 -4.21706e-13 4.92691e-13 -3.47865e-13 5.61624e-13 0 -5.47102e-13 -1.35618e-12 0
21.2402 -2.396e-13 2.65201e-13 -7.17989e-13 -5.89798e-13 1.3898e-12 0 6.37083e-13 -1.03521e-12 -3.01751e-13 0 1.24877e-13 -9.24481e-15 -3.71366e-13 0 -4.15114e-13 -4.90697e-20 -2.79657e-13 0 2.79657e-13 -8.2826e-13 8.2826e-13 0 -1.67018e-12 4.86821e-13 4.11713e-13 -2.05857e-13 -1.04739e-12 5.91782e-13 8.48719e-13 3.71366e-13 0 -1.80941e-12 1.25298e-12 -2.21969e-13 4.05151e-13 1.68449e-12 3.01751e-13 0 -4.20459e-13 4.654e-13 -4.26522e-13 5.89799e-13 0 -5.61543e-13 -1.38981e-12 0
21.7091 -2.25985e-13 2.86662e-13 -7.4654e-13 -6.10159e-13 1.40597e-12 0 6.97218e-13 -1.07795e-12 -3.38212e-13 0 1.74315e-13 -3.99656e-14 -4.13066e-13 0 -3.86054e-13 1.05566e-19 -2.97858e-13 0 2.97858e-13 -8.37532e-13 8.37533e-13 0 -1.68074e-12 5.0062e-13 3.18308e-13 -1.59155e-13 -1.14159e-12 6.33801e-13 8.5204e-13 4.13066e-13 0 -1.83045e-12 1.25498e-12 -3.11163e-13 4.60298e-13 1.68125e-12 3.38212e-13 0 -3.958e-13 4.21439e-13 -5.10789e-13 6.1016e-13 0 -5.68431e-13 -1.40597e-12 0
22.1258 -2.03702e-13 2.9558e-13 -7.61352e-13 -6.21588e-13 1.40626e-12 0 7.48712e-13 -1.1086e-12 -3.64033e-13 0 2.15993e-13 -6.05749e-14 -4.44216e-13 0 -3.61214e-13 2.51679e-19 -3.11509e-13 0 3.11509e-13 -8.3805e-13 8.38051e-13 0 -1.66645e-12 5.01488e-13 2.42697e-13 -1.21349e-13 -1.22446e-12 6.71122e-13 8.43578e-13 4.44217e-13 0 -1.82683e-12 1.24515e-12 -3.87498e-13 5.00446e-13 1.66743e-12 3.64033e-13 0 -3.55452e-13 3.69951e-13 -5.88117e-13 6.21589e-13 0 -5.68207e-13 -1.40626e-12 0
22.5426 -1.727e-13 2.9493e-13 -7.66109e-13 -6.26756e-13 1.39415e-12 0 7.97108e-13 -1.13202e-12 -3.83289e-13 0 2.54476e-13 -7.43416e-14 -4.69266e-13 0 -3.38149e-13 4.02319e-19 -3.2261e-13 0 3.2261e-13 -8.31994e-13 8.31995e-13 0 -1.63133e-12 4.92042e-13 1.75991e-13 -8.7996e-14 -1.30481e-12 7.07862e-13 8.24981e-13 4.69267e-13 0 -1.80329e-12 1.22527e-12 -4.5896e-13 5.31292e-13 1.64418e-12 3.83288e-13 0 -2.99258e-13 3.08473e-13 -6.65626e-13 6.26756e-13 0 -5.62149e-13 -1.39415e-12 0
22.9594 -1.33949e-13 2.8489e-13 -7.60932e-13 -6.25788e-13 1.37068e-12 0 8.41274e-13 -1.14806e-12 -3.95757e-13 0 2.88826e-13 -8.08923e-14 -4.8783e-13 0 -3.17631e-13 5.53684e-19 -3.31057e-13 0 3.31057e-13 -8.20152e-13 8.20153e-13 0 -1.57713e-12 4.7288e-13 1.19851e-13 -5.99255e-14 -1.38106e-12 7.43475e-13 7.97047e-13 4.8783e-13 0 -1.76128e-12 1.19633e-12 -5.23643e-13 5.52156e-13 1.61256e-12 3.95756e-13 0 -2.28959e-13 2.388e-13 -7.41355e-13 6.25789e-13 0 -5.50525e-13 -1.37068e-12 0
23.3761 -8.85221e-14 2.65799e-13 -7.46154e-13 -6.18912e-13 1.33712e-12 0 8.80176e-13 -1.15668e-12 -4.01336e-13 0 3.18202e-13 -8.00043e-14 -4.99649e-13 0 -3.00378e-13 7.01881e-19 -3.36798e-13 0 3.36797e-13 -8.03397e-13 8.03398e-13 0 -1.50594e-12 4.44767e-13 7.57055e-14 -3.7853e-14 -1.45167e-12 7.77409e-13 7.60764e-13 4.9965e-13 0 -1.70257e-12 1.15949e-12 -5.79799e-13 5.62601e-13 1.5738e-12 4.01336e-13 0 -1.46533e-13 1.62848e-13 -8.1345e-13 6.18913e-13 0 -5.3372e-13 -1.33712e-12 0
23.7929 -3.75747e-14 2.38157e-13 -7.22322e-13 -6.06453e-13 1.29489e-12 0 9.12917e-13 -1.15801e-12 -4.00046e-13 0 3.41881e-13 -7.16168e-14 -5.04598e-13 0 -2.87028e-13 8.42981e-19 -3.39835e-13 0 3.39835e-13 -7.82659e-13 7.8266e-13 0 -1.42009e-12 4.08609e-13 4.47215e-14 -2.2361e-14 -1.51524e-12 8.09111e-13 7.1729e-13 5.04599e-13 0 -1.6292e-12 1.11603e-12 -6.2589e-13 5.62453e-13 1.52926e-12 4.00046e-13 0 -5.41363e-14 8.25966e-14 -8.80209e-13 6.06454e-13 0 -5.12224e-13 -1.29489e-12 0
24.2097 1.76863e-14 2.02606e-13 -6.90181e-13 -5.88828e-13 1.24552e-12 0 9.38761e-13 -1.15231e-12 -3.92027e-13 0 3.59277e-13 -5.58376e-14 -5.02683e-13 0 -2.78122e-13 9.73098e-19 -3.40226e-13 0 3.40226e-13 -7.58896e-13 7.58897e-13 0 -1.32209e-12 3.6543e-13 2.77639e-14 -1.38821e-14 -1.57049e-12 8.38046e-13 6.67919e-13 5.02684e-13 0 -1.54341e-12 1.06732e-12 -6.6064e-13 5.518e-13 1.48046e-12 3.92027e-13 0 4.59533e-14 4.26524e-17 -9.40125e-13 5.8883e-13 0 -4.86626e-13 -1.24553e-12 0
24.6265 7.60262e-14 1.5992e-13 -6.50662e-13 -5.66539e-13 1.19066e-12 0 9.57163e-13 -1.14e-12 -3.77535e-13 0 3.69958e-13 -3.29462e-14 -4.94043e-13 0 -2.74085e-13 1.08848e-18 -3.38076e-13 0 3.38075e-13 -7.33065e-13 7.33067e-13 0 -1.21459e-12 3.1634e-13 2.53738e-14 -1.26871e-14 -1.61631e-12 8.63703e-13 6.14063e-13 4.94043e-13 0 -1.44761e-12 1.01476e-12 -6.83079e-13 5.31e-13 1.42899e-12 3.77534e-13 0 1.51393e-13 -8.28493e-14 -9.91928e-13 5.66541e-13 0 -4.57591e-13 -1.19066e-12 0
25.0432 1.36207e-13 1.1099e-13 -6.04862e-13 -5.40164e-13 1.13195e-12 0 9.67781e-13 -1.12162e-12 -3.56934e-13 0 3.7365e-13 -3.39098e-15 -4.78944e-13 0 -2.75214e-13 1.18564e-18 -3.33535e-13 0 3.33535e-13 -7.06098e-13 7.061e-13 0 -1.1003e-12 2.62512e-13 3.77516e-14 -1.8876e-14 -1.65179e-12 8.8561e-13 5.57212e-13 4.78945e-13 0 -1.34432e-12 9.59796e-13 -6.92568e-13 5.00665e-13 1.3765e-12 3.56934e-13 0 2.59831e-13 -1.64191e-13 -1.03461e-12 5.40166e-13 0 -4.25845e-13 -1.13195e-12 0
25.46 1.97009e-13 5.6806e-14 -5.54015e-13 -5.10347e-13 1.07104e-12 0 9.70494e-13 -1.09782e-12 -3.30693e-13 0 3.70253e-13 3.2217e-14 -4.57777e-13 0 -2.81668e-13 1.26147e-18 -3.26797e-13 0 3.26797e-13 -6.78875e-13 6.78877e-13 0 -9.81908e-13 2.05153e-13 6.47505e-14 -3.23754e-14 -1.67623e-12 9.03344e-13 4.98902e-13 4.57777e-13 0 -1.23608e-12 9.03841e-13 -6.88827e-13 4.61648e-13 1.32467e-12 3.30693e-13 0 3.68957e-13 -2.42213e-13 -1.06743e-12 5.10348e-13 0 -3.92164e-13 -1.07105e-12 0
25.8768 2.57254e-13 -1.55983e-15 -4.99465e-13 -4.77784e-13 1.00955e-12 0 9.65399e-13 -1.06938e-12 -2.99375e-13 0 3.59834e-13 7.31169e-14 -4.31045e-13 0 -2.93457e-13 1.31331e-18 -3.18091e-13 0 3.18091e-13 -6.52203e-13 6.52205e-13 0 -8.62084e-13 1.4548e-13 1.05879e-13 -5.29398e-14 -1.68915e-12 9.16543e-13 4.40683e-13 4.31045e-13 0 -1.12543e-12 8.48278e-13 -6.71943e-13 4.15018e-13 1.27515e-12 2.99374e-13 0 4.76549e-13 -3.15296e-13 -1.08997e-12 4.77786e-13 0 -3.57349e-13 -1.00956e-12 0
26.2935 3.15823e-13 -6.29727e-14 -4.42632e-13 -4.43216e-13 9.49014e-13 0 9.52816e-13 -1.03715e-12 -2.63621e-13 0 3.42629e-13 1.18414e-13 -3.99354e-13 0 -3.10452e-13 1.33891e-18 -3.07678e-13 0 3.07678e-13 -6.26801e-13 6.26803e-13 0 -7.43374e-13 8.46937e-14 1.60315e-13 -8.01578e-14 -1.69034e-12 9.24923e-13 3.84077e-13 3.99354e-13 0 -1.01484e-12 7.94416e-13 -6.42365e-13 3.62028e-13 1.22953e-12 2.63621e-13 0 5.80515e-13 -3.82004e-13 -1.10207e-12 4.43218e-13 0 -3.22212e-13 -9.49019e-13 0
26.7103 3.71674e-13 -1.26255e-13 -3.84972e-13 -4.0741e-13 8.90841e-13 0 9.33273e-13 -1.00206e-12 -2.24147e-13 0 3.1904e-13 1.67103e-13 -3.63401e-13 0 -3.32375e-13 1.33685e-18 -2.95842e-13 0 2.95842e-13 -6.03282e-13 6.03284e-13 0 -6.28174e-13 2.39595e-14 2.26927e-13 -1.13463e-13 -1.67983e-12 9.2828e-13 3.30546e-13 3.63401e-13 0 -9.06685e-13 7.43471e-13 -6.00899e-13 3.04083e-13 1.18931e-12 2.24147e-13 0 6.78929e-13 -4.41106e-13 -1.10388e-12 4.07412e-13 0 -2.87558e-13 -8.90846e-13 0
27.1271 4.23856e-13 -1.90208e-13 -3.27943e-13 -3.71144e-13 8.36318e-13 0 9.0749e-13 -9.65099e-13 -1.81725e-13 0 2.8962e-13 2.1809e-13 -3.23958e-13 0 -3.58817e-13 1.30622e-18 -2.82885e-13 0 2.82886e-13 -5.82149e-13 5.8215e-13 0 -5.18692e-13 -3.56147e-14 3.04301e-13 -1.52151e-13 -1.6579e-12 9.26507e-13 2.81456e-13 3.23957e-13 0 -8.03162e-13 6.96542e-13 -5.48674e-13 2.42692e-13 1.15584e-12 1.81725e-13 0 7.70063e-13 -4.91597e-13 -1.09581e-12 3.71146e-13 0 -2.54169e-13 -8.36323e-13 0
27.5438 4.71525e-13 -2.5363e-13 -2.72963e-13 -3.35194e-13 7.86567e-13 0 8.76359e-13 -9.27261e-13 -1.37167e-13 0 2.5506e-13 2.70225e-13 -2.81855e-13 0 -3.89245e-13 1.2468e-18 -2.69122e-13 0 2.69122e-13 -5.6378e-13 5.63781e-13 0 -4.16908e-13 -9.29944e-14 3.90787e-13 -1.95394e-13 -1.62512e-12 9.196e-13 2.38043e-13 2.81855e-13 0 -7.06288e-13 6.54594e-13 -4.87115e-13 1.79431e-13 1.13032e-12 1.37167e-13 0 8.52407e-13 -5.32706e-13 -1.07855e-12 3.35196e-13 0 -2.22788e-13 -7.86572e-13 0
27.9606 5.13951e-13 -3.15343e-13 -2.21373e-13 -3.00317e-13 7.42537e-13 0 8.40915e-13 -8.89548e-13 -9.13172e-14 0 2.16177e-13 3.22328e-13 -2.37968e-13 0 -4.23017e-13 1.15922e-18 -2.54871e-13 0 2.54871e-13 -5.48434e-13 5.48436e-13 0 -3.24552e-13 -1.47233e-13 4.84532e-13 -2.42266e-13 -1.58229e-12 9.07662e-13 2.01381e-13 2.37967e-13 0 -6.17856e-13 6.18438e-13 -4.17899e-13 1.15894e-13 1.1137e-12 9.13172e-14 0 9.24692e-13 -5.63904e-13 -1.05298e-12 3.00318e-13 0 -1.94103e-13 -7.42541e-13 0
28.3774 5.5053e-13 -3.74208e-13 -1.74404e-13 -2.67234e-13 7.04988e-13 0 8.02302e-13 -8.52938e-13 -4.50318e-14 0 1.7389e-13 3.73224e-13 -1.93194e-13 0 -4.59403e-13 1.0447e-18 -2.40447e-13 0 2.40448e-13 -5.36251e-13 5.36252e-13 0 -2.43078e-13 -1.97486e-13 5.83537e-13 -2.91769e-13 -1.53046e-12 8.90912e-13 1.72361e-13 1.93193e-13 0 -5.39405e-13 5.88728e-13 -3.429e-13 5.36456e-14 1.10673e-12 4.50318e-14 0 9.85897e-13 -5.84904e-13 -1.0202e-12 2.67236e-13 0 -1.68737e-13 -7.04992e-13 0
28.7942 5.80791e-13 -4.29148e-13 -1.33137e-13 -2.36618e-13 6.74489e-13 0 7.61743e-13 -8.18362e-13 8.34283e-16 0 1.29199e-13 4.21775e-13 -1.48439e-13 0 -4.97604e-13 9.05132e-19 -2.26161e-13 0 2.26161e-13 -5.27255e-13 5.27255e-13 0 -1.73656e-13 -2.43015e-13 6.85707e-13 -3.42854e-13 -1.47094e-12 8.69685e-13 1.51663e-13 1.48438e-13 0 -4.72205e-13 5.65946e-13 -2.64139e-13 -5.81764e-15 1.10989e-12 -8.34312e-16 0 1.03526e-12 -5.95657e-13 -9.81444e-13 2.36619e-13 0 -1.47235e-13 -6.74492e-13 0
29.2109 6.04395e-13 -4.79168e-13 -9.84855e-14 -2.09076e-13 6.51417e-13 0 7.20498e-13 -7.86678e-13 4.54418e-14 0 8.31629e-14 4.66909e-13 -1.04598e-13 0 -5.36778e-13 7.43184e-19 -2.12305e-13 0 2.12305e-13 -5.21364e-13 5.21365e-13 0 -1.17161e-13 -2.832e-13 7.88901e-13 -3.94451e-13 -1.40521e-12 8.44426e-13 1.39742e-13 1.04597e-13 0 -4.17243e-13 5.50403e-13 -1.8372e-13 -6.11135e-14 1.12338e-12 -4.54418e-14 0 1.07228e-12 -5.96339e-13 -9.38086e-13 2.09077e-13 0 -1.30054e-13 -6.5142e-13 0
29.6277 6.21144e-13 -5.23375e-13 -7.11623e-14 -1.8514e-13 6.3596e-13 0 6.79831e-13 -7.58656e-13 8.79818e-14 0 3.68759e-14 5.07653e-13 -6.25359e-14 0 -5.7606e-13 5.62063e-19 -1.99155e-13 0 1.99155e-13 -5.18406e-13 5.18406e-13 0 -7.41763e-14 -3.1754e-13 8.90991e-13 -4.45496e-13 -1.33495e-12 8.15696e-13 1.3682e-13 6.2535e-14 0 -3.75214e-13 5.42237e-13 -1.03771e-13 -1.11009e-13 1.14711e-12 -8.79819e-14 0 1.0967e-12 -5.87342e-13 -8.91557e-13 1.85141e-13 0 -1.17556e-13 -6.35962e-13 0
30.0445 6.30976e-13 -5.60989e-13 -5.16698e-14 -1.65253e-13 6.28126e-13 0 6.40973e-13 -7.34957e-13 1.27689e-13 0 -8.56098e-15 5.43154e-13 -2.30749e-14 0 -6.1459e-13 3.65602e-19 -1.86962e-13 0 1.86962e-13 -5.18126e-13 5.18126e-13 0 -4.49935e-14 -3.45658e-13 9.89912e-13 -4.94956e-13 -1.26199e-12 7.84155e-13 1.42877e-13 2.30739e-14 0 -3.46524e-13 5.41418e-13 -2.63832e-14 -1.5445e-13 1.18071e-12 -1.27689e-13 0 1.10853e-12 -5.6925e-13 -8.4333e-13 1.65254e-13 0 -1.10003e-13 -6.28128e-13 0
