# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
645.825 4.73704e-13 -1.21967e-12 -1.55578e-12 -9.62525e-13 -1.88396e-12 -3.60966e-13 1.66073e-13 -1.75388e-12 -6.45174e-12 -4.40014e-12 -2.4008e-12 -1.41055e-12 -4.67975e-12 -1.05775e-11 -6.60072e-18 -1.4905e-17 2.571e-13 -3.23955e-12 -2.57126e-13 2.35871e-12 -8.24857e-18 -2.35873e-12 -1.16101e-12 -1.77131e-12 -3.42599e-13 1.06303e-18 -2.39432e-18 2.4008e-12 1.41053e-12 4.67975e-12 3.23955e-12 2.26239e-18 1.77131e-12 3.42597e-13 -1.66074e-13 1.75388e-12 6.45174e-12 1.05775e-11 1.16101e-12 1.21967e-12 1.55578e-12 9.62528e-13 4.40013e-12 -4.73696e-13 3.60967e-13 1.88396e-12
646.299 4.66679e-13 -1.23338e-12 -1.57405e-12 -9.6128e-13 -1.88403e-12 -3.73337e-13 1.55095e-13 -1.77044e-12 -6.46223e-12 -4.38924e-12 -2.42989e-12 -1.40505e-12 -4.68733e-12 -1.06065e-11 -5.19089e-18 -1.42667e-17 2.72081e-13 -3.23391e-12 -2.72106e-13 2.35177e-12 -8.57155e-18 -2.35179e-12 -1.15574e-12 -1.77419e-12 -3.64603e-13 4.43259e-19 -1.5047e-18 2.42989e-12 1.40504e-12 4.68734e-12 3.23391e-12 1.58697e-18 1.77419e-12 3.64601e-13 -1.55095e-13 1.77044e-12 6.46223e-12 1.06065e-11 1.15575e-12 1.23338e-12 1.57405e-12 9.61282e-13 4.38924e-12 -4.66671e-13 3.73338e-13 1.88403e-12
646.773 4.60455e-13 -1.24428e-12 -1.58768e-12 -9.56302e-13 -1.88274e-12 -3.86206e-13 1.45222e-13 -1.78891e-12 -6.46938e-12 -4.37304e-12 -2.46354e-12 -1.40079e-12 -4.69205e-12 -1.06311e-11 -3.78212e-18 -1.34468e-17 2.87991e-13 -3.22339e-12 -2.88014e-13 2.34428e-12 -8.77513e-18 -2.3443e-12 -1.15006e-12 -1.7766e-12 -3.87279e-13 -1.74979e-19 -6.72333e-19 2.46354e-12 1.40079e-12 4.69205e-12 3.22339e-12 8.75457e-19 1.77659e-12 3.87275e-13 -1.45221e-13 1.78892e-12 6.46938e-12 1.06311e-11 1.15006e-12 1.24429e-12 1.58768e-12 9.56305e-13 4.37304e-12 -4.60448e-13 3.86207e-13 1.88274e-12
647.247 4.55127e-13 -1.25249e-12 -1.59678e-12 -9.48191e-13 -1.88047e-12 -3.99292e-13 1.3642e-13 -1.80914e-12 -6.47363e-12 -4.35253e-12 -2.50112e-12 -1.39802e-12 -4.69422e-12 -1.06516e-11 -2.40915e-18 -1.2464e-17 3.04339e-13 -3.20871e-12 -3.04362e-13 2.3367e-12 -8.85094e-18 -2.33672e-12 -1.14421e-12 -1.77865e-12 -4.10228e-13 -7.70698e-19 8.68237e-20 2.50112e-12 1.39802e-12 4.69422e-12 3.20872e-12 1.4657e-19 1.77865e-12 4.10223e-13 -1.36418e-13 1.80915e-12 6.47364e-12 1.06516e-11 1.14422e-12 1.2525e-12 1.59679e-12 9.48194e-13 4.35253e-12 -4.5512e-13 3.99292e-13 1.88047e-12
647.721 4.50763e-13 -1.25818e-12 -1.6016e-12 -9.37643e-13 -1.87762e-12 -4.12306e-13 1.28604e-13 -1.83093e-12 -6.47555e-12 -4.32884e-12 -2.54192e-12 -1.39692e-12 -4.69431e-12 -1.06687e-11 -1.10552e-18 -1.13419e-17 3.20597e-13 -3.19078e-12 -3.20618e-13 2.32951e-12 -8.79428e-18 -2.32953e-12 -1.13845e-12 -1.78045e-12 -4.33062e-13 -1.32351e-18 7.5908e-19 2.54192e-12 1.39692e-12 4.69432e-12 3.19079e-12 -5.80365e-19 1.78045e-12 4.33057e-13 -1.28601e-13 1.83094e-12 6.47556e-12 1.06687e-11 1.13846e-12 1.25819e-12 1.60161e-12 9.37647e-13 4.32884e-12 -4.50756e-13 4.12307e-13 1.87761e-12
648.194 4.47408e-13 -1.26156e-12 -1.60251e-12 -9.25432e-13 -1.8746e-12 -4.24968e-13 1.21639e-13 -1.85407e-12 -6.47578e-12 -4.30324e-12 -2.58512e-12 -1.39765e-12 -4.69288e-12 -1.06831e-11 9.7558e-20 -1.0108e-17 3.36212e-13 -3.17063e-12 -3.36232e-13 2.32317e-12 -8.60444e-18 -2.32319e-12 -1.133e-12 -1.78208e-12 -4.55414e-13 -1.81422e-18 1.33338e-18 2.58513e-12 1.39766e-12 4.69289e-12 3.17064e-12 -1.28614e-18 1.78207e-12 4.55408e-13 -1.21635e-13 1.85408e-12 6.47579e-12 1.06831e-11 1.13301e-12 1.26157e-12 1.60252e-12 9.25436e-13 4.30324e-12 -4.47401e-13 4.24968e-13 1.8746e-12
648.668 4.45081e-13 -1.26291e-12 -1.59998e-12 -9.12373e-13 -1.87186e-12 -4.37006e-13 1.15354e-13 -1.87834e-12 -6.47502e-12 -4.27705e-12 -2.62986e-12 -1.40035e-12 -4.69056e-12 -1.06956e-11 1.17175e-18 -8.79361e-18 3.50637e-13 -3.14941e-12 -3.50655e-13 2.31812e-12 -8.28482e-18 -2.31814e-12 -1.12803e-12 -1.78361e-12 -4.76941e-13 -2.22528e-18 1.80145e-18 2.62987e-12 1.40035e-12 4.69057e-12 3.14941e-12 -1.9521e-18 1.7836e-12 4.76934e-13 -1.1535e-13 1.87835e-12 6.47503e-12 1.06956e-11 1.12803e-12 1.26292e-12 1.59999e-12 9.12377e-13 4.27705e-12 -4.45075e-13 4.37006e-13 1.87185e-12
649.142 4.43778e-13 -1.26253e-12 -1.59457e-12 -8.99297e-13 -1.86978e-12 -4.4817e-13 1.09556e-13 -1.90349e-12 -6.47401e-12 -4.25161e-12 -2.67525e-12 -1.40506e-12 -4.68803e-12 -1.07071e-11 2.09253e-18 -7.43258e-18 3.6335e-13 -3.12831e-12 -3.63366e-13 2.31477e-12 -7.84283e-18 -2.31479e-12 -1.12368e-12 -1.78509e-12 -4.97336e-13 -2.54148e-18 2.15795e-18 2.67526e-12 1.40507e-12 4.68804e-12 3.12831e-12 -2.56088e-18 1.78508e-12 4.97329e-13 -1.09551e-13 1.9035e-12 6.47401e-12 1.07071e-11 1.12369e-12 1.26254e-12 1.59457e-12 8.99302e-13 4.2516e-12 -4.43772e-13 4.4817e-13 1.86978e-12
649.616 4.43472e-13 -1.26076e-12 -1.5869e-12 -8.87015e-13 -1.86876e-12 -4.58233e-13 1.0404e-13 -1.92927e-12 -6.47347e-12 -4.22822e-12 -2.72036e-12 -1.4118e-12 -4.68598e-12 -1.07185e-11 2.83947e-18 -6.0605e-18 3.73878e-13 -3.10853e-12 -3.73892e-13 2.31347e-12 -7.28979e-18 -2.31349e-12 -1.12007e-12 -1.78657e-12 -5.16332e-13 -2.75028e-18 2.40042e-18 2.72037e-12 1.41181e-12 4.68599e-12 3.10854e-12 -3.09654e-18 1.78656e-12 5.16325e-13 -1.04034e-13 1.92928e-12 6.47347e-12 1.07185e-11 1.12008e-12 1.26077e-12 1.58691e-12 8.87019e-13 4.22822e-12 -4.43467e-13 4.58233e-13 1.86876e-12
650.089 4.44119e-13 -1.25797e-12 -1.57766e-12 -8.76286e-13 -1.86912e-12 -4.66998e-13 9.86063e-14 -1.95537e-12 -6.4741e-12 -4.20812e-12 -2.7643e-12 -1.4205e-12 -4.68507e-12 -1.07307e-11 3.39707e-18 -4.71372e-18 3.81819e-13 -3.09124e-12 -3.81831e-13 2.31451e-12 -6.64057e-18 -2.31452e-12 -1.11726e-12 -1.78809e-12 -5.33709e-13 -2.84204e-18 2.52954e-18 2.76431e-12 1.42051e-12 4.68508e-12 3.09124e-12 -3.54537e-18 1.78808e-12 5.33701e-13 -9.85997e-14 1.95538e-12 6.47411e-12 1.07307e-11 1.11726e-12 1.25798e-12 1.57767e-12 8.76291e-13 4.20811e-12 -4.44114e-13 4.66999e-13 1.86912e-12
650.563 4.45656e-13 -1.25451e-12 -1.56754e-12 -8.67792e-13 -1.87113e-12 -4.743e-13 9.30735e-14 -1.98147e-12 -6.47655e-12 -4.19239e-12 -2.8062e-12 -1.431e-12 -4.68589e-12 -1.07445e-11 3.75475e-18 -3.42851e-18 3.86864e-13 -3.07748e-12 -3.86875e-13 2.31809e-12 -5.9133e-18 -2.3181e-12 -1.11529e-12 -1.78968e-12 -5.4929e-13 -2.8106e-18 2.54867e-18 2.80621e-12 1.43101e-12 4.6859e-12 3.07749e-12 -3.89604e-18 1.78968e-12 5.49282e-13 -9.30665e-14 1.98149e-12 6.47656e-12 1.07445e-11 1.11529e-12 1.25452e-12 1.56755e-12 8.67796e-13 4.19238e-12 -4.45651e-13 4.743e-13 1.87113e-12
651.037 4.48011e-13 -1.25077e-12 -1.55725e-12 -8.62104e-13 -1.87501e-12 -4.80008e-13 8.72922e-14 -2.00724e-12 -6.48136e-12 -4.18196e-12 -2.84526e-12 -1.44309e-12 -4.68896e-12 -1.07605e-11 3.90717e-18 -2.23987e-18 3.88811e-13 -3.06818e-12 -3.88819e-13 2.32434e-12 -5.1288e-18 -2.32435e-12 -1.11416e-12 -1.7914e-12 -5.62947e-13 -2.65335e-18 2.46378e-18 2.84527e-12 1.4431e-12 4.68897e-12 3.06819e-12 -4.14003e-18 1.79139e-12 5.6294e-13 -8.72848e-14 2.00726e-12 6.48137e-12 1.07605e-11 1.11416e-12 1.25078e-12 1.55726e-12 8.62109e-13 4.18195e-12 -4.48007e-13 4.80009e-13 1.875e-12
651.511 4.511e-13 -1.24711e-12 -1.54746e-12 -8.5967e-13 -1.88085e-12 -4.84029e-13 8.11556e-14 -2.0323e-12 -6.48896e-12 -4.17754e-12 -2.88076e-12 -1.45649e-12 -4.69466e-12 -1.07793e-11 3.8542e-18 -1.18073e-18 3.87577e-13 -3.06406e-12 -3.87584e-13 2.3333e-12 -4.30995e-18 -2.33331e-12 -1.11386e-12 -1.79327e-12 -5.746e-13 -2.3712e-18 2.28315e-18 2.88076e-12 1.45649e-12 4.69468e-12 3.06407e-12 -4.2716e-18 1.79326e-12 5.74593e-13 -8.1148e-14 2.03231e-12 6.48896e-12 1.07793e-11 1.11387e-12 1.24711e-12 1.54747e-12 8.59675e-13 4.17754e-12 -4.51096e-13 4.8403e-13 1.88085e-12
651.985 4.54837e-13 -1.24386e-12 -1.53881e-12 -8.60791e-13 -1.88871e-12 -4.86305e-13 7.4608e-14 -2.05625e-12 -6.49964e-12 -4.17961e-12 -2.91205e-12 -1.47082e-12 -4.70325e-12 -1.08014e-11 3.60093e-18 -2.80774e-19 3.83207e-13 -3.06563e-12 -3.83213e-13 2.34491e-12 -3.48105e-18 -2.34492e-12 -1.11436e-12 -1.79535e-12 -5.84215e-13 -1.96875e-18 2.01716e-18 2.91205e-12 1.47083e-12 4.70326e-12 3.06564e-12 -4.28828e-18 1.79534e-12 5.84209e-13 -7.46003e-14 2.05627e-12 6.49965e-12 1.08014e-11 1.11436e-12 1.24387e-12 1.53882e-12 8.60795e-13 4.17961e-12 -4.54834e-13 4.86307e-13 1.88871e-12
652.458 4.59132e-13 -1.24137e-12 -1.53187e-12 -8.65613e-13 -1.89853e-12 -4.86817e-13 6.76498e-14 -2.07869e-12 -6.51358e-12 -4.18839e-12 -2.93862e-12 -1.48568e-12 -4.71481e-12 -1.08269e-11 3.15726e-18 4.34083e-19 3.75877e-13 -3.07318e-12 -3.75881e-13 2.35904e-12 -2.66719e-18 -2.35905e-12 -1.1156e-12 -1.7977e-12 -5.91801e-13 -1.4541e-18 1.67775e-18 2.93862e-12 1.48569e-12 4.71482e-12 3.07319e-12 -4.19056e-18 1.79769e-12 5.91795e-13 -6.76421e-14 2.07871e-12 6.51358e-12 1.08269e-11 1.1156e-12 1.24137e-12 1.53187e-12 8.65617e-13 4.18839e-12 -4.59129e-13 4.86819e-13 1.89852e-12
652.932 4.63897e-13 -1.2399e-12 -1.52712e-12 -8.74129e-13 -1.91015e-12 -4.85581e-13 6.0339e-14 -2.09922e-12 -6.53076e-12 -4.20385e-12 -2.96008e-12 -1.50061e-12 -4.7293e-12 -1.08561e-11 2.5377e-18 9.42817e-19 3.65884e-13 -3.08673e-12 -3.65887e-13 2.37545e-12 -1.89317e-18 -2.37546e-12 -1.11752e-12 -1.80039e-12 -5.97406e-13 -8.38503e-19 1.27823e-18 2.96009e-12 1.50062e-12 4.72931e-12 3.08673e-12 -3.98195e-18 1.80038e-12 5.97401e-13 -6.03315e-14 2.09923e-12 6.53077e-12 1.08561e-11 1.11752e-12 1.23991e-12 1.52713e-12 8.74133e-13 4.20385e-12 -4.63895e-13 4.85583e-13 1.91015e-12
653.406 4.69048e-13 -1.23972e-12 -1.52499e-12 -8.86176e-13 -1.92337e-12 -4.82651e-13 5.27891e-14 -2.11742e-12 -6.55107e-12 -4.22569e-12 -2.97619e-12 -1.51512e-12 -4.74649e-12 -1.08886e-11 1.76069e-18 1.22962e-18 3.53642e-13 -3.10605e-12 -3.53645e-13 2.39383e-12 -1.18299e-18 -2.39384e-12 -1.12005e-12 -1.8035e-12 -6.01119e-13 -1.36274e-19 8.3264e-19 2.97619e-12 1.51512e-12 4.7465e-12 3.10605e-12 -3.66899e-18 1.80349e-12 6.01115e-13 -5.27819e-14 2.11743e-12 6.55108e-12 1.08886e-11 1.12005e-12 1.23973e-12 1.52499e-12 8.8618e-13 4.22569e-12 -4.69046e-13 4.82653e-13 1.92337e-12
653.88 4.74503e-13 -1.24104e-12 -1.52576e-12 -9.0145e-13 -1.93789e-12 -4.78115e-13 4.5163e-14 -2.13292e-12 -6.57424e-12 -4.25338e-12 -2.98682e-12 -1.52871e-12 -4.76603e-12 -1.09244e-11 8.4819e-19 1.28454e-18 3.39665e-13 -3.13067e-12 -3.39668e-13 2.41382e-12 -5.59004e-19 -2.41382e-12 -1.12311e-12 -1.80712e-12 -6.03061e-13 6.35792e-19 3.55538e-19 2.98682e-12 1.52871e-12 4.76604e-12 3.13068e-12 -3.26081e-18 1.80711e-12 6.03058e-13 -4.51561e-14 2.13293e-12 6.57424e-12 1.09244e-11 1.12311e-12 1.24104e-12 1.52577e-12 9.01454e-13 4.25337e-12 -4.74501e-13 4.78117e-13 1.93789e-12
654.353 4.80187e-13 -1.24401e-12 -1.52966e-12 -9.19522e-13 -1.95337e-12 -4.72096e-13 3.76635e-14 -2.1454e-12 -6.59986e-12 -4.28614e-12 -2.99204e-12 -1.54089e-12 -4.78745e-12 -1.0963e-11 -1.74982e-19 1.10373e-18 3.24547e-13 -3.15993e-12 -3.24549e-13 2.43498e-12 -4.1319e-20 -2.43498e-12 -1.12663e-12 -1.81132e-12 -6.03383e-13 1.45883e-18 -1.38563e-19 2.99204e-12 1.54088e-12 4.78746e-12 3.15993e-12 -2.76882e-18 1.81132e-12 6.03381e-13 -3.76571e-14 2.14541e-12 6.59986e-12 1.0963e-11 1.12663e-12 1.24402e-12 1.52967e-12 9.19526e-13 4.28614e-12 -4.80185e-13 4.72099e-13 1.95337e-12
654.827 4.86028e-13 -1.24876e-12 -1.53678e-12 -9.39858e-13 -1.9694e-12 -4.64752e-13 3.05215e-14 -2.15456e-12 -6.62747e-12 -4.32305e-12 -2.99204e-12 -1.55121e-12 -4.81017e-12 -1.10039e-11 -1.28199e-18 6.8976e-19 3.08937e-13 -3.19294e-12 -3.08939e-13 2.45686e-12 3.53135e-19 -2.45686e-12 -1.13053e-12 -1.81621e-12 -6.02263e-13 2.31224e-18 -6.35673e-19 2.99204e-12 1.5512e-12 4.81018e-12 3.19295e-12 -2.20669e-18 1.81621e-12 6.02262e-13 -3.05158e-14 2.15457e-12 6.62747e-12 1.10039e-11 1.13053e-12 1.24876e-12 1.53679e-12 9.39861e-13 4.32305e-12 -4.86026e-13 4.64756e-13 1.9694e-12
655.301 4.9196e-13 -1.25535e-12 -1.54715e-12 -9.61847e-13 -1.98558e-12 -4.56273e-13 2.39817e-14 -2.16022e-12 -6.6565e-12 -4.36301e-12 -2.98717e-12 -1.55926e-12 -4.83356e-12 -1.10465e-11 -2.44454e-18 5.15838e-20 2.93514e-13 -3.22869e-12 -2.93517e-13 2.47897e-12 6.11022e-19 -2.47898e-12 -1.13475e-12 -1.82187e-12 -5.99901e-13 3.17454e-18 -1.12246e-18 2.98716e-12 1.55925e-12 4.83357e-12 3.2287e-12 -1.58971e-18 1.82186e-12 5.99901e-13 -2.39766e-14 2.16023e-12 6.6565e-12 1.10465e-11 1.13475e-12 1.25535e-12 1.54715e-12 9.6185e-13 4.36301e-12 -4.91958e-13 4.56277e-13 1.98558e-12
655.775 4.97918e-13 -1.2638e-12 -1.56066e-12 -9.84831e-13 -2.00149e-12 -4.46878e-13 1.82866e-14 -2.16227e-12 -6.68637e-12 -4.40484e-12 -2.9779e-12 -1.56473e-12 -4.85695e-12 -1.10901e-11 -3.63375e-18 -7.95762e-19 2.78959e-13 -3.26607e-12 -2.78963e-13 2.50084e-12 7.23051e-19 -2.50084e-12 -1.13921e-12 -1.82836e-12 -5.96518e-13 4.02382e-18 -1.5868e-18 2.97789e-12 1.56471e-12 4.85696e-12 3.26607e-12 -9.3418e-19 1.82836e-12 5.96519e-13 -1.82822e-14 2.16228e-12 6.68637e-12 1.10901e-11 1.1392e-12 1.2638e-12 1.56067e-12 9.84834e-13 4.40483e-12 -4.97916e-13 4.46882e-13 2.0015e-12
656.249 5.03838e-13 -1.27409e-12 -1.57717e-12 -1.00813e-12 -2.01673e-12 -4.36815e-13 1.3661e-14 -2.1607e-12 -6.71647e-12 -4.44728e-12 -2.96487e-12 -1.56736e-12 -4.87968e-12 -1.11342e-11 -4.82074e-18 -1.83125e-18 2.65924e-13 -3.30389e-12 -2.65929e-13 2.522e-12 6.84361e-19 -2.522e-12 -1.14383e-12 -1.83575e-12 -5.92348e-13 4.83829e-18 -2.01795e-18 2.96486e-12 1.56735e-12 4.87969e-12 3.3039e-12 -2.57367e-19 1.83574e-12 5.92351e-13 -1.36573e-14 2.16071e-12 6.71647e-12 1.11342e-11 1.14383e-12 1.27409e-12 1.57717e-12 1.00813e-12 4.44727e-12 -5.03836e-13 4.3682e-13 2.01674e-12
656.722 5.09655e-13 -1.28615e-12 -1.59644e-12 -1.03109e-12 -2.03094e-12 -4.26359e-13 1.02963e-14 -2.15564e-12 -6.74623e-12 -4.4891e-12 -2.9488e-12 -1.56703e-12 -4.90114e-12 -1.11781e-11 -5.97755e-18 -3.02862e-18 2.55008e-13 -3.341e-12 -2.55015e-13 2.54201e-12 4.94749e-19 -2.54201e-12 -1.14855e-12 -1.84406e-12 -5.87637e-13 5.59676e-18 -2.40684e-18 2.94879e-12 1.56702e-12 4.90115e-12 3.34101e-12 4.23087e-19 1.84406e-12 5.87641e-13 -1.02934e-14 2.15564e-12 6.74622e-12 1.11781e-11 1.14855e-12 1.28615e-12 1.59644e-12 1.03109e-12 4.48909e-12 -5.09652e-13 4.26363e-13 2.03094e-12
657.196 5.15299e-13 -1.29987e-12 -1.61817e-12 -1.05307e-12 -2.04379e-12 -4.15803e-13 8.33685e-15 -2.1473e-12 -6.77509e-12 -4.52911e-12 -2.93052e-12 -1.56373e-12 -4.92079e-12 -1.12213e-11 -7.07752e-18 -4.35678e-18 2.46729e-13 -3.37627e-12 -2.46737e-13 2.5605e-12 1.58715e-19 -2.5605e-12 -1.1533e-12 -1.85331e-12 -5.82639e-13 6.27956e-18 -2.7461e-18 2.93051e-12 1.56371e-12 4.92079e-12 3.37628e-12 1.08978e-18 1.8533e-12 5.82644e-13 -8.33461e-15 2.1473e-12 6.77509e-12 1.12213e-11 1.15329e-12 1.29987e-12 1.61818e-12 1.05307e-12 4.5291e-12 -5.15296e-13 4.15807e-13 2.04379e-12
657.67 5.20699e-13 -1.31511e-12 -1.64204e-12 -1.07353e-12 -2.05504e-12 -4.0546e-13 7.86822e-15 -2.13605e-12 -6.80261e-12 -4.5662e-12 -2.91092e-12 -1.55753e-12 -4.93817e-12 -1.12633e-11 -8.09612e-18 -5.7809e-18 2.41503e-13 -3.40868e-12 -2.41513e-13 2.57715e-12 -3.14738e-19 -2.57715e-12 -1.158e-12 -1.86346e-12 -5.7761e-13 6.86891e-18 -3.03021e-18 2.91091e-12 1.55751e-12 4.93817e-12 3.40868e-12 1.7259e-18 1.86346e-12 5.77616e-13 -7.86665e-15 2.13606e-12 6.8026e-12 1.12633e-11 1.15799e-12 1.31512e-12 1.64205e-12 1.07353e-12 4.5662e-12 -5.20695e-13 4.05464e-13 2.05505e-12
658.144 5.25774e-13 -1.33171e-12 -1.66767e-12 -1.09199e-12 -2.06454e-12 -3.95651e-13 8.90903e-15 -2.12237e-12 -6.82841e-12 -4.59943e-12 -2.89095e-12 -1.54868e-12 -4.95298e-12 -1.13037e-11 -9.01132e-18 -7.26292e-18 2.39626e-13 -3.43733e-12 -2.39638e-13 2.59171e-12 -9.12055e-19 -2.59171e-12 -1.16258e-12 -1.87447e-12 -5.72803e-13 7.3492e-18 -3.25566e-18 2.89093e-12 1.54866e-12 4.95298e-12 3.43733e-12 2.31542e-18 1.87447e-12 5.7281e-13 -8.90808e-15 2.12237e-12 6.8284e-12 1.13037e-11 1.16257e-12 1.33172e-12 1.66768e-12 1.09199e-12 4.59942e-12 -5.25769e-13 3.95656e-13 2.06454e-12
658.618 5.30439e-13 -1.34947e-12 -1.69468e-12 -1.1081e-12 -2.07219e-12 -3.86703e-13 1.1406e-14 -2.10683e-12 -6.85222e-12 -4.62799e-12 -2.87155e-12 -1.53748e-12 -4.96504e-12 -1.13424e-11 -9.80407e-18 -8.76281e-18 2.41265e-13 -3.46151e-12 -2.41279e-13 2.60401e-12 -1.61578e-18 -2.60402e-12 -1.16696e-12 -1.88624e-12 -5.68467e-13 7.70782e-18 -3.42067e-18 2.87154e-12 1.53746e-12 4.96504e-12 3.46152e-12 2.84393e-18 1.88624e-12 5.68475e-13 -1.14056e-14 2.10683e-12 6.85221e-12 1.13424e-11 1.16696e-12 1.34947e-12 1.69468e-12 1.10811e-12 4.62798e-12 -5.30434e-13 3.86708e-13 2.07219e-12
659.091 5.34603e-13 -1.36817e-12 -1.72265e-12 -1.12162e-12 -2.078e-12 -3.7894e-13 1.52329e-14 -2.09009e-12 -6.87387e-12 -4.65129e-12 -2.85368e-12 -1.52438e-12 -4.97432e-12 -1.13792e-11 -1.04586e-17 -1.02395e-17 2.46447e-13 -3.48071e-12 -2.46463e-13 2.61399e-12 -2.40495e-18 -2.61399e-12 -1.17107e-12 -1.89863e-12 -5.64839e-13 7.93527e-18 -3.52522e-18 2.85366e-12 1.52436e-12 4.97432e-12 3.48072e-12 3.2986e-18 1.89863e-12 5.64847e-13 -1.5233e-14 2.09008e-12 6.87386e-12 1.13792e-11 1.17107e-12 1.36818e-12 1.72265e-12 1.12162e-12 4.65129e-12 -5.34598e-13 3.78944e-13 2.07801e-12
659.565 5.38171e-13 -1.38759e-12 -1.7512e-12 -1.13242e-12 -2.0821e-12 -3.72669e-13 2.01942e-14 -2.07288e-12 -6.89333e-12 -4.66897e-12 -2.83823e-12 -1.50988e-12 -4.98094e-12 -1.14142e-11 -1.09625e-17 -1.16521e-17 2.55061e-13 -3.49464e-12 -2.55079e-13 2.62164e-12 -3.25574e-18 -2.62165e-12 -1.17483e-12 -1.91149e-12 -5.62137e-13 8.0255e-18 -3.57077e-18 2.83821e-12 1.50985e-12 4.98094e-12 3.49464e-12 3.66857e-18 1.9115e-12 5.62145e-13 -2.01946e-14 2.07288e-12 6.89332e-12 1.14142e-11 1.17483e-12 1.3876e-12 1.7512e-12 1.13243e-12 4.66896e-12 -5.38164e-13 3.72674e-13 2.0821e-12
660.039 5.41043e-13 -1.40749e-12 -1.77992e-12 -1.14052e-12 -2.08465e-12 -3.68181e-13 2.60313e-14 -2.05598e-12 -6.91066e-12 -4.68085e-12 -2.82602e-12 -1.49455e-12 -4.98515e-12 -1.14476e-11 -1.13075e-17 -1.29608e-17 2.66868e-13 -3.5032e-12 -2.66887e-13 2.62705e-12 -4.14218e-18 -2.62706e-12 -1.17815e-12 -1.92463e-12 -5.60559e-13 7.97611e-18 -3.56021e-18 2.82601e-12 1.49452e-12 4.98514e-12 3.50321e-12 3.94522e-18 1.92463e-12 5.60568e-13 -2.6032e-14 2.05597e-12 6.91065e-12 1.14476e-11 1.17815e-12 1.4075e-12 1.77992e-12 1.14052e-12 4.68084e-12 -5.41036e-13 3.68185e-13 2.08465e-12
660.513 5.43123e-13 -1.42762e-12 -1.80843e-12 -1.14603e-12 -2.08592e-12 -3.6573e-13 3.24336e-14 -2.04015e-12 -6.926e-12 -4.687e-12 -2.81778e-12 -1.479e-12 -4.98731e-12 -1.14795e-11 -1.14886e-17 -1.41282e-17 2.81502e-13 -3.50655e-12 -2.81524e-13 2.6304e-12 -5.03693e-18 -2.63041e-12 -1.18097e-12 -1.93782e-12 -5.60279e-13 7.78843e-18 -3.49754e-18 2.81777e-12 1.47897e-12 4.9873e-12 3.50655e-12 4.12238e-18 1.93782e-12 5.60287e-13 -3.24344e-14 2.04015e-12 6.92599e-12 1.14795e-11 1.18097e-12 1.42763e-12 1.80843e-12 1.14603e-12 4.687e-12 -5.43115e-13 3.65734e-13 2.08593e-12
660.986 5.44317e-13 -1.44775e-12 -1.83637e-12 -1.14917e-12 -2.08625e-12 -3.65532e-13 3.90516e-14 -2.02617e-12 -6.93958e-12 -4.68771e-12 -2.81409e-12 -1.46384e-12 -4.98788e-12 -1.15103e-11 -1.15046e-17 -1.51201e-17 2.98497e-13 -3.50502e-12 -2.98521e-13 2.63192e-12 -5.91233e-18 -2.63193e-12 -1.1832e-12 -1.95083e-12 -5.61435e-13 7.46764e-18 -3.3875e-18 2.81407e-12 1.46381e-12 4.98788e-12 3.50503e-12 4.19646e-18 1.95083e-12 5.61443e-13 -3.90524e-14 2.02617e-12 6.93957e-12 1.15103e-11 1.1832e-12 1.44776e-12 1.83638e-12 1.14917e-12 4.6877e-12 -5.44309e-13 3.65536e-13 2.08625e-12
661.46 5.44544e-13 -1.46763e-12 -1.86341e-12 -1.15026e-12 -2.08599e-12 -3.67752e-13 4.55126e-14 -2.01472e-12 -6.95169e-12 -4.68343e-12 -2.81539e-12 -1.44967e-12 -4.98741e-12 -1.15405e-11 -1.13581e-17 -1.59067e-17 3.17301e-13 -3.49915e-12 -3.17326e-13 2.63189e-12 -6.74089e-18 -2.63191e-12 -1.18479e-12 -1.96342e-12 -5.64133e-13 7.02251e-18 -3.23548e-18 2.81537e-12 1.44965e-12 4.98741e-12 3.49916e-12 4.16631e-18 1.96342e-12 5.64141e-13 -4.55133e-14 2.01472e-12 6.95168e-12 1.15405e-11 1.18479e-12 1.46764e-12 1.86342e-12 1.15026e-12 4.68342e-12 -5.44535e-13 3.67755e-13 2.086e-12
