# t  J_up_x  J_up_y  J_dn_x  J_dn_y  J_spin_x  J_spin_y
7138.86 -0.000100315 -4.23529e-11 0.00247415 -1.19459e-10 -0.00257447 7.71062e-11
7139.54 -0.000100376 -4.18583e-11 0.00247463 -1.2887e-10 -0.002575 8.70114e-11
7140.21 -0.000100434 -4.13619e-11 0.00247503 -1.3828e-10 -0.00257547 9.6918e-11
7140.89 -0.000100489 -4.08639e-11 0.00247538 -1.4769e-10 -0.00257587 1.06826e-10
7141.56 -0.000100541 -4.03647e-11 0.00247566 -1.57099e-10 -0.0025762 1.16734e-10
7142.24 -0.000100591 -3.98647e-11 0.00247588 -1.66508e-10 -0.00257647 1.26644e-10
7142.91 -0.000100638 -3.93641e-11 0.00247603 -1.75917e-10 -0.00257667 1.36553e-10
7143.59 -0.000100682 -3.88634e-11 0.00247612 -1.85325e-10 -0.0025768 1.46462e-10
7144.26 -0.000100724 -3.83631e-11 0.00247614 -1.94732e-10 -0.00257687 1.56369e-10
7144.94 -0.000100762 -3.78635e-11 0.0024761 -2.04138e-10 -0.00257687 1.66274e-10
7145.61 -0.000100798 -3.73648e-11 0.002476 -2.13541e-10 -0.0025768 1.76176e-10
7146.29 -0.000100832 -3.68673e-11 0.00247584 -2.22941e-10 -0.00257667 1.86073e-10
7146.97 -0.000100862 -3.63712e-11 0.00247561 -2.32336e-10 -0.00257647 1.95965e-10
7147.64 -0.00010089 -3.58767e-11 0.00247531 -2.41726e-10 -0.0025762 2.05849e-10
7148.32 -0.000100916 -3.53836e-11 0.00247496 -2.5111e-10 -0.00257587 2.15726e-10
7148.99 -0.000100938 -3.4892e-11 0.00247454 -2.60486e-10 -0.00257548 2.25594e-10
7149.67 -0.000100959 -3.44016e-11 0.00247406 -2.69853e-10 -0.00257501 2.35451e-10
7150.34 -0.000100976 -3.39123e-11 0.00247351 -2.7921e-10 -0.00257448 2.45298e-10
7151.02 -0.000100991 -3.34237e-11 0.0024729 -2.88557e-10 -0.00257389 2.55133e-10
7151.69 -0.000101003 -3.29355e-11 0.00247223 -2.97893e-10 -0.00257323 2.64957e-10
7152.37 -0.000101012 -3.24474e-11 0.00247149 -3.07216e-10 -0.0025725 2.74769e-10
7153.04 -0.000101019 -3.19589e-11 0.00247069 -3.16527e-10 -0.00257171 2.84569e-10
7153.72 -0.000101023 -3.14697e-11 0.00246983 -3.25826e-10 -0.00257085 2.94357e-10
7154.39 -0.000101025 -3.09795e-11 0.0024689 -3.35113e-10 -0.00256993 3.04133e-10
7155.07 -0.000101024 -3.04879e-11 0.00246792 -3.44387e-10 -0.00256894 3.13899e-10
7155.74 -0.00010102 -2.99949e-11 0.00246687 -3.53649e-10 -0.00256789 3.23654e-10
7156.42 -0.000101014 -2.95002e-11 0.00246575 -3.629e-10 -0.00256677 3.334e-10
7157.09 -0.000101005 -2.90039e-11 0.00246458 -3.7214e-10 -0.00256558 3.43136e-10
7157.77 -0.000100994 -2.8506e-11 0.00246334 -3.81369e-10 -0.00256433 3.52863e-10
7158.45 -0.000100979 -2.80067e-11 0.00246204 -3.90588e-10 -0.00256302 3.62581e-10
7159.12 -0.000100962 -2.75063e-11 0.00246068 -3.99797e-10 -0.00256164 3.72291e-10
7159.8 -0.000100943 -2.7005e-11 0.00245925 -4.08997e-10 -0.00256019 3.81992e-10
7160.47 -0.000100921 -2.65032e-11 0.00245776 -4.18188e-10 -0.00255868 3.91685e-10
7161.15 -0.000100896 -2.60014e-11 0.00245621 -4.27369e-10 -0.00255711 4.01368e-10
7161.82 -0.000100869 -2.55001e-11 0.0024546 -4.3654e-10 -0.00255547 4.1104e-10
7162.5 -0.000100839 -2.49995e-11 0.00245293 -4.45701e-10 -0.00255377 4.20701e-10
7163.17 -0.000100806 -2.45002e-11 0.00245119 -4.54851e-10 -0.002552 4.3035e-10
7163.85 -0.000100771 -2.40026e-11 0.0024494 -4.63988e-10 -0.00255017 4.39986e-10
7164.52 -0.000100733 -2.35068e-11 0.00244754 -4.73113e-10 -0.00254827 4.49606e-10
7165.2 -0.000100693 -2.30131e-11 0.00244562 -4.82224e-10 -0.00254631 4.5921e-10
7165.87 -0.00010065 -2.25216e-11 0.00244364 -4.91319e-10 -0.00254429 4.68797e-10
7166.55 -0.000100605 -2.20322e-11 0.0024416 -5.00398e-10 -0.0025422 4.78366e-10
7167.22 -0.000100557 -2.1545e-11 0.00243949 -5.09459e-10 -0.00254005 4.87914e-10
7167.9 -0.000100506 -2.10596e-11 0.00243733 -5.18502e-10 -0.00253784 4.97442e-10
7168.58 -0.000100453 -2.05759e-11 0.0024351 -5.27525e-10 -0.00253556 5.0695e-10
7169.25 -0.000100398 -2.00934e-11 0.00243282 -5.36529e-10 -0.00253321 5.16435e-10
7169.93 -0.00010034 -1.96119e-11 0.00243047 -5.45511e-10 -0.00253081 5.25899e-10
7170.6 -0.000100279 -1.91309e-11 0.00242806 -5.54473e-10 -0.00252834 5.35342e-10
7171.28 -0.000100216 -1.86499e-11 0.00242559 -5.63413e-10 -0.00252581 5.44763e-10
7171.95 -0.00010015 -1.81687e-11 0.00242306 -5.72332e-10 -0.00252322 5.54164e-10
7172.63 -0.000100082 -1.76869e-11 0.00242048 -5.81231e-10 -0.00252056 5.63544e-10
7173.3 -0.000100012 -1.72041e-11 0.00241783 -5.90108e-10 -0.00251784 5.72904e-10
7173.98 -9.99384e-05 -1.67204e-11 0.00241512 -5.98966e-10 -0.00251506 5.82245e-10
7174.65 -9.98627e-05 -1.62355e-11 0.00241235 -6.07803e-10 -0.00251221 5.91568e-10
7175.33 -9.97846e-05 -1.57495e-11 0.00240952 -6.16622e-10 -0.0025093 6.00872e-10
7176 -9.97039e-05 -1.52624e-11 0.00240663 -6.25422e-10 -0.00250633 6.10159e-10
7176.68 -9.96208e-05 -1.47746e-11 0.00240368 -6.34203e-10 -0.0025033 6.19429e-10
7177.35 -9.95352e-05 -1.42862e-11 0.00240067 -6.42967e-10 -0.00250021 6.28681e-10
7178.03 -9.9447e-05 -1.37976e-11 0.00239761 -6.51713e-10 -0.00249705 6.37915e-10
7178.7 -9.93565e-05 -1.3309e-11 0.00239448 -6.60441e-10 -0.00249384 6.47132e-10
7179.38 -9.92635e-05 -1.2821e-11 0.0023913 -6.69152e-10 -0.00249056 6.56331e-10
7180.06 -9.9168e-05 -1.23338e-11 0.00238805 -6.77844e-10 -0.00248722 6.6551e-10
7180.73 -9.90701e-05 -1.1848e-11 0.00238475 -6.86517e-10 -0.00248382 6.74669e-10
7181.41 -9.89697e-05 -1.13638e-11 0.00238139 -6.95172e-10 -0.00248036 6.83808e-10
7182.08 -9.88669e-05 -1.08815e-11 0.00237797 -7.03807e-10 -0.00247683 6.92925e-10
7182.76 -9.87618e-05 -1.04012e-11 0.00237449 -7.1242e-10 -0.00247325 7.02019e-10
7183.43 -9.86542e-05 -9.92313e-12 0.00237095 -7.21013e-10 -0.00246961 7.11089e-10
7184.11 -9.85442e-05 -9.44731e-12 0.00236736 -7.29582e-10 -0.0024659 7.20135e-10
7184.78 -9.84318e-05 -8.97367e-12 0.0023637 -7.38129e-10 -0.00246214 7.29155e-10
7185.46 -9.83171e-05 -8.50206e-12 0.00235999 -7.46651e-10 -0.00245831 7.38149e-10
7186.13 -9.82e-05 -8.03226e-12 0.00235623 -7.55148e-10 -0.00245443 7.47116e-10
7186.81 -9.80805e-05 -7.56402e-12 0.0023524 -7.6362e-10 -0.00245048 7.56056e-10
7187.48 -9.79587e-05 -7.09696e-12 0.00234852 -7.72065e-10 -0.00244648 7.64968e-10
7188.16 -9.78345e-05 -6.63077e-12 0.00234458 -7.80484e-10 -0.00244241 7.73853e-10
7188.83 -9.7708e-05 -6.16511e-12 0.00234058 -7.88876e-10 -0.00243829 7.82711e-10
7189.51 -9.75791e-05 -5.6996e-12 0.00233652 -7.97241e-10 -0.0024341 7.91541e-10
7190.19 -9.74479e-05 -5.23401e-12 0.00233241 -8.05579e-10 -0.00242986 8.00345e-10
7190.86 -9.73143e-05 -4.76807e-12 0.00232824 -8.13891e-10 -0.00242556 8.09123e-10
7191.54 -9.71784e-05 -4.30166e-12 0.00232402 -8.22176e-10 -0.0024212 8.17874e-10
7192.21 -9.70401e-05 -3.8347e-12 0.00231974 -8.30434e-10 -0.00241678 8.26599e-10
7192.89 -9.68996e-05 -3.36724e-12 0.0023154 -8.38667e-10 -0.0024123 8.353e-10
7193.56 -9.67567e-05 -2.89942e-12 0.00231101 -8.46874e-10 -0.00240777 8.43975e-10
7194.24 -9.66115e-05 -2.43135e-12 0.00230656 -8.55056e-10 -0.00240317 8.52625e-10
7194.91 -9.6464e-05 -1.96335e-12 0.00230206 -8.63213e-10 -0.00239852 8.6125e-10
7195.59 -9.63142e-05 -1.49572e-12 0.0022975 -8.71346e-10 -0.00239381 8.6985e-10
7196.26 -9.61621e-05 -1.02875e-12 0.00229288 -8.79454e-10 -0.00238904 8.78426e-10
7196.94 -9.60078e-05 -5.6284e-13 0.00228821 -8.87538e-10 -0.00238422 8.86975e-10
7197.61 -9.58512e-05 -9.82727e-14 0.00228348 -8.95598e-10 -0.00237934 8.955e-10
7198.29 -9.56924e-05 3.64684e-13 0.0022787 -9.03633e-10 -0.0023744 9.03998e-10
7198.96 -9.55313e-05 8.25836e-13 0.00227387 -9.11644e-10 -0.0023694 9.1247e-10
7199.64 -9.5368e-05 1.28513e-12 0.00226898 -9.1963e-10 -0.00236435 9.20915e-10
7200.31 -9.52025e-05 1.74255e-12 0.00226403 -9.2759e-10 -0.00235924 9.29332e-10
7200.99 -9.50348e-05 2.19808e-12 0.00225904 -9.35524e-10 -0.00235407 9.37722e-10
7201.67 -9.48649e-05 2.6519e-12 0.00225398 -9.43432e-10 -0.00234885 9.46084e-10
7202.34 -9.46927e-05 3.10416e-12 0.00224888 -9.51313e-10 -0.00234357 9.54417e-10
7203.02 -9.45184e-05 3.5551e-12 0.00224372 -9.59166e-10 -0.00233823 9.62721e-10
7203.69 -9.4342e-05 4.00497e-12 0.0022385 -9.66992e-10 -0.00233284 9.70997e-10
7204.39 -9.41572e-05 4.46935e-12 0.00223305 -9.75054e-10 -0.00232721 9.79523e-10
7205.09 -9.397e-05 4.9331e-12 0.00222755 -9.83085e-10 -0.00232152 9.88019e-10
7205.79 -9.37806e-05 5.39653e-12 0.00222199 -9.91085e-10 -0.00231577 9.96482e-10
7206.48 -9.35889e-05 5.8598e-12 0.00221637 -9.99054e-10 -0.00230996 1.00491e-09
7207.18 -9.33949e-05 6.32301e-12 0.0022107 -1.00699e-09 -0.00230409 1.01331e-09
7207.88 -9.31986e-05 6.78618e-12 0.00220497 -1.01489e-09 -0.00229817 1.02168e-09
7208.58 -9.30001e-05 7.24928e-12 0.00219918 -1.02277e-09 -0.00229218 1.03002e-09
7209.28 -9.27993e-05 7.71224e-12 0.00219334 -1.03061e-09 -0.00228614 1.03832e-09
7209.98 -9.25962e-05 8.17485e-12 0.00218744 -1.03841e-09 -0.00228004 1.04659e-09
7210.67 -9.23908e-05 8.63693e-12 0.00218149 -1.04619e-09 -0.00227388 1.05483e-09
7211.37 -9.21833e-05 9.09823e-12 0.00217548 -1.05394e-09 -0.00226767 1.06303e-09
7212.07 -9.19735e-05 9.55849e-12 0.00216942 -1.06165e-09 -0.00226139 1.07121e-09
7212.77 -9.17614e-05 1.00175e-11 0.0021633 -1.06933e-09 -0.00225506 1.07935e-09
7213.47 -9.15471e-05 1.04751e-11 0.00215713 -1.07698e-09 -0.00224868 1.08746e-09
7214.17 -9.13307e-05 1.0931e-11 0.00215091 -1.0846e-09 -0.00224224 1.09553e-09
7214.87 -9.1112e-05 1.13852e-11 0.00214463 -1.09219e-09 -0.00223574 1.10357e-09
7215.56 -9.08911e-05 1.18377e-11 0.00213829 -1.09974e-09 -0.00222918 1.11158e-09
7216.26 -9.06681e-05 1.22884e-11 0.00213191 -1.10727e-09 -0.00222257 1.11956e-09
7216.96 -9.04429e-05 1.27376e-11 0.00212547 -1.11476e-09 -0.00221591 1.1275e-09
7217.66 -9.02156e-05 1.31852e-11 0.00211897 -1.12223e-09 -0.00220919 1.13541e-09
7218.36 -8.99861e-05 1.36315e-11 0.00211242 -1.12966e-09 -0.00220241 1.14329e-09
7219.06 -8.97545e-05 1.40768e-11 0.00210583 -1.13706e-09 -0.00219558 1.15114e-09
7219.75 -8.95208e-05 1.45212e-11 0.00209917 -1.14443e-09 -0.00218869 1.15895e-09
7220.45 -8.9285e-05 1.49649e-11 0.00209247 -1.15176e-09 -0.00218175 1.16673e-09
7221.15 -8.90471e-05 1.54083e-11 0.00208571 -1.15907e-09 -0.00217476 1.17448e-09
7221.85 -8.88072e-05 1.58516e-11 0.0020789 -1.16634e-09 -0.00216771 1.18219e-09
7222.55 -8.85652e-05 1.62948e-11 0.00207204 -1.17358e-09 -0.00216061 1.18988e-09
7223.25 -8.83211e-05 1.6738e-11 0.00206513 -1.18079e-09 -0.00215345 1.19753e-09
7223.94 -8.8075e-05 1.71812e-11 0.00205817 -1.18797e-09 -0.00214624 1.20515e-09
7224.64 -8.78268e-05 1.76243e-11 0.00205116 -1.19511e-09 -0.00213898 1.21274e-09
7225.34 -8.75766e-05 1.80672e-11 0.00204409 -1.20222e-09 -0.00213167 1.22029e-09
7226.04 -8.73243e-05 1.85099e-11 0.00203698 -1.2093e-09 -0.0021243 1.22781e-09
7226.74 -8.707e-05 1.8952e-11 0.00202981 -1.21635e-09 -0.00211688 1.2353e-09
7227.44 -8.68137e-05 1.93935e-11 0.0020226 -1.22336e-09 -0.00210941 1.24275e-09
7228.13 -8.65554e-05 1.98339e-11 0.00201533 -1.23034e-09 -0.00210189 1.25017e-09
7228.83 -8.62951e-05 2.02733e-11 0.00200802 -1.23729e-09 -0.00209431 1.25756e-09
7229.55 -8.60238e-05 2.07264e-11 0.0020004 -1.24443e-09 -0.00208642 1.26516e-09
7230.28 -8.57504e-05 2.11778e-11 0.00199273 -1.25155e-09 -0.00207848 1.27272e-09
7231 -8.54748e-05 2.16276e-11 0.00198501 -1.25862e-09 -0.00207048 1.28025e-09
7231.72 -8.51972e-05 2.20755e-11 0.00197723 -1.26566e-09 -0.00206243 1.28773e-09
7232.44 -8.49175e-05 2.25218e-11 0.0019694 -1.27266e-09 -0.00205432 1.29518e-09
7233.17 -8.46357e-05 2.29663e-11 0.00196153 -1.27962e-09 -0.00204616 1.30259e-09
7233.89 -8.43519e-05 2.34093e-11 0.0019536 -1.28655e-09 -0.00203795 1.30996e-09
7234.61 -8.4066e-05 2.38509e-11 0.00194562 -1.29344e-09 -0.00202968 1.31729e-09
7235.33 -8.37782e-05 2.42914e-11 0.00193759 -1.30029e-09 -0.00202136 1.32458e-09
7236.05 -8.34883e-05 2.47309e-11 0.0019295 -1.3071e-09 -0.00201299 1.33183e-09
7236.78 -8.31964e-05 2.51695e-11 0.00192137 -1.31388e-09 -0.00200457 1.33905e-09
7237.5 -8.29025e-05 2.56075e-11 0.00191319 -1.32062e-09 -0.00199609 1.34623e-09
7238.22 -8.26067e-05 2.60451e-11 0.00190496 -1.32732e-09 -0.00198756 1.35337e-09
7238.94 -8.23089e-05 2.64823e-11 0.00189667 -1.33399e-09 -0.00197898 1.36047e-09
7239.67 -8.20091e-05 2.69192e-11 0.00188834 -1.34062e-09 -0.00197035 1.36754e-09
7240.39 -8.17074e-05 2.73559e-11 0.00187996 -1.34722e-09 -0.00196167 1.37458e-09
7241.11 -8.14038e-05 2.77924e-11 0.00187154 -1.35378e-09 -0.00195294 1.38157e-09
7241.83 -8.10983e-05 2.82287e-11 0.00186306 -1.36031e-09 -0.00194416 1.38854e-09
7242.56 -8.07908e-05 2.86649e-11 0.00185453 -1.3668e-09 -0.00193532 1.39546e-09
7243.28 -8.04814e-05 2.91009e-11 0.00184596 -1.37326e-09 -0.00192644 1.40236e-09
7244 -8.01702e-05 2.95365e-11 0.00183734 -1.37968e-09 -0.00191751 1.40922e-09
7244.72 -7.98571e-05 2.99717e-11 0.00182867 -1.38607e-09 -0.00190853 1.41604e-09
7245.44 -7.95421e-05 3.04063e-11 0.00181996 -1.39242e-09 -0.0018995 1.42283e-09
7246.17 -7.92252e-05 3.08403e-11 0.00181119 -1.39874e-09 -0.00189042 1.42958e-09
7246.89 -7.89065e-05 3.12737e-11 0.00180239 -1.40502e-09 -0.00188129 1.43629e-09
7247.61 -7.8586e-05 3.17063e-11 0.00179353 -1.41126e-09 -0.00187212 1.44297e-09
7248.33 -7.82637e-05 3.21379e-11 0.00178463 -1.41747e-09 -0.00186289 1.44961e-09
7249.06 -7.79396e-05 3.25685e-11 0.00177568 -1.42364e-09 -0.00185362 1.45621e-09
7249.78 -7.76136e-05 3.2998e-11 0.00176669 -1.42977e-09 -0.0018443 1.46277e-09
7250.5 -7.72859e-05 3.34264e-11 0.00175765 -1.43586e-09 -0.00183494 1.46929e-09
7251.22 -7.69565e-05 3.38536e-11 0.00174857 -1.44191e-09 -0.00182553 1.47577e-09
7251.94 -7.66252e-05 3.42795e-11 0.00173944 -1.44792e-09 -0.00181607 1.4822e-09
7252.67 -7.62922e-05 3.47042e-11 0.00173027 -1.45389e-09 -0.00180656 1.4886e-09
7253.39 -7.59575e-05 3.51276e-11 0.00172105 -1.45982e-09 -0.00179701 1.49495e-09
7254.11 -7.5621e-05 3.55499e-11 0.00171179 -1.46571e-09 -0.00178742 1.50126e-09
7254.83 -7.52828e-05 3.59711e-11 0.00170249 -1.47156e-09 -0.00177777 1.50753e-09
7255.56 -7.49429e-05 3.63913e-11 0.00169314 -1.47737e-09 -0.00176809 1.51376e-09
7256.28 -7.46013e-05 3.68107e-11 0.00168375 -1.48314e-09 -0.00175836 1.51995e-09
7257 -7.4258e-05 3.72293e-11 0.00167432 -1.48887e-09 -0.00174858 1.5261e-09
7257.72 -7.3913e-05 3.76471e-11 0.00166485 -1.49456e-09 -0.00173876 1.53221e-09
7258.45 -7.35664e-05 3.80646e-11 0.00165533 -1.50022e-09 -0.0017289 1.53828e-09
7259.17 -7.32181e-05 3.84817e-11 0.00164577 -1.50584e-09 -0.00171899 1.54432e-09
7259.89 -7.28681e-05 3.88985e-11 0.00163617 -1.51142e-09 -0.00170904 1.55032e-09
7260.61 -7.25166e-05 3.9315e-11 0.00162653 -1.51696e-09 -0.00169904 1.55628e-09
7261.33 -7.21635e-05 3.97313e-11 0.00161685 -1.52248e-09 -0.00168901 1.56221e-09
7262.06 -7.18088e-05 4.01475e-11 0.00160712 -1.52795e-09 -0.00167893 1.5681e-09
7262.78 -7.14525e-05 4.05635e-11 0.00159736 -1.53339e-09 -0.00166881 1.57396e-09
7263.5 -7.10947e-05 4.09795e-11 0.00158755 -1.5388e-09 -0.00165865 1.57978e-09
7264.22 -7.07353e-05 4.13953e-11 0.00157771 -1.54417e-09 -0.00164844 1.58557e-09
7264.95 -7.03745e-05 4.18108e-11 0.00156782 -1.54951e-09 -0.0016382 1.59132e-09
7265.67 -7.0012e-05 4.22261e-11 0.0015579 -1.55481e-09 -0.00162791 1.59703e-09
7266.42 -6.96353e-05 4.26554e-11 0.00154759 -1.56025e-09 -0.00161722 1.6029e-09
7267.16 -6.9257e-05 4.30843e-11 0.00153723 -1.56565e-09 -0.00160649 1.60874e-09
7267.91 -6.8877e-05 4.35126e-11 0.00152684 -1.57101e-09 -0.00159571 1.61452e-09
7268.66 -6.84955e-05 4.39402e-11 0.0015164 -1.57633e-09 -0.0015849 1.62027e-09
7269.41 -6.81123e-05 4.43671e-11 0.00150592 -1.5816e-09 -0.00157404 1.62597e-09
7270.15 -6.77275e-05 4.47932e-11 0.00149541 -1.58682e-09 -0.00156313 1.63162e-09
7270.9 -6.73411e-05 4.52183e-11 0.00148485 -1.592e-09 -0.00155219 1.63722e-09
7271.65 -6.69532e-05 4.56426e-11 0.00147425 -1.59713e-09 -0.0015412 1.64278e-09
7272.4 -6.65637e-05 4.60658e-11 0.00146361 -1.60222e-09 -0.00153018 1.64829e-09
7273.14 -6.61727e-05 4.64879e-11 0.00145294 -1.60726e-09 -0.00151911 1.65375e-09
7273.89 -6.57801e-05 4.6909e-11 0.00144222 -1.61225e-09 -0.001508 1.65916e-09
7274.64 -6.53861e-05 4.7329e-11 0.00143147 -1.6172e-09 -0.00149686 1.66453e-09
7275.39 -6.49906e-05 4.7748e-11 0.00142068 -1.6221e-09 -0.00148567 1.66985e-09
7276.13 -6.45936e-05 4.81659e-11 0.00140985 -1.62696e-09 -0.00147445 1.67513e-09
7276.88 -6.41951e-05 4.85828e-11 0.00139899 -1.63178e-09 -0.00146318 1.68036e-09
7277.63 -6.37952e-05 4.89986e-11 0.00138808 -1.63655e-09 -0.00145188 1.68555e-09
7278.38 -6.33939e-05 4.94135e-11 0.00137714 -1.64129e-09 -0.00144054 1.6907e-09
7279.12 -6.29912e-05 4.98276e-11 0.00136616 -1.64598e-09 -0.00142916 1.69581e-09
7279.87 -6.25871e-05 5.02409e-11 0.00135515 -1.65063e-09 -0.00141774 1.70087e-09
7280.62 -6.21816e-05 5.06536e-11 0.0013441 -1.65524e-09 -0.00140628 1.7059e-09
7281.37 -6.17747e-05 5.10658e-11 0.00133302 -1.65982e-09 -0.00139479 1.71088e-09
7282.11 -6.13665e-05 5.14777e-11 0.0013219 -1.66435e-09 -0.00138326 1.71583e-09
7282.86 -6.09569e-05 5.18894e-11 0.00131074 -1.66884e-09 -0.0013717 1.72073e-09
7283.61 -6.0546e-05 5.2301e-11 0.00129955 -1.67329e-09 -0.0013601 1.72559e-09
7284.36 -6.01337e-05 5.27127e-11 0.00128833 -1.67769e-09 -0.00134846 1.73041e-09
7285.1 -5.97201e-05 5.31245e-11 0.00127707 -1.68206e-09 -0.00133679 1.73518e-09
7285.85 -5.93052e-05 5.35365e-11 0.00126577 -1.68637e-09 -0.00132508 1.73991e-09
7286.6 -5.8889e-05 5.39486e-11 0.00125445 -1.69064e-09 -0.00131334 1.74459e-09
7287.35 -5.84715e-05 5.4361e-11 0.00124309 -1.69487e-09 -0.00130156 1.74923e-09
7288.09 -5.80527e-05 5.47733e-11 0.0012317 -1.69904e-09 -0.00128975 1.75382e-09
7288.84 -5.76326e-05 5.51855e-11 0.00122027 -1.70317e-09 -0.00127791 1.75836e-09
7289.59 -5.72113e-05 5.55975e-11 0.00120882 -1.70725e-09 -0.00126603 1.76285e-09
7290.34 -5.67887e-05 5.6009e-11 0.00119733 -1.71128e-09 -0.00125412 1.76729e-09
7291.11 -5.63505e-05 5.64338e-11 0.00118542 -1.7154e-09 -0.00124177 1.77183e-09
7291.88 -5.5911e-05 5.68574e-11 0.00117348 -1.71946e-09 -0.00122939 1.77632e-09
7292.66 -5.54702e-05 5.72796e-11 0.0011615 -1.72347e-09 -0.00121697 1.78075e-09
7293.43 -5.50281e-05 5.77001e-11 0.00114949 -1.72743e-09 -0.00120452 1.78513e-09
7294.2 -5.45848e-05 5.81188e-11 0.00113745 -1.73134e-09 -0.00119203 1.78946e-09
7294.97 -5.41402e-05 5.85354e-11 0.00112538 -1.7352e-09 -0.00117952 1.79374e-09
7295.75 -5.36944e-05 5.89499e-11 0.00111327 -1.73901e-09 -0.00116696 1.79796e-09
7296.52 -5.32473e-05 5.93621e-11 0.00110113 -1.74277e-09 -0.00115438 1.80213e-09
7297.29 -5.2799e-05 5.97723e-11 0.00108897 -1.74648e-09 -0.00114176 1.80626e-09
7298.07 -5.23496e-05 6.01806e-11 0.00107677 -1.75015e-09 -0.00112912 1.81033e-09
7298.84 -5.1899e-05 6.05874e-11 0.00106454 -1.75376e-09 -0.00111644 1.81435e-09
7299.61 -5.14472e-05 6.0993e-11 0.00105228 -1.75732e-09 -0.00110373 1.81832e-09
7300.39 -5.09943e-05 6.13979e-11 0.00103999 -1.76084e-09 -0.00109099 1.82223e-09
7301.16 -5.05402e-05 6.18025e-11 0.00102768 -1.7643e-09 -0.00107822 1.8261e-09
7301.93 -5.0085e-05 6.22073e-11 0.00101533 -1.76771e-09 -0.00106541 1.82992e-09
7302.7 -4.96287e-05 6.26127e-11 0.00100295 -1.77107e-09 -0.00105258 1.83368e-09
7303.48 -4.91713e-05 6.3019e-11 0.000990552 -1.77438e-09 -0.00103972 1.83739e-09
7304.25 -4.87128e-05 6.34263e-11 0.000978122 -1.77763e-09 -0.00102683 1.84106e-09
7305.05 -4.82377e-05 6.38485e-11 0.000965242 -1.78094e-09 -0.00101348 1.84479e-09
7305.85 -4.77613e-05 6.42717e-11 0.000952333 -1.78419e-09 -0.00100009 1.84846e-09
7306.65 -4.72839e-05 6.46957e-11 0.000939395 -1.78738e-09 -0.000986679 1.85207e-09
7307.45 -4.68053e-05 6.512e-11 0.000926429 -1.79051e-09 -0.000973234 1.85563e-09
7308.24 -4.63257e-05 6.5544e-11 0.000913435 -1.79359e-09 -0.000959761 1.85913e-09
7309.04 -4.58449e-05 6.59671e-11 0.000900414 -1.79661e-09 -0.000946259 1.86257e-09
7309.84 -4.53631e-05 6.63885e-11 0.000887365 -1.79956e-09 -0.000932728 1.86595e-09
7310.64 -4.48802e-05 6.68076e-11 0.00087429 -1.80246e-09 -0.000919171 1.86927e-09
7311.44 -4.43962e-05 6.72239e-11 0.000861189 -1.8053e-09 -0.000905585 1.87253e-09
7312.24 -4.39112e-05 6.7637e-11 0.000848062 -1.80809e-09 -0.000891973 1.87572e-09
7313.04 -4.34251e-05 6.80465e-11 0.000834909 -1.81081e-09 -0.000878334 1.87886e-09
7313.84 -4.2938e-05 6.84525e-11 0.000821731 -1.81347e-09 -0.000864669 1.88193e-09
7314.64 -4.245e-05 6.88551e-11 0.000808528 -1.81608e-09 -0.000850978 1.88493e-09
7315.44 -4.19609e-05 6.92548e-11 0.000795301 -1.81862e-09 -0.000837261 1.88788e-09
7316.26 -4.14537e-05 6.96659e-11 0.000781587 -1.82119e-09 -0.00082304 1.89085e-09
7317.09 -4.09455e-05 7.00751e-11 0.000767847 -1.82369e-09 -0.000808793 1.89376e-09
7317.92 -4.04363e-05 7.04831e-11 0.000754083 -1.82612e-09 -0.000794519 1.89661e-09
7318.74 -3.99262e-05 7.08907e-11 0.000740294 -1.82849e-09 -0.00078022 1.89938e-09
7319.57 -3.9415e-05 7.12987e-11 0.000726482 -1.83079e-09 -0.000765897 1.90209e-09
7320.4 -3.89029e-05 7.17074e-11 0.000712645 -1.83302e-09 -0.000751548 1.90472e-09
7321.23 -3.83898e-05 7.21173e-11 0.000698785 -1.83518e-09 -0.000737175 1.9073e-09
7322.05 -3.78759e-05 7.25284e-11 0.000684903 -1.83727e-09 -0.000722779 1.9098e-09
7322.88 -3.7361e-05 7.29407e-11 0.000670998 -1.8393e-09 -0.000708359 1.91224e-09
7323.71 -3.68452e-05 7.33537e-11 0.000657071 -1.84126e-09 -0.000693917 1.91461e-09
7324.53 -3.63285e-05 7.37668e-11 0.000643123 -1.84315e-09 -0.000679451 1.91692e-09
7325.36 -3.58109e-05 7.41793e-11 0.000629153 -1.84498e-09 -0.000664964 1.91915e-09
7326.19 -3.52924e-05 7.45904e-11 0.000615163 -1.84673e-09 -0.000650456 1.92132e-09
7327.01 -3.47731e-05 7.49992e-11 0.000601152 -1.84843e-09 -0.000635926 1.92342e-09
7327.84 -3.42529e-05 7.54051e-11 0.000587122 -1.85005e-09 -0.000621375 1.92545e-09
7328.7 -3.37129e-05 7.58218e-11 0.000572561 -1.85166e-09 -0.000606274 1.92748e-09
7329.55 -3.3172e-05 7.6234e-11 0.00055798 -1.8532e-09 -0.000591152 1.92944e-09
7330.41 -3.26303e-05 7.66416e-11 0.000543378 -1.85467e-09 -0.000576008 1.93131e-09
7331.27 -3.20877e-05 7.70446e-11 0.000528757 -1.85605e-09 -0.000560845 1.9331e-09
7332.13 -3.15442e-05 7.74434e-11 0.000514117 -1.85737e-09 -0.000545661 1.93481e-09
