# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
8066.79 -3.7654e-10 3.03349e-10 3.75754e-10 5.26505e-11 5.1975e-10 1.19906e-11 -2.17622e-10 6.09873e-10 2.33582e-09 1.38118e-09 1.22098e-09 3.93585e-10 1.75298e-09 4.42813e-09 -1.30494e-16 5.45063e-16 -2.14018e-10 1.23463e-09 2.14019e-10 -9.3773e-10 1.05744e-15 9.37732e-10 2.07039e-10 5.94339e-10 2.14493e-10 -1.56693e-15 1.60526e-16 -1.22098e-09 -3.93584e-10 -1.75298e-09 -1.23463e-09 -3.99747e-15 -5.94341e-10 -2.14493e-10 2.17623e-10 -6.09874e-10 -2.33582e-09 -4.42813e-09 -2.07041e-10 -3.03348e-10 -3.75753e-10 -5.26492e-11 -1.38117e-09 3.76539e-10 -1.19904e-11 -5.19748e-10
8067.43 -3.75311e-10 3.03455e-10 3.75359e-10 5.24668e-11 5.18325e-10 1.19316e-11 -2.17164e-10 6.08969e-10 2.33094e-09 1.37727e-09 1.21963e-09 3.91702e-10 1.74884e-09 4.42053e-09 -1.27669e-16 5.51455e-16 -2.14107e-10 1.23228e-09 2.14108e-10 -9.3655e-10 1.05983e-15 9.36552e-10 2.06288e-10 5.92811e-10 2.14497e-10 -1.56852e-15 1.60907e-16 -1.21963e-09 -3.91701e-10 -1.74884e-09 -1.23228e-09 -4.01299e-15 -5.92813e-10 -2.14497e-10 2.17165e-10 -6.0897e-10 -2.33093e-09 -4.42052e-09 -2.0629e-10 -3.03454e-10 -3.75358e-10 -5.24655e-11 -1.37727e-09 3.7531e-10 -1.19314e-11 -5.18322e-10
8068.06 -3.74079e-10 3.03552e-10 3.74954e-10 5.22797e-11 5.16889e-10 1.18715e-11 -2.16702e-10 6.08049e-10 2.326e-09 1.37334e-09 1.21826e-09 3.89812e-10 1.74466e-09 4.41283e-09 -1.24853e-16 5.57823e-16 -2.14191e-10 1.2299e-09 2.14192e-10 -9.3535e-10 1.06218e-15 9.35352e-10 2.05531e-10 5.91271e-10 2.14496e-10 -1.5701e-15 1.61255e-16 -1.21826e-09 -3.8981e-10 -1.74466e-09 -1.22991e-09 -4.02844e-15 -5.91273e-10 -2.14496e-10 2.16703e-10 -6.08049e-10 -2.326e-09 -4.41283e-09 -2.05533e-10 -3.03551e-10 -3.74953e-10 -5.22785e-11 -1.37334e-09 3.74078e-10 -1.18713e-11 -5.16887e-10
8068.7 -3.72842e-10 3.03638e-10 3.74538e-10 5.20894e-11 5.15443e-10 1.18103e-11 -2.16238e-10 6.07113e-10 2.32102e-09 1.36938e-09 1.21686e-09 3.87914e-10 1.74046e-09 4.40505e-09 -1.22048e-16 5.64168e-16 -2.1427e-10 1.22751e-09 2.14272e-10 -9.34129e-10 1.06451e-15 9.34131e-10 2.04768e-10 5.89718e-10 2.14491e-10 -1.57168e-15 1.61569e-16 -1.21686e-09 -3.87912e-10 -1.74046e-09 -1.22751e-09 -4.04381e-15 -5.89721e-10 -2.14491e-10 2.16239e-10 -6.07113e-10 -2.32102e-09 -4.40504e-09 -2.0477e-10 -3.03637e-10 -3.74537e-10 -5.20881e-11 -1.36938e-09 3.72841e-10 -1.18101e-11 -5.15441e-10
8069.34 -3.71601e-10 3.03714e-10 3.74112e-10 5.18957e-11 5.13986e-10 1.1748e-11 -2.1577e-10 6.06161e-10 2.31599e-09 1.3654e-09 1.21544e-09 3.86008e-10 1.73621e-09 4.39717e-09 -1.19254e-16 5.70487e-16 -2.14344e-10 1.22508e-09 2.14346e-10 -9.32887e-10 1.06681e-15 9.32889e-10 2.03999e-10 5.88154e-10 2.14481e-10 -1.57326e-15 1.61848e-16 -1.21544e-09 -3.86006e-10 -1.73621e-09 -1.22509e-09 -4.05909e-15 -5.88157e-10 -2.14481e-10 2.15771e-10 -6.06161e-10 -2.31599e-09 -4.39717e-09 -2.04001e-10 -3.03713e-10 -3.7411e-10 -5.18944e-11 -1.36539e-09 3.716e-10 -1.17478e-11 -5.13984e-10
8069.97 -3.70356e-10 3.03781e-10 3.73674e-10 5.16988e-11 5.1252e-10 1.16847e-11 -2.153e-10 6.05193e-10 2.31091e-09 1.36139e-09 1.21399e-09 3.84094e-10 1.73193e-09 4.3892e-09 -1.16471e-16 5.76781e-16 -2.14414e-10 1.22264e-09 2.14415e-10 -9.31625e-10 1.06907e-15 9.31627e-10 2.03224e-10 5.86579e-10 2.14467e-10 -1.57483e-15 1.62091e-16 -1.21399e-09 -3.84092e-10 -1.73193e-09 -1.22264e-09 -4.0743e-15 -5.86581e-10 -2.14467e-10 2.15301e-10 -6.05194e-10 -2.31091e-09 -4.3892e-09 -2.03226e-10 -3.0378e-10 -3.73673e-10 -5.16975e-11 -1.36138e-09 3.70355e-10 -1.16845e-11 -5.12517e-10
8070.61 -3.69108e-10 3.03837e-10 3.73227e-10 5.14986e-11 5.11043e-10 1.16203e-11 -2.14827e-10 6.04209e-10 2.30578e-09 1.35735e-09 1.21251e-09 3.82173e-10 1.72762e-09 4.38115e-09 -1.13699e-16 5.8305e-16 -2.14478e-10 1.22017e-09 2.14479e-10 -9.30342e-10 1.07131e-15 9.30344e-10 2.02443e-10 5.84991e-10 2.14447e-10 -1.57639e-15 1.623e-16 -1.21251e-09 -3.82171e-10 -1.72762e-09 -1.22017e-09 -4.08943e-15 -5.84994e-10 -2.14447e-10 2.14828e-10 -6.0421e-10 -2.30578e-09 -4.38115e-09 -2.02445e-10 -3.03836e-10 -3.73225e-10 -5.14973e-11 -1.35735e-09 3.69107e-10 -1.162e-11 -5.11041e-10
8071.24 -3.67855e-10 3.03884e-10 3.72768e-10 5.12952e-11 5.09556e-10 1.15548e-11 -2.14351e-10 6.0321e-10 2.3006e-09 1.35329e-09 1.211e-09 3.80244e-10 1.72327e-09 4.37301e-09 -1.10939e-16 5.89291e-16 -2.14537e-10 1.21767e-09 2.14539e-10 -9.29038e-10 1.07352e-15 9.2904e-10 2.01656e-10 5.83392e-10 2.14423e-10 -1.57795e-15 1.62472e-16 -1.211e-09 -3.80243e-10 -1.72327e-09 -1.21767e-09 -4.10448e-15 -5.83394e-10 -2.14423e-10 2.14351e-10 -6.03211e-10 -2.3006e-09 -4.373e-09 -2.01658e-10 -3.03883e-10 -3.72767e-10 -5.12939e-11 -1.35328e-09 3.67854e-10 -1.15545e-11 -5.09554e-10
8071.88 -3.66599e-10 3.03921e-10 3.72299e-10 5.10886e-11 5.08059e-10 1.14882e-11 -2.13871e-10 6.02195e-10 2.29537e-09 1.3492e-09 1.20947e-09 3.78309e-10 1.71889e-09 4.36477e-09 -1.08191e-16 5.95506e-16 -2.14591e-10 1.21515e-09 2.14593e-10 -9.27714e-10 1.0757e-15 9.27716e-10 2.00863e-10 5.81781e-10 2.14395e-10 -1.57951e-15 1.62608e-16 -1.20947e-09 -3.78307e-10 -1.71889e-09 -1.21515e-09 -4.11945e-15 -5.81784e-10 -2.14395e-10 2.13872e-10 -6.02196e-10 -2.29537e-09 -4.36477e-09 -2.00865e-10 -3.0392e-10 -3.72298e-10 -5.10873e-11 -1.3492e-09 3.66598e-10 -1.14879e-11 -5.08057e-10
8072.51 -3.65339e-10 3.03948e-10 3.7182e-10 5.08788e-11 5.06553e-10 1.14205e-11 -2.13389e-10 6.01165e-10 2.2901e-09 1.34509e-09 1.20792e-09 3.76366e-10 1.71448e-09 4.35645e-09 -1.05456e-16 6.01692e-16 -2.1464e-10 1.2126e-09 2.14642e-10 -9.26369e-10 1.07785e-15 9.26371e-10 2.00064e-10 5.80159e-10 2.14362e-10 -1.58107e-15 1.62708e-16 -1.20791e-09 -3.76364e-10 -1.71448e-09 -1.21261e-09 -4.13434e-15 -5.80162e-10 -2.14361e-10 2.1339e-10 -6.01165e-10 -2.2901e-09 -4.35645e-09 -2.00066e-10 -3.03947e-10 -3.71819e-10 -5.08775e-11 -1.34508e-09 3.65337e-10 -1.14203e-11 -5.0655e-10
8073.15 -3.64075e-10 3.03966e-10 3.7133e-10 5.06659e-11 5.05036e-10 1.13518e-11 -2.12904e-10 6.00118e-10 2.28478e-09 1.34095e-09 1.20633e-09 3.74416e-10 1.71003e-09 4.34804e-09 -1.02734e-16 6.0785e-16 -2.14685e-10 1.21004e-09 2.14686e-10 -9.25003e-10 1.07997e-15 9.25006e-10 1.99259e-10 5.78526e-10 2.14324e-10 -1.58262e-15 1.6277e-16 -1.20633e-09 -3.74414e-10 -1.71003e-09 -1.21004e-09 -4.14915e-15 -5.78528e-10 -2.14324e-10 2.12905e-10 -6.00119e-10 -2.28477e-09 -4.34804e-09 -1.99261e-10 -3.03965e-10 -3.71329e-10 -5.06646e-11 -1.34094e-09 3.64074e-10 -1.13516e-11 -5.05034e-10
8073.78 -3.62807e-10 3.03973e-10 3.7083e-10 5.04499e-11 5.03509e-10 1.1282e-11 -2.12416e-10 5.99056e-10 2.2794e-09 1.33678e-09 1.20472e-09 3.72459e-10 1.70554e-09 4.33954e-09 -1.00025e-16 6.1398e-16 -2.14724e-10 1.20744e-09 2.14725e-10 -9.23617e-10 1.08206e-15 9.2362e-10 1.98449e-10 5.76881e-10 2.14281e-10 -1.58416e-15 1.62795e-16 -1.20472e-09 -3.72457e-10 -1.70554e-09 -1.20744e-09 -4.16388e-15 -5.76883e-10 -2.14281e-10 2.12417e-10 -5.99057e-10 -2.2794e-09 -4.33954e-09 -1.98451e-10 -3.03972e-10 -3.70829e-10 -5.04486e-11 -1.33678e-09 3.62806e-10 -1.12818e-11 -5.03507e-10
8074.42 -3.61536e-10 3.03971e-10 3.70319e-10 5.02309e-11 5.01973e-10 1.12112e-11 -2.11924e-10 5.97979e-10 2.27398e-09 1.33259e-09 1.20308e-09 3.70495e-10 1.70103e-09 4.33095e-09 -9.73305e-17 6.2008e-16 -2.14758e-10 1.20483e-09 2.14759e-10 -9.22211e-10 1.08411e-15 9.22213e-10 1.97632e-10 5.75225e-10 2.14234e-10 -1.58571e-15 1.62782e-16 -1.20308e-09 -3.70493e-10 -1.70103e-09 -1.20483e-09 -4.17853e-15 -5.75227e-10 -2.14234e-10 2.11925e-10 -5.97979e-10 -2.27398e-09 -4.33095e-09 -1.97634e-10 -3.0397e-10 -3.70318e-10 -5.02295e-11 -1.33259e-09 3.61535e-10 -1.12109e-11 -5.01971e-10
8075.06 -3.60262e-10 3.03959e-10 3.69799e-10 5.00087e-11 5.00427e-10 1.11393e-11 -2.1143e-10 5.96885e-10 2.26852e-09 1.32838e-09 1.20142e-09 3.68524e-10 1.69647e-09 4.32228e-09 -9.46499e-17 6.26151e-16 -2.14787e-10 1.20218e-09 2.14788e-10 -9.20783e-10 1.08614e-15 9.20786e-10 1.9681e-10 5.73557e-10 2.14183e-10 -1.58725e-15 1.62731e-16 -1.20141e-09 -3.68522e-10 -1.69647e-09 -1.20219e-09 -4.1931e-15 -5.7356e-10 -2.14183e-10 2.11431e-10 -5.96886e-10 -2.26851e-09 -4.32227e-09 -1.96812e-10 -3.03957e-10 -3.69797e-10 -5.00074e-11 -1.32838e-09 3.6026e-10 -1.11391e-11 -5.00425e-10
8075.69 -3.58984e-10 3.03936e-10 3.69268e-10 4.97836e-11 4.98872e-10 1.10664e-11 -2.10933e-10 5.95776e-10 2.263e-09 1.32414e-09 1.19972e-09 3.66546e-10 1.69189e-09 4.31351e-09 -9.19835e-17 6.32191e-16 -2.1481e-10 1.19952e-09 2.14812e-10 -9.19335e-10 1.08814e-15 9.19338e-10 1.95982e-10 5.71879e-10 2.14127e-10 -1.58878e-15 1.6264e-16 -1.19972e-09 -3.66545e-10 -1.69189e-09 -1.19952e-09 -4.20759e-15 -5.71881e-10 -2.14127e-10 2.10934e-10 -5.95777e-10 -2.263e-09 -4.31351e-09 -1.95984e-10 -3.03935e-10 -3.69266e-10 -4.97823e-11 -1.32414e-09 3.58982e-10 -1.10661e-11 -4.9887e-10
8076.33 -3.57702e-10 3.03905e-10 3.68726e-10 4.95555e-11 4.97307e-10 1.09924e-11 -2.10433e-10 5.94652e-10 2.25744e-09 1.31988e-09 1.19801e-09 3.64562e-10 1.68727e-09 4.30466e-09 -8.93318e-17 6.38201e-16 -2.14829e-10 1.19683e-09 2.14831e-10 -9.17867e-10 1.09011e-15 9.17869e-10 1.95149e-10 5.70189e-10 2.14066e-10 -1.59032e-15 1.62511e-16 -1.19801e-09 -3.64561e-10 -1.68727e-09 -1.19683e-09 -4.222e-15 -5.70191e-10 -2.14066e-10 2.10433e-10 -5.94653e-10 -2.25744e-09 -4.30466e-09 -1.95151e-10 -3.03904e-10 -3.68725e-10 -4.95541e-11 -1.31987e-09 3.57701e-10 -1.09922e-11 -4.97304e-10
8076.96 -3.56417e-10 3.03863e-10 3.68175e-10 4.93245e-11 4.95732e-10 1.09174e-11 -2.09929e-10 5.93512e-10 2.25183e-09 1.31559e-09 1.19626e-09 3.62572e-10 1.68262e-09 4.29573e-09 -8.66949e-17 6.4418e-16 -2.14843e-10 1.19412e-09 2.14844e-10 -9.16378e-10 1.09205e-15 9.1638e-10 1.94309e-10 5.68488e-10 2.14001e-10 -1.59185e-15 1.62342e-16 -1.19626e-09 -3.6257e-10 -1.68262e-09 -1.19412e-09 -4.23633e-15 -5.68491e-10 -2.14001e-10 2.0993e-10 -5.93513e-10 -2.25183e-09 -4.29572e-09 -1.94311e-10 -3.03862e-10 -3.68174e-10 -4.93231e-11 -1.31559e-09 3.56416e-10 -1.09171e-11 -4.9573e-10
8077.6 -3.55129e-10 3.03812e-10 3.67614e-10 4.90905e-11 4.94149e-10 1.08414e-11 -2.09423e-10 5.92357e-10 2.24617e-09 1.31128e-09 1.19449e-09 3.60575e-10 1.67794e-09 4.2867e-09 -8.4073e-17 6.50128e-16 -2.14851e-10 1.19138e-09 2.14853e-10 -9.14868e-10 1.09396e-15 9.14871e-10 1.93464e-10 5.66777e-10 2.13931e-10 -1.59338e-15 1.62133e-16 -1.19449e-09 -3.60573e-10 -1.67794e-09 -1.19138e-09 -4.25058e-15 -5.66779e-10 -2.13931e-10 2.09424e-10 -5.92358e-10 -2.24617e-09 -4.2867e-09 -1.93466e-10 -3.0381e-10 -3.67613e-10 -4.90892e-11 -1.31127e-09 3.55128e-10 -1.08411e-11 -4.94146e-10
8078.23 -3.53838e-10 3.0375e-10 3.67042e-10 4.88537e-11 4.92555e-10 1.07643e-11 -2.08913e-10 5.91186e-10 2.24047e-09 1.30694e-09 1.1927e-09 3.58571e-10 1.67322e-09 4.27759e-09 -8.14664e-17 6.56045e-16 -2.14854e-10 1.18862e-09 2.14856e-10 -9.13338e-10 1.09584e-15 9.1334e-10 1.92614e-10 5.65055e-10 2.13857e-10 -1.59491e-15 1.61884e-16 -1.19269e-09 -3.5857e-10 -1.67322e-09 -1.18862e-09 -4.26475e-15 -5.65057e-10 -2.13857e-10 2.08914e-10 -5.91187e-10 -2.24047e-09 -4.27759e-09 -1.92616e-10 -3.03749e-10 -3.67041e-10 -4.88523e-11 -1.30694e-09 3.53836e-10 -1.07641e-11 -4.92553e-10
8078.87 -3.52543e-10 3.03679e-10 3.66461e-10 4.86141e-11 4.90953e-10 1.06863e-11 -2.08401e-10 5.9e-10 2.23472e-09 1.30258e-09 1.19087e-09 3.56562e-10 1.66847e-09 4.26839e-09 -7.88754e-17 6.61929e-16 -2.14853e-10 1.18584e-09 2.14854e-10 -9.11787e-10 1.09768e-15 9.1179e-10 1.91757e-10 5.63322e-10 2.13778e-10 -1.59644e-15 1.61594e-16 -1.19087e-09 -3.5656e-10 -1.66847e-09 -1.18584e-09 -4.27884e-15 -5.63324e-10 -2.13778e-10 2.08402e-10 -5.90001e-10 -2.23472e-09 -4.26839e-09 -1.9176e-10 -3.03678e-10 -3.6646e-10 -4.86127e-11 -1.30258e-09 3.52542e-10 -1.0686e-11 -4.9095e-10
8079.5 -3.51245e-10 3.03599e-10 3.6587e-10 4.83717e-11 4.89341e-10 1.06072e-11 -2.07885e-10 5.88799e-10 2.22892e-09 1.2982e-09 1.18902e-09 3.54546e-10 1.66369e-09 4.2591e-09 -7.63001e-17 6.67781e-16 -2.14846e-10 1.18303e-09 2.14847e-10 -9.10216e-10 1.0995e-15 9.10218e-10 1.90896e-10 5.61578e-10 2.13695e-10 -1.59796e-15 1.61263e-16 -1.18902e-09 -3.54544e-10 -1.66369e-09 -1.18303e-09 -4.29285e-15 -5.6158e-10 -2.13695e-10 2.07886e-10 -5.888e-10 -2.22892e-09 -4.2591e-09 -1.90898e-10 -3.03598e-10 -3.65869e-10 -4.83703e-11 -1.29819e-09 3.51244e-10 -1.06069e-11 -4.89339e-10
8080.14 -3.49944e-10 3.03508e-10 3.65269e-10 4.81265e-11 4.8772e-10 1.05271e-11 -2.07366e-10 5.87582e-10 2.22308e-09 1.29379e-09 1.18715e-09 3.52524e-10 1.65888e-09 4.24973e-09 -7.37409e-17 6.73601e-16 -2.14833e-10 1.1802e-09 2.14835e-10 -9.08625e-10 1.10128e-15 9.08627e-10 1.90028e-10 5.59823e-10 2.13607e-10 -1.59949e-15 1.6089e-16 -1.18714e-09 -3.52523e-10 -1.65888e-09 -1.1802e-09 -4.30678e-15 -5.59826e-10 -2.13607e-10 2.07367e-10 -5.87583e-10 -2.22307e-09 -4.24973e-09 -1.90031e-10 -3.03507e-10 -3.65268e-10 -4.81251e-11 -1.29379e-09 3.49943e-10 -1.05268e-11 -4.87718e-10
8080.78 -3.48641e-10 3.03408e-10 3.64658e-10 4.78786e-11 4.8609e-10 1.0446e-11 -2.06844e-10 5.86351e-10 2.21719e-09 1.28936e-09 1.18524e-09 3.50497e-10 1.65403e-09 4.24028e-09 -7.1198e-17 6.79388e-16 -2.14816e-10 1.17734e-09 2.14817e-10 -9.07012e-10 1.10303e-15 9.07015e-10 1.89156e-10 5.58058e-10 2.13515e-10 -1.60101e-15 1.60477e-16 -1.18524e-09 -3.50495e-10 -1.65403e-09 -1.17734e-09 -4.32063e-15 -5.58061e-10 -2.13515e-10 2.06845e-10 -5.86351e-10 -2.21718e-09 -4.24027e-09 -1.89158e-10 -3.03407e-10 -3.64657e-10 -4.78772e-11 -1.28936e-09 3.48639e-10 -1.04457e-11 -4.86088e-10
8081.41 -3.47334e-10 3.03298e-10 3.64038e-10 4.76281e-11 4.84451e-10 1.03639e-11 -2.06319e-10 5.85104e-10 2.21125e-09 1.2849e-09 1.18332e-09 3.48464e-10 1.64916e-09 4.23073e-09 -6.86716e-17 6.85142e-16 -2.14793e-10 1.17446e-09 2.14795e-10 -9.0538e-10 1.10475e-15 9.05382e-10 1.88277e-10 5.56283e-10 2.13418e-10 -1.60253e-15 1.60021e-16 -1.18331e-09 -3.48462e-10 -1.64916e-09 -1.17447e-09 -4.33439e-15 -5.56286e-10 -2.13418e-10 2.0632e-10 -5.85104e-10 -2.21125e-09 -4.23073e-09 -1.8828e-10 -3.03297e-10 -3.64036e-10 -4.76267e-11 -1.2849e-09 3.47332e-10 -1.03636e-11 -4.84449e-10
8082.05 -3.46024e-10 3.03179e-10 3.63407e-10 4.73749e-11 4.82804e-10 1.02808e-11 -2.05791e-10 5.83841e-10 2.20527e-09 1.28043e-09 1.18136e-09 3.46425e-10 1.64425e-09 4.2211e-09 -6.6162e-17 6.90863e-16 -2.14765e-10 1.17156e-09 2.14767e-10 -9.03726e-10 1.10644e-15 9.03729e-10 1.87394e-10 5.54497e-10 2.13317e-10 -1.60405e-15 1.59524e-16 -1.18136e-09 -3.46423e-10 -1.64425e-09 -1.17157e-09 -4.34807e-15 -5.545e-10 -2.13317e-10 2.05792e-10 -5.83842e-10 -2.20527e-09 -4.2211e-09 -1.87396e-10 -3.03177e-10 -3.63406e-10 -4.73735e-11 -1.28042e-09 3.46023e-10 -1.02805e-11 -4.82801e-10
8082.68 -3.44711e-10 3.03049e-10 3.62768e-10 4.71191e-11 4.81147e-10 1.01967e-11 -2.05259e-10 5.82564e-10 2.19924e-09 1.27593e-09 1.17938e-09 3.4438e-10 1.63931e-09 4.21139e-09 -6.36696e-17 6.96549e-16 -2.14732e-10 1.16864e-09 2.14734e-10 -9.02053e-10 1.10809e-15 9.02055e-10 1.86505e-10 5.52701e-10 2.13212e-10 -1.60557e-15 1.58984e-16 -1.17938e-09 -3.44378e-10 -1.63931e-09 -1.16864e-09 -4.36167e-15 -5.52704e-10 -2.13211e-10 2.0526e-10 -5.82565e-10 -2.19924e-09 -4.21139e-09 -1.86507e-10 -3.03048e-10 -3.62766e-10 -4.71177e-11 -1.27592e-09 3.4471e-10 -1.01964e-11 -4.81144e-10
8083.32 -3.43395e-10 3.0291e-10 3.62118e-10 4.68608e-11 4.79481e-10 1.01116e-11 -2.04725e-10 5.81272e-10 2.19317e-09 1.2714e-09 1.17737e-09 3.4233e-10 1.63433e-09 4.20159e-09 -6.11947e-17 7.02201e-16 -2.14694e-10 1.16569e-09 2.14695e-10 -9.00359e-10 1.10971e-15 9.00361e-10 1.8561e-10 5.50895e-10 2.13102e-10 -1.60709e-15 1.58401e-16 -1.17737e-09 -3.42328e-10 -1.63433e-09 -1.16569e-09 -4.37519e-15 -5.50898e-10 -2.13101e-10 2.04726e-10 -5.81272e-10 -2.19317e-09 -4.20159e-09 -1.85613e-10 -3.02909e-10 -3.62117e-10 -4.68594e-11 -1.2714e-09 3.43394e-10 -1.01113e-11 -4.79479e-10
8083.95 -3.42077e-10 3.02762e-10 3.61459e-10 4.66e-11 4.77807e-10 1.00255e-11 -2.04187e-10 5.79964e-10 2.18705e-09 1.26686e-09 1.17534e-09 3.40274e-10 1.62933e-09 4.19171e-09 -5.87378e-17 7.07818e-16 -2.1465e-10 1.16272e-09 2.14652e-10 -8.98644e-10 1.1113e-15 8.98647e-10 1.84711e-10 5.49078e-10 2.12987e-10 -1.6086e-15 1.57776e-16 -1.17534e-09 -3.40273e-10 -1.62933e-09 -1.16272e-09 -4.38863e-15 -5.49081e-10 -2.12987e-10 2.04188e-10 -5.79965e-10 -2.18705e-09 -4.19171e-09 -1.84713e-10 -3.02761e-10 -3.61458e-10 -4.65986e-11 -1.26685e-09 3.42076e-10 -1.00252e-11 -4.77805e-10
8084.59 -3.40756e-10 3.02604e-10 3.60791e-10 4.63368e-11 4.76124e-10 9.9385e-12 -2.03646e-10 5.78642e-10 2.18089e-09 1.26229e-09 1.17328e-09 3.38214e-10 1.6243e-09 4.18174e-09 -5.6299e-17 7.134e-16 -2.14601e-10 1.15973e-09 2.14603e-10 -8.96909e-10 1.11285e-15 8.96912e-10 1.83806e-10 5.47252e-10 2.12868e-10 -1.61012e-15 1.57108e-16 -1.17328e-09 -3.38212e-10 -1.6243e-09 -1.15973e-09 -4.40198e-15 -5.47255e-10 -2.12868e-10 2.03647e-10 -5.78643e-10 -2.18089e-09 -4.18174e-09 -1.83808e-10 -3.02602e-10 -3.6079e-10 -4.63353e-11 -1.26229e-09 3.40754e-10 -9.9382e-12 -4.76122e-10
8085.23 -3.39432e-10 3.02436e-10 3.60113e-10 4.60711e-11 4.74433e-10 9.85051e-12 -2.03102e-10 5.77305e-10 2.17468e-09 1.2577e-09 1.17119e-09 3.36148e-10 1.61923e-09 4.17169e-09 -5.38789e-17 7.18946e-16 -2.14547e-10 1.15671e-09 2.14549e-10 -8.95154e-10 1.11438e-15 8.95156e-10 1.82896e-10 5.45415e-10 2.12745e-10 -1.61163e-15 1.56397e-16 -1.17119e-09 -3.36146e-10 -1.61923e-09 -1.15671e-09 -4.41525e-15 -5.45418e-10 -2.12745e-10 2.03103e-10 -5.77305e-10 -2.17468e-09 -4.17169e-09 -1.82898e-10 -3.02435e-10 -3.60112e-10 -4.60696e-11 -1.2577e-09 3.3943e-10 -9.8502e-12 -4.7443e-10
8085.86 -3.38105e-10 3.02258e-10 3.59427e-10 4.5803e-11 4.72733e-10 9.76155e-12 -2.02555e-10 5.75953e-10 2.16843e-09 1.25309e-09 1.16908e-09 3.34077e-10 1.61414e-09 4.16156e-09 -5.14777e-17 7.24456e-16 -2.14487e-10 1.15367e-09 2.14489e-10 -8.93379e-10 1.11586e-15 8.93381e-10 1.8198e-10 5.43569e-10 2.12618e-10 -1.61315e-15 1.55643e-16 -1.16908e-09 -3.34075e-10 -1.61414e-09 -1.15367e-09 -4.42844e-15 -5.43571e-10 -2.12618e-10 2.02556e-10 -5.75953e-10 -2.16843e-09 -4.16155e-09 -1.81982e-10 -3.02257e-10 -3.59425e-10 -4.58016e-11 -1.25308e-09 3.38104e-10 -9.76124e-12 -4.7273e-10
8086.5 -3.36776e-10 3.02071e-10 3.5873e-10 4.55326e-11 4.71024e-10 9.67164e-12 -2.02004e-10 5.74586e-10 2.16213e-09 1.24845e-09 1.16695e-09 3.32e-10 1.60901e-09 4.15134e-09 -4.90959e-17 7.29929e-16 -2.14422e-10 1.15061e-09 2.14424e-10 -8.91583e-10 1.11732e-15 8.91585e-10 1.8106e-10 5.41712e-10 2.12486e-10 -1.61466e-15 1.54845e-16 -1.16694e-09 -3.31999e-10 -1.60901e-09 -1.15061e-09 -4.44155e-15 -5.41715e-10 -2.12486e-10 2.02005e-10 -5.74586e-10 -2.16213e-09 -4.15133e-09 -1.81062e-10 -3.0207e-10 -3.58729e-10 -4.55312e-11 -1.24845e-09 3.36775e-10 -9.67132e-12 -4.71022e-10
8087.13 -3.35444e-10 3.01875e-10 3.58025e-10 4.52599e-11 4.69307e-10 9.58078e-12 -2.0145e-10 5.73204e-10 2.15579e-09 1.24379e-09 1.16478e-09 3.29919e-10 1.60385e-09 4.14103e-09 -4.67337e-17 7.35364e-16 -2.14352e-10 1.14753e-09 2.14354e-10 -8.89766e-10 1.11874e-15 8.89769e-10 1.80134e-10 5.39846e-10 2.12349e-10 -1.61617e-15 1.54003e-16 -1.16478e-09 -3.29918e-10 -1.60385e-09 -1.14753e-09 -4.45457e-15 -5.39849e-10 -2.12349e-10 2.01451e-10 -5.73205e-10 -2.15579e-09 -4.14103e-09 -1.80136e-10 -3.01873e-10 -3.58024e-10 -4.52584e-11 -1.24379e-09 3.35443e-10 -9.58046e-12 -4.69305e-10
8087.77 -3.34109e-10 3.01668e-10 3.5731e-10 4.49849e-11 4.67582e-10 9.48897e-12 -2.00893e-10 5.71808e-10 2.14941e-09 1.23912e-09 1.16259e-09 3.27834e-10 1.59867e-09 4.13065e-09 -4.43915e-17 7.40762e-16 -2.14277e-10 1.14442e-09 2.14279e-10 -8.8793e-10 1.12013e-15 8.87932e-10 1.79203e-10 5.3797e-10 2.12209e-10 -1.61768e-15 1.53117e-16 -1.16259e-09 -3.27832e-10 -1.59867e-09 -1.14442e-09 -4.46751e-15 -5.37973e-10 -2.12208e-10 2.00894e-10 -5.71808e-10 -2.1494e-09 -4.13064e-09 -1.79205e-10 -3.01667e-10 -3.57309e-10 -4.49835e-11 -1.23911e-09 3.34108e-10 -9.48865e-12 -4.67579e-10
