# t  B_z_curl_0  B_z_curl_1  B_z_curl_2  B_z_curl_3  B_z_curl_4  B_z_curl_5  B_z_curl_6  B_z_curl_7  B_z_curl_8  B_z_curl_9  B_z_curl_10  B_z_curl_11  B_z_curl_12  B_z_curl_13  B_z_curl_14  B_z_curl_15  B_z_curl_16  B_z_curl_17  B_z_curl_18  B_z_curl_19  B_z_curl_20  B_z_curl_21  B_z_curl_22  B_z_curl_23  B_z_curl_24  B_z_curl_25  B_z_curl_26  B_z_curl_27  B_z_curl_28  B_z_curl_29  B_z_curl_30  B_z_curl_31  B_z_curl_32  B_z_curl_33  B_z_curl_34  B_z_curl_35  B_z_curl_36  B_z_curl_37  B_z_curl_38  B_z_curl_39  B_z_curl_40  B_z_curl_41  B_z_curl_42  B_z_curl_43  B_z_curl_44  B_z_curl_45
16.552 3.21819e-13 -4.21297e-13 2.90532e-14 -6.03777e-14 3.98654e-13 0 2.2735e-13 -3.34864e-13 2.80267e-13 0 -2.15572e-13 4.8742e-13 1.85397e-13 0 -5.58767e-13 -4.40908e-19 -2.87013e-14 0 2.87014e-14 -2.21533e-13 2.21531e-13 0 -1.25372e-13 -2.68117e-13 1.22938e-12 -6.14688e-13 -4.73919e-13 2.90374e-13 1.42696e-13 -1.85398e-13 0 -3.15112e-13 4.88359e-13 3.31417e-13 -3.1119e-13 9.94041e-13 -2.80267e-13 0 5.29865e-13 -7.68925e-14 -2.21846e-13 6.03779e-14 0 -1.77121e-13 -3.98652e-13 0
17.0208 2.22358e-13 -3.37448e-13 -5.88578e-14 -1.25985e-13 5.38706e-13 0 2.3858e-13 -4.08473e-13 2.23453e-13 0 -2.09869e-13 4.41568e-13 1.37914e-13 0 -5.65862e-13 -5.03124e-19 -5.11221e-14 0 5.11221e-14 -3.11272e-13 3.11271e-13 0 -3.55973e-13 -1.65965e-13 1.19264e-12 -5.96321e-13 -4.82277e-13 3.05694e-13 2.4859e-13 -1.37914e-13 0 -5.27055e-13 6.07479e-13 3.27282e-13 -2.56233e-13 1.10757e-12 -2.23454e-13 0 3.67003e-13 4.53061e-14 -1.74263e-13 1.25985e-13 0 -2.27434e-13 -5.38705e-13 0
17.4896 1.27642e-13 -2.51627e-13 -1.49029e-13 -1.92076e-13 6.77172e-13 0 2.57339e-13 -4.84981e-13 1.62562e-13 0 -1.96272e-13 3.91468e-13 8.51182e-14 0 -5.67501e-13 -5.46538e-19 -7.56885e-14 0 7.56886e-14 -3.98841e-13 3.9884e-13 0 -5.81777e-13 -6.35719e-14 1.14123e-12 -5.70618e-13 -5.02774e-13 3.24701e-13 3.52067e-13 -8.51182e-14 0 -7.36667e-13 7.22794e-13 3.10163e-13 -1.92749e-13 1.21588e-12 -1.62563e-13 0 2.09723e-13 1.58291e-13 -1.41285e-13 1.92076e-13 0 -2.7833e-13 -6.77171e-13 0
17.9584 4.01856e-14 -1.66091e-13 -2.39382e-13 -2.57218e-13 8.10584e-13 0 2.8379e-13 -5.62965e-13 9.90365e-14 0 -1.74949e-13 3.38316e-13 2.82312e-14 0 -5.63627e-13 -5.68466e-19 -1.01842e-13 0 1.01842e-13 -4.82107e-13 4.82105e-13 0 -7.97041e-13 3.62982e-14 1.07629e-12 -5.38147e-13 -5.35648e-13 3.47398e-13 4.50623e-13 -2.82311e-14 0 -9.38653e-13 8.31549e-13 2.79838e-13 -1.22229e-13 1.31668e-12 -9.90368e-14 0 6.26423e-14 2.58824e-13 -1.24197e-13 2.57218e-13 0 -3.28477e-13 -8.10583e-13 0
18.4272 -3.78546e-14 -8.30043e-14 -3.27862e-13 -3.20068e-13 9.35761e-13 0 3.17805e-13 -6.40997e-13 3.43363e-14 0 -1.46335e-13 2.83378e-13 -3.14381e-14 0 -5.54364e-13 -5.66837e-19 -1.28991e-13 0 1.28991e-13 -5.59194e-13 5.59193e-13 0 -9.9659e-13 1.31074e-13 9.99343e-13 -4.99672e-13 -5.80705e-13 3.73702e-13 5.41972e-13 3.14384e-14 0 -1.12814e-12 9.31291e-13 2.3656e-13 -4.64039e-14 1.40796e-12 -3.43367e-14 0 -7.01238e-14 3.44205e-13 -1.23638e-13 3.20068e-13 0 -3.76566e-13 -9.3576e-13 0
18.896 -1.04723e-13 -4.3896e-15 -4.12483e-13 -3.79394e-13 1.04989e-12 0 3.58951e-13 -7.17663e-13 -3.00889e-14 0 -1.11126e-13 2.27974e-13 -9.25227e-14 0 -5.4002e-13 -5.40334e-19 -1.56526e-13 0 1.56526e-13 -6.28534e-13 6.28533e-13 0 -1.17594e-12 2.18444e-13 9.12276e-13 -4.56138e-13 -6.37335e-13 4.03448e-13 6.24095e-13 9.25231e-14 0 -1.30081e-12 1.01993e-12 1.8107e-13 3.27984e-14 1.48802e-12 3.00885e-14 0 -1.85072e-13 4.12329e-13 -1.39603e-13 3.79395e-13 0 -4.21358e-13 -1.04989e-12 0
19.3648 -1.59086e-13 6.791e-14 -4.91368e-13 -4.34094e-13 1.15061e-12 0 4.06499e-13 -7.91589e-13 -9.28313e-14 0 -7.02536e-14 1.73452e-13 -1.53629e-13 0 -5.21092e-13 -4.88517e-19 -1.83841e-13 0 1.83841e-13 -6.88892e-13 6.88891e-13 0 -1.33139e-12 2.96404e-13 8.17318e-13 -4.0866e-13 -7.04531e-13 4.36378e-13 6.95281e-13 1.5363e-13 0 -1.45299e-12 1.09578e-12 1.14593e-13 1.13302e-13 1.55546e-12 9.28308e-14 0 -2.79389e-13 4.61731e-13 -1.71461e-13 4.34094e-13 0 -4.61718e-13 -1.15061e-12 0
19.8337 -2.00038e-13 1.32268e-13 -5.62785e-13 -4.83207e-13 1.23604e-12 0 4.59442e-13 -8.61466e-13 -1.52551e-13 0 -2.48552e-14 1.21168e-13 -2.13372e-13 0 -4.98247e-13 -4.11735e-19 -2.10345e-13 0 2.10345e-13 -7.39389e-13 7.39389e-13 0 -1.46008e-12 3.633e-13 7.16983e-13 -3.58492e-13 -7.80931e-13 4.72148e-13 7.54158e-13 2.13373e-13 0 -1.58172e-12 1.1576e-12 3.88052e-14 1.92943e-13 1.60928e-12 1.52551e-13 0 -3.51005e-13 4.91599e-13 -2.18006e-13 4.83207e-13 0 -4.96649e-13 -1.23604e-12 0
20.3025 -2.27097e-13 1.873e-13 -6.25194e-13 -5.25928e-13 1.30483e-12 0 5.16519e-13 -9.26073e-13 -2.08004e-13 0 2.37633e-14 7.24554e-14 -2.70406e-13 0 -4.72312e-13 -3.11361e-19 -2.35479e-13 0 2.35479e-13 -7.79505e-13 7.79504e-13 0 -1.56002e-12 4.17858e-13 6.14007e-13 -3.07004e-13 -8.64857e-13 5.10325e-13 7.99715e-13 2.70406e-13 0 -1.68483e-12 1.20457e-12 -4.42067e-14 2.69536e-13 1.64883e-12 2.08003e-13 0 -3.9862e-13 5.01768e-13 -2.77517e-13 5.25928e-13 0 -5.25322e-13 -1.30483e-12 0
20.7713 -2.40185e-13 2.31889e-13 -6.77277e-13 -5.61614e-13 1.35617e-12 0 5.76267e-13 -9.84304e-13 -2.58062e-13 0 7.41713e-14 2.85916e-14 -3.23456e-13 0 -4.4425e-13 -1.8956e-19 -2.58732e-13 0 2.58732e-13 -8.09071e-13 8.09071e-13 0 -1.63013e-12 4.59193e-13 5.11275e-13 -2.55638e-13 -9.54379e-13 5.50396e-13 8.31317e-13 3.23456e-13 0 -1.76092e-12 1.23633e-12 -1.32017e-13 3.40939e-13 1.67385e-12 2.58062e-13 0 -4.21703e-13 4.92696e-13 -3.47843e-13 5.61615e-13 0 -5.47097e-13 -1.35617e-12 0
21.2401 -2.39602e-13 2.65192e-13 -7.17979e-13 -5.89791e-13 1.3898e-12 0 6.37065e-13 -1.03519e-12 -3.01739e-13 0 1.24861e-13 -9.23437e-15 -3.71352e-13 0 -4.15123e-13 -4.92875e-20 -2.79651e-13 0 2.79651e-13 -8.28256e-13 8.28256e-13 0 -1.67017e-12 4.86815e-13 4.11742e-13 -2.05871e-13 -1.04737e-12 5.91769e-13 8.48716e-13 3.71353e-13 0 -1.8094e-12 1.25297e-12 -2.21941e-13 4.05132e-13 1.68449e-12 3.01738e-13 0 -4.20463e-13 4.65411e-13 -4.26497e-13 5.89792e-13 0 -5.61539e-13 -1.3898e-12 0
21.7089 -2.25992e-13 2.86657e-13 -7.46533e-13 -6.10154e-13 1.40596e-12 0 6.972e-13 -1.07794e-12 -3.38202e-13 0 1.743e-13 -3.99574e-14 -4.13054e-13 0 -3.86063e-13 1.05614e-19 -2.97853e-13 0 2.97853e-13 -8.37531e-13 8.37531e-13 0 -1.68074e-12 5.00618e-13 3.18336e-13 -1.59168e-13 -1.14156e-12 6.33788e-13 8.52042e-13 4.13055e-13 0 -1.83045e-12 1.25498e-12 -3.11137e-13 4.60283e-13 1.68125e-12 3.38202e-13 0 -3.95811e-13 4.21455e-13 -5.10763e-13 6.10155e-13 0 -5.6843e-13 -1.40597e-12 0
22.1257 -2.03711e-13 2.95578e-13 -7.61348e-13 -6.21585e-13 1.40626e-12 0 7.48695e-13 -1.10859e-12 -3.64025e-13 0 2.15979e-13 -6.05691e-14 -4.44207e-13 0 -3.61222e-13 2.51984e-19 -3.11505e-13 0 3.11505e-13 -8.38051e-13 8.38052e-13 0 -1.66646e-12 5.01489e-13 2.4272e-13 -1.21361e-13 -1.22443e-12 6.7111e-13 8.43583e-13 4.44208e-13 0 -1.82683e-12 1.24516e-12 -3.87473e-13 5.00434e-13 1.66743e-12 3.64025e-13 0 -3.55468e-13 3.6997e-13 -5.88091e-13 6.21586e-13 0 -5.68208e-13 -1.40626e-12 0
22.5425 -1.72711e-13 2.94932e-13 -7.66109e-13 -6.26755e-13 1.39415e-12 0 7.97093e-13 -1.13202e-12 -3.83284e-13 0 2.54464e-13 -7.43383e-14 -4.69259e-13 0 -3.38156e-13 4.02872e-19 -3.22607e-13 0 3.22607e-13 -8.31997e-13 8.31998e-13 0 -1.63134e-12 4.92047e-13 1.76011e-13 -8.8006e-14 -1.30479e-12 7.0785e-13 8.24988e-13 4.6926e-13 0 -1.8033e-12 1.22527e-12 -4.58938e-13 5.31284e-13 1.64419e-12 3.83283e-13 0 -2.99279e-13 3.08494e-13 -6.65601e-13 6.26756e-13 0 -5.62152e-13 -1.39416e-12 0
22.9592 -1.33962e-13 2.84894e-13 -7.60935e-13 -6.25789e-13 1.37069e-12 0 8.41261e-13 -1.14805e-12 -3.95754e-13 0 2.88816e-13 -8.08914e-14 -4.87825e-13 0 -3.17637e-13 5.54547e-19 -3.31055e-13 0 3.31055e-13 -8.20157e-13 8.20158e-13 0 -1.57715e-12 4.72888e-13 1.19866e-13 -5.99335e-14 -1.38103e-12 7.43465e-13 7.97057e-13 4.87825e-13 0 -1.7613e-12 1.19634e-12 -5.23624e-13 5.52151e-13 1.61258e-12 3.95754e-13 0 -2.28983e-13 2.38823e-13 -7.41332e-13 6.2579e-13 0 -5.5053e-13 -1.37069e-12 0
23.376 -8.85368e-14 2.65806e-13 -7.4616e-13 -6.18915e-13 1.33713e-12 0 8.80165e-13 -1.15667e-12 -4.01335e-13 0 3.18194e-13 -8.00057e-14 -4.99647e-13 0 -3.00382e-13 7.03074e-19 -3.36796e-13 0 3.36796e-13 -8.03403e-13 8.03404e-13 0 -1.50596e-12 4.44777e-13 7.5717e-14 -3.78588e-14 -1.45165e-12 7.77399e-13 7.60777e-13 4.99647e-13 0 -1.70259e-12 1.1595e-12 -5.79783e-13 5.626e-13 1.57381e-12 4.01335e-13 0 -1.4656e-13 1.62872e-13 -8.13429e-13 6.18916e-13 0 -5.33725e-13 -1.33713e-12 0
23.7928 -3.75904e-14 2.38166e-13 -7.22331e-13 -6.06457e-13 1.2949e-12 0 9.12908e-13 -1.15801e-12 -4.00048e-13 0 3.41875e-13 -7.16204e-14 -5.04598e-13 0 -2.87031e-13 8.44445e-19 -3.39835e-13 0 3.39835e-13 -7.82665e-13 7.82667e-13 0 -1.42012e-12 4.08621e-13 4.47286e-14 -2.23645e-14 -1.51522e-12 8.09102e-13 7.17303e-13 5.04598e-13 0 -1.62922e-12 1.11605e-12 -6.25878e-13 5.62454e-13 1.52928e-12 4.00047e-13 0 -5.41647e-14 8.26207e-14 -8.8019e-13 6.06459e-13 0 -5.12231e-13 -1.2949e-12 0
24.2096 1.76701e-14 2.02617e-13 -6.90192e-13 -5.88834e-13 1.24554e-12 0 9.38755e-13 -1.15232e-12 -3.92031e-13 0 3.59273e-13 -5.58432e-14 -5.02685e-13 0 -2.78124e-13 9.74755e-19 -3.40227e-13 0 3.40227e-13 -7.58903e-13 7.58904e-13 0 -1.32212e-12 3.65443e-13 2.77666e-14 -1.38835e-14 -1.57047e-12 8.38038e-13 6.67934e-13 5.02685e-13 0 -1.54343e-12 1.06733e-12 -6.60632e-13 5.51805e-13 1.48048e-12 3.9203e-13 0 4.59239e-14 6.62882e-17 -9.40109e-13 5.88835e-13 0 -4.86634e-13 -1.24554e-12 0
24.6263 7.60098e-14 1.59933e-13 -6.50674e-13 -5.66546e-13 1.19067e-12 0 9.57159e-13 -1.14001e-12 -3.77539e-13 0 3.69956e-13 -3.29534e-14 -4.94046e-13 0 -2.74086e-13 1.09032e-18 -3.38077e-13 0 3.38076e-13 -7.33073e-13 7.33074e-13 0 -1.21462e-12 3.16354e-13 2.53724e-14 -1.26864e-14 -1.6163e-12 8.63697e-13 6.14079e-13 4.94046e-13 0 -1.44764e-12 1.01478e-12 -6.83074e-13 5.31007e-13 1.42901e-12 3.77539e-13 0 1.51364e-13 -8.28266e-14 -9.91915e-13 5.66548e-13 0 -4.57599e-13 -1.19068e-12 0
25.0431 1.3619e-13 1.11004e-13 -6.04875e-13 -5.40172e-13 1.13196e-12 0 9.6778e-13 -1.12162e-12 -3.5694e-13 0 3.7365e-13 -3.39964e-15 -4.78949e-13 0 -2.75213e-13 1.18758e-18 -3.33536e-13 0 3.33536e-13 -7.06106e-13 7.06107e-13 0 -1.10033e-12 2.62526e-13 3.77464e-14 -1.88733e-14 -1.65178e-12 8.85605e-13 5.57227e-13 4.78949e-13 0 -1.34435e-12 9.59811e-13 -6.92567e-13 5.00675e-13 1.37652e-12 3.5694e-13 0 2.59802e-13 -1.6417e-13 -1.0346e-12 5.40173e-13 0 -4.25854e-13 -1.13197e-12 0
25.4599 1.96993e-13 5.68204e-14 -5.54029e-13 -5.10355e-13 1.07106e-12 0 9.70494e-13 -1.09783e-12 -3.30701e-13 0 3.70255e-13 3.22072e-14 -4.57783e-13 0 -2.81665e-13 1.26343e-18 -3.26799e-13 0 3.26799e-13 -6.78882e-13 6.78884e-13 0 -9.81938e-13 2.05168e-13 6.47417e-14 -3.2371e-14 -1.67622e-12 9.0334e-13 4.98917e-13 4.57783e-13 0 -1.23611e-12 9.03856e-13 -6.8883e-13 4.61659e-13 1.32468e-12 3.30701e-13 0 3.68929e-13 -2.42194e-13 -1.06743e-12 5.10356e-13 0 -3.92173e-13 -1.07106e-12 0
25.8767 2.57239e-13 -1.54509e-15 -4.99479e-13 -4.77793e-13 1.00957e-12 0 9.65401e-13 -1.06938e-12 -2.99383e-13 0 3.59837e-13 7.31062e-14 -4.31052e-13 0 -2.93454e-13 1.31517e-18 -3.18093e-13 0 3.18093e-13 -6.52209e-13 6.52211e-13 0 -8.62114e-13 1.45494e-13 1.05867e-13 -5.29339e-14 -1.68915e-12 9.16541e-13 4.40697e-13 4.31052e-13 0 -1.12546e-12 8.48291e-13 -6.71948e-13 4.1503e-13 1.27516e-12 2.99383e-13 0 4.76523e-13 -3.15279e-13 -1.08996e-12 4.77794e-13 0 -3.57358e-13 -1.00957e-12 0
26.2934 3.15809e-13 -6.29579e-14 -4.42646e-13 -4.43225e-13 9.49028e-13 0 9.5282e-13 -1.03715e-12 -2.6363e-13 0 3.42634e-13 1.18403e-13 -3.99362e-13 0 -3.10447e-13 1.34077e-18 -3.07681e-13 0 3.07681e-13 -6.26806e-13 6.26808e-13 0 -7.43401e-13 8.4708e-14 1.60301e-13 -8.01507e-14 -1.69034e-12 9.24922e-13 3.8409e-13 3.99362e-13 0 -1.01487e-12 7.94428e-13 -6.42374e-13 3.62042e-13 1.22954e-12 2.6363e-13 0 5.80491e-13 -3.81989e-13 -1.10206e-12 4.43226e-13 0 -3.2222e-13 -9.49033e-13 0
26.7102 3.71661e-13 -1.26241e-13 -3.84985e-13 -4.07418e-13 8.90854e-13 0 9.33278e-13 -1.00207e-12 -2.24157e-13 0 3.19046e-13 1.67092e-13 -3.6341e-13 0 -3.3237e-13 1.33859e-18 -2.95845e-13 0 2.95845e-13 -6.03287e-13 6.03289e-13 0 -6.282e-13 2.39731e-14 2.2691e-13 -1.13455e-13 -1.67983e-12 9.2828e-13 3.30558e-13 3.6341e-13 0 -9.06709e-13 7.43482e-13 -6.00909e-13 3.04096e-13 1.18932e-12 2.24157e-13 0 6.78908e-13 -4.41094e-13 -1.10388e-12 4.0742e-13 0 -2.87565e-13 -8.90859e-13 0
27.127 4.23845e-13 -1.90194e-13 -3.27955e-13 -3.71152e-13 8.36329e-13 0 9.07496e-13 -9.65107e-13 -1.81734e-13 0 2.89627e-13 2.18079e-13 -3.23967e-13 0 -3.58811e-13 1.30782e-18 -2.82888e-13 0 2.82888e-13 -5.82153e-13 5.82155e-13 0 -5.18715e-13 -3.5602e-14 3.04284e-13 -1.52142e-13 -1.65791e-12 9.26508e-13 2.81466e-13 3.23966e-13 0 -8.03183e-13 6.96552e-13 -5.48686e-13 2.42706e-13 1.15585e-12 1.81734e-13 0 7.70044e-13 -4.91587e-13 -1.09581e-12 3.71154e-13 0 -2.54176e-13 -8.36334e-13 0
27.5438 4.71515e-13 -2.53617e-13 -2.72974e-13 -3.35201e-13 7.86577e-13 0 8.76366e-13 -9.27268e-13 -1.37176e-13 0 2.55068e-13 2.70214e-13 -2.81864e-13 0 -3.89238e-13 1.24827e-18 -2.69125e-13 0 2.69125e-13 -5.63783e-13 5.63785e-13 0 -4.16928e-13 -9.29829e-14 3.90768e-13 -1.95384e-13 -1.62513e-12 9.19602e-13 2.38051e-13 2.81864e-13 0 -7.06307e-13 6.54602e-13 -4.87129e-13 1.79444e-13 1.13032e-12 1.37176e-13 0 8.52391e-13 -5.32699e-13 -1.07855e-12 3.35203e-13 0 -2.22794e-13 -7.86581e-13 0
27.9605 5.13943e-13 -3.15331e-13 -2.21383e-13 -3.00323e-13 7.42545e-13 0 8.40922e-13 -8.89555e-13 -9.13262e-14 0 2.16185e-13 3.22318e-13 -2.37976e-13 0 -4.2301e-13 1.1605e-18 -2.54874e-13 0 2.54874e-13 -5.48437e-13 5.48438e-13 0 -3.24569e-13 -1.47223e-13 4.84513e-13 -2.42257e-13 -1.5823e-12 9.07665e-13 2.01388e-13 2.37976e-13 0 -6.17872e-13 6.18445e-13 -4.17913e-13 1.15906e-13 1.1137e-12 9.13263e-14 0 9.24679e-13 -5.63899e-13 -1.05299e-12 3.00325e-13 0 -1.94108e-13 -7.42549e-13 0
28.3773 5.50524e-13 -3.74197e-13 -1.74412e-13 -2.6724e-13 7.04994e-13 0 8.0231e-13 -8.52945e-13 -4.50403e-14 0 1.73898e-13 3.73215e-13 -1.93202e-13 0 -4.59396e-13 1.04575e-18 -2.4045e-13 0 2.4045e-13 -5.36253e-13 5.36254e-13 0 -2.43092e-13 -1.97477e-13 5.83519e-13 -2.9176e-13 -1.53047e-12 8.90916e-13 1.72366e-13 1.93201e-13 0 -5.39418e-13 5.88733e-13 -3.42915e-13 5.3657e-14 1.10673e-12 4.50403e-14 0 9.85887e-13 -5.84901e-13 -1.0202e-12 2.67241e-13 0 -1.68742e-13 -7.04998e-13 0
28.7941 5.80786e-13 -4.29138e-13 -1.33144e-13 -2.36623e-13 6.74494e-13 0 7.6175e-13 -8.18368e-13 8.26293e-16 0 1.29207e-13 4.21767e-13 -1.48447e-13 0 -4.97597e-13 9.05984e-19 -2.26163e-13 0 2.26163e-13 -5.27256e-13 5.27257e-13 0 -1.73667e-13 -2.43007e-13 6.85689e-13 -3.42845e-13 -1.47095e-12 8.69689e-13 1.51666e-13 1.48446e-13 0 -4.72216e-13 5.6595e-13 -2.64153e-13 -5.8075e-15 1.10989e-12 -8.26323e-16 0 1.03525e-12 -5.95656e-13 -9.81452e-13 2.36624e-13 0 -1.47239e-13 -6.74497e-13 0
29.2109 6.04392e-13 -4.79161e-13 -9.84906e-14 -2.0908e-13 6.51421e-13 0 7.20505e-13 -7.86683e-13 4.54345e-14 0 8.31706e-14 4.66902e-13 -1.04605e-13 0 -5.36772e-13 7.43821e-19 -2.12307e-13 0 2.12307e-13 -5.21365e-13 5.21365e-13 0 -1.1717e-13 -2.83194e-13 7.88884e-13 -3.94442e-13 -1.40522e-12 8.44431e-13 1.39743e-13 1.04604e-13 0 -4.17251e-13 5.50405e-13 -1.83734e-13 -6.11047e-14 1.12338e-12 -4.54346e-14 0 1.07227e-12 -5.9634e-13 -9.38093e-13 2.09082e-13 0 -1.30057e-13 -6.51423e-13 0
29.6276 6.21142e-13 -5.23369e-13 -7.11659e-14 -1.85143e-13 6.35962e-13 0 6.79837e-13 -7.5866e-13 8.79753e-14 0 3.68831e-14 5.07647e-13 -6.25423e-14 0 -5.76054e-13 5.62511e-19 -1.99157e-13 0 1.99157e-13 -5.18406e-13 5.18406e-13 0 -7.4182e-14 -3.17535e-13 8.90975e-13 -4.45488e-13 -1.33496e-12 8.15701e-13 1.3682e-13 6.25413e-14 0 -3.7522e-13 5.42237e-13 -1.03784e-13 -1.11001e-13 1.14711e-12 -8.79754e-14 0 1.0967e-12 -5.87344e-13 -8.91565e-13 1.85144e-13 0 -1.17558e-13 -6.35964e-13 0
30.0444 6.30975e-13 -5.60984e-13 -5.16721e-14 -1.65255e-13 6.28127e-13 0 6.40978e-13 -7.3496e-13 1.27683e-13 0 -8.55444e-15 5.43149e-13 -2.30805e-14 0 -6.14584e-13 3.65791e-19 -1.86963e-13 0 1.86964e-13 -5.18126e-13 5.18125e-13 0 -4.49968e-14 -3.45655e-13 9.89897e-13 -4.94949e-13 -1.262e-12 7.8416e-13 1.42875e-13 2.30795e-14 0 -3.46527e-13 5.41418e-13 -2.63942e-14 -1.54444e-13 1.18071e-12 -1.27684e-13 0 1.10853e-12 -5.69254e-13 -8.43338e-13 1.65256e-13 0 -1.10003e-13 -6.28128e-13 0
30.4612 6.33963e-13 -5.9136e-13 -4.0289e-14 -1.49763e-13 6.27756e-13 0 6.0509e-13 -7.16122e-13 1.6385e-13 0 -5.20571e-14 5.72706e-13 1.30203e-14 0 -6.5153e-13 1.57836e-19 -1.75949e-13 0 1.7595e-13 -5.20208e-13 5.20207e-13 0 -2.96285e-14 -3.67296e-13 1.0837e-12 -5.41849e-13 -1.1883e-12 7.50561e-13 1.57653e-13 -1.30213e-14 0 -3.3129e-13 5.47756e-13 4.64394e-14 -1.90588e-13 1.22353e-12 -1.6385e-13 0 1.108e-12 -5.42829e-13 -7.94875e-13 1.49764e-13 0 -1.0755e-13 -6.27757e-13 0
30.878 6.30309e-13 -6.13993e-13 -3.70715e-14 -1.38912e-13 6.34537e-13 0 5.73236e-13 -7.02554e-13 1.95834e-13 0 -9.25819e-14 5.95775e-13 4.50741e-14 0 -6.86107e-13 -5.66885e-20 -1.66305e-13 0 1.66306e-13 -5.24289e-13 5.24288e-13 0 -2.78285e-14 -3.82323e-13 1.17058e-12 -5.8529e-13 -1.11586e-12 7.15737e-13 1.80668e-13 -4.50751e-14 0 -3.29351e-13 5.60913e-13 1.12871e-13 -2.18807e-13 1.27466e-12 -1.95834e-13 0 1.09557e-12 -5.08978e-13 -7.47593e-13 1.38913e-13 0 -1.10251e-13 -6.34537e-13 0
31.2947 6.20336e-13 -6.28533e-13 -4.1854e-14 -1.32838e-13 6.48024e-13 0 5.46352e-13 -6.94524e-13 2.23073e-13 0 -1.29151e-13 6.11995e-13 7.24821e-14 0 -7.17603e-13 -2.72969e-19 -1.58187e-13 0 1.58187e-13 -5.29977e-13 5.29976e-13 0 -3.91049e-14 -3.90716e-13 1.24894e-12 -6.24473e-13 -1.04675e-12 6.80579e-13 2.11221e-13 -7.24831e-14 0 -3.4029e-13 5.80414e-13 1.71252e-13 -2.38715e-13 1.33294e-12 -2.23074e-13 0 1.07192e-12 -4.68736e-13 -7.02825e-13 1.32839e-13 0 -1.1805e-13 -6.48024e-13 0
31.7115 6.04482e-13 -6.3479e-13 -5.42614e-14 -1.31572e-13 6.67658e-13 0 5.25225e-13 -6.92156e-13 2.45093e-13 0 -1.60877e-13 6.21188e-13 9.47429e-14 0 -7.45395e-13 -4.86018e-19 -1.51713e-13 0 1.51714e-13 -5.3687e-13 5.36868e-13 0 -6.27445e-14 -3.92569e-13 1.31743e-12 -6.58715e-13 -9.82985e-13 6.46023e-13 2.4842e-13 -9.47439e-14 0 -3.63448e-13 6.05666e-13 2.2017e-13 -2.50158e-13 1.397e-12 -2.45094e-13 0 1.03788e-12 -4.23235e-13 -6.61789e-13 1.31572e-13 0 -1.30791e-13 -6.67657e-13 0
32.1283 5.83285e-13 -6.32739e-13 -7.3727e-14 -1.35037e-13 6.92783e-13 0 5.10476e-13 -6.95435e-13 2.61515e-13 0 -1.86978e-13 6.23362e-13 1.11461e-13 0 -7.68962e-13 -6.90838e-19 -1.46967e-13 0 1.46968e-13 -5.44568e-13 5.44566e-13 0 -9.78392e-14 -3.88079e-13 1.37492e-12 -6.87463e-13 -9.26529e-13 6.13021e-13 2.91205e-13 -1.11462e-13 0 -3.97949e-13 6.35974e-13 2.58487e-13 -2.53217e-13 1.46531e-12 -2.61516e-13 0 9.94482e-13 -3.73676e-13 -6.25559e-13 1.35037e-13 0 -1.48219e-13 -6.92782e-13 0
32.5451 5.57373e-13 -6.22518e-13 -9.95157e-14 -1.43055e-13 7.22674e-13 0 5.02546e-13 -7.04208e-13 2.72061e-13 0 -2.06801e-13 6.18712e-13 1.22354e-13 0 -7.879e-13 -8.82525e-19 -1.43991e-13 0 1.43992e-13 -5.52693e-13 5.52691e-13 0 -1.43313e-13 -3.77543e-13 1.4206e-12 -7.10302e-13 -8.79223e-13 5.82522e-13 3.38382e-13 -1.22354e-13 0 -4.42731e-13 6.70565e-13 2.85355e-13 -2.48191e-13 1.5362e-12 -2.72062e-13 0 9.42881e-13 -3.21301e-13 -5.95041e-13 1.43055e-13 0 -1.69985e-13 -7.22673e-13 0
32.9618 5.27449e-13 -6.04427e-13 -1.30752e-13 -1.55353e-13 7.56554e-13 0 5.01693e-13 -7.18195e-13 2.7656e-13 0 -2.19836e-13 6.07604e-13 1.27253e-13 0 -8.01927e-13 -1.05637e-18 -1.42791e-13 0 1.42791e-13 -5.60901e-13 5.60898e-13 0 -1.97951e-13 -3.61345e-13 1.45393e-12 -7.26964e-13 -8.42737e-13 5.55444e-13 3.88652e-13 -1.27253e-13 0 -4.96569e-13 7.08605e-13 3.00235e-13 -2.35582e-13 1.60791e-12 -2.76561e-13 0 8.84355e-13 -2.67368e-13 -5.7096e-13 1.55353e-13 0 -1.95657e-13 -7.56552e-13 0
33.3786 4.94271e-13 -5.7892e-13 -1.66451e-13 -1.71572e-13 7.93614e-13 0 5.07987e-13 -7.36997e-13 2.74952e-13 0 -2.25726e-13 5.90564e-13 1.26109e-13 0 -8.10887e-13 -1.20802e-18 -1.43335e-13 0 1.43336e-13 -5.68889e-13 5.68886e-13 0 -2.60428e-13 -3.39953e-13 1.47465e-12 -7.37327e-13 -8.18523e-13 5.32648e-13 4.40651e-13 -1.2611e-13 0 -5.58117e-13 7.49226e-13 3.02901e-13 -2.16069e-13 1.67867e-12 -2.74953e-13 0 8.20276e-13 -2.13122e-13 -5.53842e-13 1.71572e-13 0 -2.24729e-13 -7.93612e-13 0
