# t  B_z_sc_0  B_z_sc_1  B_z_sc_2  B_z_sc_3  B_z_sc_4  B_z_sc_5  B_z_sc_6  B_z_sc_7  B_z_sc_8  B_z_sc_9  B_z_sc_10  B_z_sc_11  B_z_sc_12  B_z_sc_13  B_z_sc_14  B_z_sc_15  B_z_sc_16  B_z_sc_17  B_z_sc_18  B_z_sc_19  B_z_sc_20  B_z_sc_21  B_z_sc_22  B_z_sc_23  B_z_sc_24  B_z_sc_25  B_z_sc_26  B_z_sc_27  B_z_sc_28  B_z_sc_29  B_z_sc_30  B_z_sc_31  B_z_sc_32  B_z_sc_33  B_z_sc_34  B_z_sc_35  B_z_sc_36  B_z_sc_37  B_z_sc_38  B_z_sc_39  B_z_sc_40  B_z_sc_41  B_z_sc_42  B_z_sc_43  B_z_sc_44  B_z_sc_45
69.6615 -7.07313e-14 -1.51495e-13 -2.07948e-13 -9.641e-14 -8.91763e-14 -3.02639e-14 -2.24301e-14 -5.3118e-13 -8.87096e-13 -3.0482e-13 -3.90851e-13 -5.60943e-13 -6.49468e-13 -7.30878e-13 2.40299e-18 7.83674e-19 5.50894e-14 1.10143e-14 -5.50887e-14 1.84493e-14 -1.30876e-18 -1.84504e-14 -3.15831e-13 -2.37623e-13 2.9769e-14 -2.45715e-18 -2.04035e-18 3.90849e-13 5.60945e-13 6.49469e-13 -1.10113e-14 -1.09772e-19 2.37622e-13 -2.97714e-14 2.24236e-14 5.31174e-13 8.87092e-13 7.30878e-13 3.1583e-13 1.51495e-13 2.07945e-13 9.64071e-14 3.04816e-13 7.07326e-14 3.02666e-14 8.91768e-14
72.1874 -2.55621e-14 -3.99078e-14 -9.98556e-14 -9.22393e-14 -7.9458e-14 6.34484e-15 6.08965e-14 -4.08543e-13 -8.25455e-13 -3.74962e-13 -3.04409e-13 -5.44817e-13 -6.73479e-13 -8.02672e-13 5.63341e-19 -7.62372e-19 -5.23315e-14 -1.51548e-13 5.23299e-14 5.39006e-14 -1.87966e-18 -5.39029e-14 -2.23414e-13 -1.51972e-13 1.36278e-13 -2.16512e-18 -2.31126e-18 3.04406e-13 5.44817e-13 6.7348e-13 1.5155e-13 -2.61132e-19 1.51972e-13 -1.3628e-13 -6.09008e-14 4.08539e-13 8.25453e-13 8.02672e-13 2.23413e-13 3.99087e-14 9.9855e-14 9.22393e-14 3.74959e-13 2.55642e-14 -6.34168e-15 7.94602e-14
74.7133 6.9407e-14 8.36527e-14 1.01377e-13 2.8982e-14 -3.10059e-14 8.61159e-14 2.32877e-13 -9.35531e-14 -6.5126e-13 -4.20378e-13 -1.26635e-13 -3.21395e-13 -5.8651e-13 -9.5529e-13 -1.77352e-18 -1.50567e-18 -5.4675e-14 -3.13847e-13 5.46727e-14 1.00418e-13 -1.16029e-18 -1.0042e-13 -1.06535e-13 -6.47485e-14 2.27841e-13 -7.22118e-19 -1.72505e-18 1.26632e-13 3.21392e-13 5.86509e-13 3.13847e-13 -7.62887e-20 6.47483e-14 -2.27842e-13 -2.32878e-13 9.35524e-14 6.51259e-13 9.55289e-13 1.06535e-13 -8.3652e-14 -1.01376e-13 -2.89807e-14 4.20379e-13 -6.94067e-14 -8.61151e-14 3.1008e-14
77.2392 1.40246e-13 1.48419e-13 2.92771e-13 2.1034e-13 3.27729e-14 1.47908e-13 4.2118e-13 2.29379e-13 -4.29194e-13 -3.53187e-13 3.49952e-14 -3.64852e-14 -4.15276e-13 -1.01106e-12 -2.65477e-18 -7.02248e-19 6.19147e-14 -3.28806e-13 -6.19154e-14 1.07478e-13 3.89909e-19 -1.07478e-13 -2.43881e-14 -1.39193e-14 2.6586e-13 8.57573e-19 -4.80444e-19 -3.4998e-14 3.64809e-14 4.15274e-13 3.28804e-13 2.18427e-19 1.39194e-14 -2.6586e-13 -4.21177e-13 -2.29377e-13 4.29195e-13 1.01106e-12 2.43889e-14 -1.4842e-13 -2.92772e-13 -2.1034e-13 3.5319e-13 -1.40249e-13 -1.4791e-13 -3.27732e-14
79.7651 1.51294e-13 1.40561e-13 3.65953e-13 3.38416e-13 8.46056e-14 1.59846e-13 5.25743e-13 3.39557e-13 -2.85843e-13 -1.79482e-13 7.15703e-14 8.16731e-14 -2.79827e-13 -8.80776e-13 -1.18065e-18 1.3002e-18 1.97851e-13 -1.77712e-13 -1.97849e-13 6.66928e-14 1.69599e-18 -6.66905e-14 -1.77739e-15 -6.01713e-15 2.5788e-13 1.41681e-18 7.18745e-19 -7.15711e-14 -8.16752e-14 2.79826e-13 1.77711e-13 2.23518e-19 6.01701e-15 -2.5788e-13 -5.25741e-13 -3.39554e-13 2.85844e-13 8.80775e-13 1.77824e-15 -1.40564e-13 -3.65956e-13 -3.38419e-13 1.79485e-13 -1.51298e-13 -1.5985e-13 -8.46088e-14
82.291 1.2212e-13 1.03281e-13 2.84532e-13 3.2948e-13 1.09298e-13 1.34907e-13 4.78217e-13 1.49322e-13 -3.11351e-13 -4.99671e-15 -5.12432e-14 -7.73274e-14 -2.93654e-13 -6.50691e-13 1.58096e-18 3.10267e-18 2.26198e-13 1.13205e-14 -2.26193e-13 1.28277e-14 1.8176e-18 -1.28247e-14 -1.63221e-14 -1.76957e-14 2.26651e-13 5.80107e-19 1.09075e-18 5.12444e-14 7.73292e-14 2.93655e-13 -1.13197e-14 -2.11416e-19 1.76947e-14 -2.26652e-13 -4.78217e-13 -1.49322e-13 3.1135e-13 6.50692e-13 1.63218e-14 -1.03286e-13 -2.84538e-13 -3.29485e-13 4.996e-15 -1.22124e-13 -1.34911e-13 -1.09303e-13
84.8169 8.99768e-14 8.97805e-14 1.20517e-13 1.97811e-13 1.06715e-13 1.04713e-13 3.05974e-13 -2.06518e-13 -4.72597e-13 4.89087e-14 -2.5692e-13 -3.94602e-13 -4.54219e-13 -5.04794e-13 3.29974e-18 3.19892e-18 1.08032e-13 7.5339e-14 -1.08027e-13 -1.67298e-14 6.26263e-19 1.67316e-14 -2.64331e-14 -1.8374e-14 1.88091e-13 -9.35943e-19 3.32315e-19 2.56921e-13 3.94606e-13 4.54222e-13 -7.5336e-14 -7.66374e-19 1.83721e-14 -1.88093e-13 -3.05978e-13 2.06515e-13 4.72595e-13 5.04795e-13 2.64313e-14 -8.97848e-14 -1.20523e-13 -1.97817e-13 -4.89123e-14 -8.99784e-14 -1.04714e-13 -1.06718e-13
87.3428 7.40122e-14 1.20445e-13 1.64432e-14 6.32248e-14 1.03261e-13 9.60401e-14 1.35958e-13 -4.49026e-13 -6.04302e-13 -2.42431e-14 -3.99969e-13 -6.02588e-13 -6.1148e-13 -5.25139e-13 2.27371e-18 1.20129e-18 -5.72192e-14 -1.61876e-14 5.72208e-14 -2.92387e-14 -1.07669e-18 2.92383e-14 -8.05703e-15 7.18458e-15 1.5357e-13 -1.8953e-18 -1.08837e-18 3.99969e-13 6.0259e-13 6.11483e-13 1.61911e-14 -8.97772e-19 -7.18688e-15 -1.53573e-13 -1.35964e-13 4.49022e-13 6.04299e-13 5.25141e-13 8.05456e-15 -1.20447e-13 -1.6447e-14 -6.32288e-14 2.42387e-14 -7.40112e-14 -9.60379e-14 -1.03262e-13
89.8687 7.70907e-14 1.80453e-13 8.71482e-14 7.50425e-14 1.48355e-13 1.25674e-13 1.11062e-13 -3.60339e-13 -5.13742e-13 -7.77371e-14 -3.68125e-13 -4.98197e-13 -5.68094e-13 -5.83957e-13 -1.02771e-18 -1.65777e-18 -1.05412e-13 -1.14265e-13 1.0541e-13 -7.12536e-14 -2.10084e-18 7.12515e-14 3.65258e-14 5.4358e-14 1.37861e-13 -1.53142e-18 -2.17238e-18 3.68122e-13 4.98195e-13 5.68095e-13 1.14267e-13 -3.62797e-19 -5.43597e-14 -1.37863e-13 -1.11066e-13 3.60337e-13 5.13741e-13 5.83957e-13 -3.65274e-14 -1.80452e-13 -8.71491e-14 -7.50434e-14 7.77348e-14 -7.70887e-14 -1.25671e-13 -1.48354e-13
92.3946 1.02823e-13 2.47629e-13 3.26488e-13 2.83155e-13 2.6434e-13 1.92451e-13 2.76134e-13 3.58442e-14 -1.53895e-13 4.63588e-14 -1.72901e-13 -1.20206e-13 -2.66222e-13 -4.8681e-13 -4.13926e-18 -3.29518e-18 3.55184e-14 -5.30633e-14 -3.55224e-14 -1.61508e-13 -1.70486e-18 1.61506e-13 9.94157e-14 1.12329e-13 1.56047e-13 -1.4795e-19 -2.0634e-18 1.72896e-13 1.202e-13 2.6622e-13 5.30618e-14 4.70891e-19 -1.1233e-13 -1.56048e-13 -2.76134e-13 -3.58438e-14 1.53896e-13 4.8681e-13 -9.94154e-14 -2.47628e-13 -3.26487e-13 -2.83154e-13 -4.63577e-14 -1.02822e-13 -1.92449e-13 -2.64339e-13
95.0278 1.56324e-13 3.18002e-13 6.11106e-13 5.78385e-13 4.00518e-13 2.67904e-13 5.45852e-13 4.9032e-13 3.05549e-13 3.38061e-13 5.73612e-14 2.75513e-13 1.24751e-13 -2.09796e-13 -4.429e-18 -2.25557e-18 2.6037e-13 1.50012e-13 -2.60372e-13 -2.44186e-13 -7.93739e-20 2.44186e-13 1.88035e-13 1.80794e-13 2.14797e-13 1.19321e-18 -6.08607e-19 -5.73646e-14 -2.7552e-13 -1.24754e-13 -1.50015e-13 8.46482e-19 -1.80794e-13 -2.14797e-13 -5.45848e-13 -4.90317e-13 -3.05547e-13 2.09796e-13 -1.88033e-13 -3.18003e-13 -6.11106e-13 -5.78384e-13 -3.38058e-13 -1.56325e-13 -2.67906e-13 -4.00519e-13
97.661 2.20861e-13 3.93308e-13 7.58531e-13 7.31384e-13 4.46747e-13 2.99206e-13 7.34452e-13 6.61064e-13 5.36401e-13 5.67889e-13 1.44035e-13 3.6745e-13 2.78732e-13 1.53953e-14 -1.22386e-18 9.07594e-19 3.38059e-13 2.66981e-13 -3.38058e-13 -2.25879e-13 1.50756e-18 2.25881e-13 3.00887e-13 2.5766e-13 2.93602e-13 1.38891e-18 1.29252e-18 -1.44034e-13 -3.67452e-13 -2.78733e-13 -2.66983e-13 1.77009e-19 -2.57661e-13 -2.93602e-13 -7.34449e-13 -6.61061e-13 -5.364e-13 -1.53955e-14 -3.00886e-13 -3.93311e-13 -7.58534e-13 -7.31387e-13 -5.67888e-13 -2.20864e-13 -2.9921e-13 -4.46752e-13
100.294 2.61444e-13 4.64206e-13 7.15265e-13 6.48514e-13 3.81371e-13 2.72604e-13 7.30696e-13 4.70519e-13 4.25669e-13 5.68157e-13 4.2098e-14 1.23685e-13 9.80518e-14 1.04492e-14 2.9004e-18 3.62452e-18 1.84292e-13 1.6291e-13 -1.84287e-13 -1.19919e-13 1.74938e-18 1.19922e-13 4.05227e-13 3.27606e-13 3.46825e-13 5.0373e-19 2.35429e-18 -4.20939e-14 -1.23681e-13 -9.80492e-14 -1.62908e-13 -1.16769e-18 -3.27609e-13 -3.46826e-13 -7.30696e-13 -4.70517e-13 -4.25669e-13 -1.04485e-14 -4.05227e-13 -4.6421e-13 -7.1527e-13 -6.4852e-13 -5.6816e-13 -2.61447e-13 -2.72607e-13 -3.81376e-13
102.927 2.50857e-13 4.95379e-13 5.73024e-13 4.5852e-13 3.13484e-13 2.32374e-13 5.63235e-13 1.40133e-13 1.87484e-13 4.35925e-13 -1.38273e-13 -1.83989e-13 -1.70083e-13 -1.03041e-13 4.29157e-18 3.45167e-18 -3.68709e-14 -6.48732e-15 3.68758e-14 -6.26206e-14 4.14336e-19 6.26226e-14 4.42401e-13 3.57561e-13 3.24118e-13 -3.95105e-19 1.89271e-18 1.38278e-13 1.83995e-13 1.70088e-13 6.49178e-15 -2.07553e-18 -3.57565e-13 -3.24119e-13 -5.63238e-13 -1.40133e-13 -1.87486e-13 1.03042e-13 -4.42403e-13 -4.95382e-13 -5.73029e-13 -4.58526e-13 -4.35931e-13 -2.50857e-13 -2.32374e-13 -3.13489e-13
105.662 1.94789e-13 4.54159e-13 4.57487e-13 3.63139e-13 3.62658e-13 2.32326e-13 3.4495e-13 -4.25465e-14 1.35367e-13 4.07489e-13 -2.50417e-13 -2.49625e-13 -1.92363e-13 -5.39638e-14 1.19975e-18 5.57181e-20 -9.10253e-14 2.24408e-14 9.10262e-14 -1.67863e-13 -1.45105e-18 1.67863e-13 3.85046e-13 3.27729e-13 2.07075e-13 -3.38806e-19 2.54097e-19 2.50419e-13 2.49627e-13 1.92365e-13 -2.24376e-14 -1.65125e-18 -3.27733e-13 -2.07076e-13 -3.44952e-13 4.25467e-14 -1.35367e-13 5.39655e-14 -3.85048e-13 -4.54159e-13 -4.57489e-13 -3.63142e-13 -4.07493e-13 -1.94787e-13 -2.32323e-13 -3.62659e-13
108.397 1.465e-13 3.73075e-13 4.51244e-13 4.53252e-13 5.1217e-13 2.78784e-13 2.25605e-13 6.25785e-14 3.87673e-13 5.89251e-13 -2.1782e-13 -9.31739e-16 1.12538e-13 2.37829e-13 -4.12928e-18 -3.89452e-18 8.01725e-14 2.88086e-13 -8.01767e-14 -3.65665e-13 -2.15182e-18 3.65663e-13 3.01166e-13 2.75137e-13 6.35046e-14 5.50786e-19 -1.2355e-18 2.17818e-13 9.27217e-16 -1.1254e-13 -2.88087e-13 -2.00292e-19 -2.75138e-13 -6.35051e-14 -2.25604e-13 -6.25762e-14 -3.8767e-13 -2.37828e-13 -3.01167e-13 -3.73074e-13 -4.51242e-13 -4.5325e-13 -5.8925e-13 -1.46497e-13 -2.78781e-13 -5.1217e-13
111.131 1.69369e-13 3.59629e-13 5.71407e-13 6.45802e-13 6.31802e-13 3.33598e-13 2.99647e-13 3.6272e-13 7.80275e-13 8.49526e-13 -7.85512e-14 3.46805e-13 4.98296e-13 5.65134e-13 -7.08932e-18 -5.06925e-18 2.86164e-13 5.31387e-13 -2.8617e-13 -4.62428e-13 -1.16527e-18 4.62426e-13 3.18133e-13 2.81978e-13 1.59046e-14 1.2022e-18 -1.36186e-18 7.85473e-14 -3.46814e-13 -4.983e-13 -5.31392e-13 8.82718e-19 -2.81978e-13 -1.5905e-14 -2.99643e-13 -3.62715e-13 -7.8027e-13 -5.65133e-13 -3.18132e-13 -3.59629e-13 -5.71404e-13 -6.45798e-13 -8.49521e-13 -1.69368e-13 -3.33598e-13 -6.31803e-13
113.866 2.70615e-13 4.90814e-13 7.94347e-13 8.18533e-13 6.48842e-13 3.6998e-13 5.48492e-13 6.835e-13 1.1005e-12 1.0169e-12 8.83818e-14 5.56008e-13 7.07584e-13 7.24352e-13 -5.02415e-18 -2.59456e-18 3.27704e-13 5.27962e-13 -3.27708e-13 -3.78223e-13 3.8624e-19 3.78222e-13 4.88918e-13 3.92904e-13 1.27479e-13 9.96013e-19 6.36174e-20 -8.83838e-14 -5.56014e-13 -7.07587e-13 -5.27966e-13 5.89313e-19 -3.92906e-13 -1.2748e-13 -5.48488e-13 -6.83495e-13 -1.10049e-12 -7.24351e-13 -4.88917e-13 -4.90815e-13 -7.94346e-13 -8.18532e-13 -1.01689e-12 -2.70615e-13 -3.69982e-13 -6.48845e-13
116.601 3.71278e-13 7.02101e-13 1.0198e-12 8.89793e-13 6.07189e-13 3.83767e-13 8.0537e-13 8.65104e-13 1.24508e-12 1.04087e-12 2.01907e-13 5.51385e-13 6.89566e-13 7.20468e-13 2.73366e-19 1.19029e-18 1.87673e-13 3.24756e-13 -1.87672e-13 -2.35911e-13 9.51097e-19 2.35912e-13 7.16099e-13 5.55495e-13 3.13702e-13 4.61831e-19 2.08429e-18 -2.01905e-13 -5.51384e-13 -6.89565e-13 -3.24755e-13 -7.12741e-19 -5.55498e-13 -3.13704e-13 -8.05368e-13 -8.65101e-13 -1.24508e-12 -7.20467e-13 -7.16098e-13 -7.02102e-13 -1.0198e-12 -8.89796e-13 -1.04088e-12 -3.71279e-13 -3.83769e-13 -6.07194e-13
119.336 3.74969e-13 8.22964e-13 1.09096e-12 8.33416e-13 5.83326e-13 3.7304e-13 8.52344e-13 8.18484e-13 1.22889e-12 9.88687e-13 2.0216e-13 4.19792e-13 5.70482e-13 6.99025e-13 4.12918e-18 2.94995e-18 1.04322e-14 1.54026e-13 -1.04288e-14 -2.08364e-13 1.59104e-19 2.08365e-13 8.34644e-13 6.58381e-13 3.9867e-13 5.24631e-19 3.33861e-18 -2.02155e-13 -4.19786e-13 -5.70477e-13 -1.54022e-13 -1.75804e-18 -6.58385e-13 -3.98671e-13 -8.52345e-13 -8.18483e-13 -1.22889e-12 -6.99024e-13 -8.34643e-13 -8.22964e-13 -1.09097e-12 -8.33422e-13 -9.88694e-13 -3.74967e-13 -3.7304e-13 -5.83331e-13
121.761 2.93763e-13 7.66562e-13 9.63687e-13 7.19595e-13 6.05002e-13 3.46972e-13 6.58098e-13 6.27752e-13 1.16617e-12 9.72732e-13 1.12526e-13 3.24237e-13 5.22799e-13 7.73225e-13 3.51393e-18 1.61764e-18 -4.69851e-14 1.83257e-13 4.69874e-14 -3.11252e-13 -8.53589e-19 3.11252e-13 7.89465e-13 6.43348e-13 3.03487e-13 1.22195e-18 3.18629e-18 -1.1252e-13 -3.24231e-13 -5.22796e-13 -1.83253e-13 -1.74931e-18 -6.43352e-13 -3.03487e-13 -6.58099e-13 -6.2775e-13 -1.16617e-12 -7.73224e-13 -7.89466e-13 -7.6656e-13 -9.63688e-13 -7.19599e-13 -9.72738e-13 -2.9376e-13 -3.4697e-13 -6.05005e-13
124.186 2.10114e-13 6.03219e-13 7.345e-13 6.34196e-13 6.60918e-13 3.24301e-13 3.55765e-13 4.34953e-13 1.16656e-12 1.05122e-12 1.95925e-15 3.41633e-13 6.15339e-13 9.63486e-13 -5.68433e-19 -1.49066e-18 3.09618e-14 3.87115e-13 -3.0963e-14 -4.50819e-13 -1.26537e-18 4.50819e-13 6.64106e-13 5.51198e-13 9.32914e-14 1.9577e-18 2.05826e-18 -1.95524e-15 -3.41631e-13 -6.15339e-13 -3.87115e-13 -1.00892e-18 -5.512e-13 -9.32899e-14 -3.55762e-13 -4.34949e-13 -1.16655e-12 -9.63485e-13 -6.64107e-13 -6.03217e-13 -7.34497e-13 -6.34195e-13 -1.05122e-12 -2.1011e-13 -3.24298e-13 -6.60919e-13
126.611 2.02992e-13 4.6051e-13 5.56514e-13 6.42939e-13 7.27602e-13 3.25934e-13 1.33859e-13 3.78577e-13 1.29058e-12 1.21453e-12 -5.11743e-14 4.8223e-13 8.34522e-13 1.21619e-12 -5.36462e-18 -4.41106e-18 1.8242e-13 6.40872e-13 -1.82425e-13 -5.24624e-13 -9.0441e-19 5.24622e-13 5.73667e-13 4.56046e-13 -1.03678e-13 2.07695e-18 6.99495e-19 5.11754e-14 -4.82234e-13 -8.34524e-13 -6.40876e-13 -2.31887e-19 -4.56047e-13 1.03679e-13 -1.33854e-13 -3.78569e-13 -1.29057e-12 -1.21619e-12 -5.73668e-13 -4.60508e-13 -5.56507e-13 -6.42933e-13 -1.21453e-12 -2.02989e-13 -3.25933e-13 -7.27603e-13
129.036 2.80567e-13 4.43481e-13 5.46119e-13 7.32445e-13 7.72966e-13 3.53686e-13 1.20996e-13 5.0447e-13 1.50745e-12 1.37579e-12 -3.94348e-15 6.72663e-13 1.07634e-12 1.42923e-12 -7.73703e-18 -5.54957e-18 2.88963e-13 7.77136e-13 -2.8897e-13 -4.9241e-13 -3.34754e-19 4.92409e-13 5.98665e-13 4.31104e-13 -1.6821e-13 1.43466e-18 -1.12451e-19 3.9426e-15 -6.72671e-13 -1.07634e-12 -7.77142e-13 -2.82149e-20 -4.31106e-13 1.68209e-13 -1.20989e-13 -5.04462e-13 -1.50744e-12 -1.42923e-12 -5.98664e-13 -4.4348e-13 -5.46112e-13 -7.32438e-13 -1.37579e-12 -2.80565e-13 -3.53687e-13 -7.72967e-13
131.462 3.74952e-13 5.59315e-13 7.06076e-13 8.27604e-13 7.74758e-13 3.87562e-13 3.05561e-13 7.4636e-13 1.72887e-12 1.44458e-12 1.28983e-13 8.15939e-13 1.2266e-12 1.52977e-12 -6.32299e-18 -4.6157e-18 2.68292e-13 7.12758e-13 -2.68298e-13 -3.99817e-13 -2.55426e-19 3.99816e-13 7.31834e-13 5.02256e-13 -6.95909e-14 5.68231e-19 5.65354e-21 -1.28984e-13 -8.15946e-13 -1.2266e-12 -7.12761e-13 -4.05742e-19 -5.02259e-13 6.95888e-14 -3.05555e-13 -7.46352e-13 -1.72886e-12 -1.52977e-12 -7.31832e-13 -5.59314e-13 -7.06072e-13 -8.276e-13 -1.44458e-12 -3.74951e-13 -3.87563e-13 -7.7476e-13
133.887 4.06917e-13 7.21739e-13 9.34013e-13 8.66415e-13 7.42003e-13 4.04626e-13 5.55102e-13 9.81878e-13 1.88733e-12 1.41615e-12 2.8793e-13 8.66575e-13 1.25379e-12 1.5393e-12 -2.37739e-18 -2.59144e-18 1.44676e-13 5.23871e-13 -1.4468e-13 -3.35104e-13 -8.33828e-19 3.35103e-13 8.92286e-13 6.33518e-13 1.15289e-13 2.92335e-19 9.17691e-19 -2.8793e-13 -8.66577e-13 -1.25379e-12 -5.2387e-13 -8.01244e-19 -6.33522e-13 -1.15291e-13 -5.55099e-13 -9.81874e-13 -1.88733e-12 -1.5393e-12 -8.92284e-13 -7.21737e-13 -9.34011e-13 -8.66415e-13 -1.41616e-12 -4.06914e-13 -4.04625e-13 -7.42006e-13
136.312 3.54256e-13 8.19988e-13 1.09165e-12 8.4701e-13 7.12189e-13 3.96547e-13 7.0321e-13 1.10224e-12 1.97333e-12 1.3757e-12 3.97317e-13 8.50723e-13 1.22243e-12 1.55303e-12 1.25099e-18 -9.01241e-19 2.70126e-14 3.87835e-13 -2.70149e-14 -3.57961e-13 -1.54859e-18 3.57959e-13 9.87863e-13 7.50868e-13 2.51493e-13 1.01954e-18 2.13682e-18 -3.97314e-13 -8.50722e-13 -1.22243e-12 -3.87832e-13 -6.72106e-19 -7.50871e-13 -2.51493e-13 -7.0321e-13 -1.10224e-12 -1.97333e-12 -1.55303e-12 -9.87861e-13 -8.19985e-13 -1.09165e-12 -8.47012e-13 -1.3757e-12 -3.54252e-13 -3.96544e-13 -7.12191e-13
138.737 2.64205e-13 7.96408e-13 1.08577e-12 8.06619e-13 7.20044e-13 3.71005e-13 6.4722e-13 1.05983e-12 2.01245e-12 1.41048e-12 4.02695e-13 8.25609e-13 1.22213e-12 1.65012e-12 2.19341e-18 -4.62661e-19 1.01922e-14 4.31651e-13 -1.01938e-14 -4.55877e-13 -1.65199e-18 4.55875e-13 9.78828e-13 7.90278e-13 2.34173e-13 2.34945e-18 3.11297e-18 -4.0269e-13 -8.25606e-13 -1.22213e-12 -4.31649e-13 -1.01892e-19 -7.90278e-13 -2.3417e-13 -6.4722e-13 -1.05983e-12 -2.01245e-12 -1.65012e-12 -9.78827e-13 -7.96403e-13 -1.08577e-12 -8.0662e-13 -1.41049e-12 -2.642e-13 -3.71002e-13 -7.20045e-13
141.162 2.08747e-13 6.79761e-13 9.21278e-13 7.7426e-13 7.67907e-13 3.43418e-13 4.07637e-13 8.92607e-13 2.03478e-12 1.52654e-12 3.07431e-13 8.33334e-13 1.295e-12 1.82823e-12 1.366e-19 -1.27647e-18 9.4476e-14 6.26459e-13 -9.44779e-14 -5.59201e-13 -8.63581e-19 5.592e-13 9.00081e-13 7.39731e-13 5.92161e-14 3.30823e-18 3.46412e-18 -3.07425e-13 -8.33332e-13 -1.295e-12 -6.2646e-13 2.381e-19 -7.3973e-13 -5.92116e-14 -4.07634e-13 -8.92602e-13 -2.03477e-12 -1.82823e-12 -9.0008e-13 -6.79757e-13 -9.21273e-13 -7.74257e-13 -1.52654e-12 -2.08742e-13 -3.43415e-13 -7.67907e-13
143.588 2.26285e-13 5.54246e-13 6.96303e-13 7.50533e-13 8.24114e-13 3.28143e-13 1.14213e-13 7.11695e-13 2.06763e-12 1.65105e-12 1.80382e-13 8.86738e-13 1.42265e-12 2.01854e-12 -3.19473e-18 -2.71085e-18 1.96269e-13 8.22934e-13 -1.96272e-13 -5.97867e-13 2.89695e-19 5.97867e-13 8.28123e-13 6.44943e-13 -1.75097e-13 3.10979e-18 3.0937e-18 -1.80376e-13 -8.86738e-13 -1.42265e-12 -8.22939e-13 -2.0277e-19 -6.44943e-13 1.75101e-13 -1.14205e-13 -7.11686e-13 -2.06762e-12 -2.01854e-12 -8.28123e-13 -5.54242e-13 -6.96294e-13 -7.50525e-13 -1.65105e-12 -2.26282e-13 -3.28142e-13 -8.24114e-13
146.013 2.93968e-13 4.90179e-13 5.34411e-13 7.19952e-13 8.46215e-13 3.29885e-13 -7.9151e-14 6.3558e-13 2.12993e-12 1.70379e-12 1.12944e-13 9.7434e-13 1.5563e-12 2.14819e-12 -5.48208e-18 -4.08378e-18 2.29767e-13 8.84323e-13 -2.29771e-13 -5.52279e-13 8.12631e-19 5.5228e-13 8.19478e-13 5.73593e-13 -3.388e-13 1.84558e-18 2.20967e-18 -1.12939e-13 -9.74342e-13 -1.5563e-12 -8.84328e-13 -1.17995e-18 -5.73595e-13 3.388e-13 7.91612e-14 -6.35567e-13 -2.12992e-12 -2.14819e-12 -8.19477e-13 -4.90176e-13 -5.34401e-13 -7.19943e-13 -1.70378e-12 -2.93965e-13 -3.29885e-13 -8.46216e-13
148.438 3.47496e-13 4.93729e-13 5.00209e-13 6.72393e-13 8.10825e-13 3.38458e-13 -9.28606e-14 7.07107e-13 2.2162e-12 1.66568e-12 1.53308e-13 1.06468e-12 1.64914e-12 2.19078e-12 -5.48958e-18 -5.0201e-18 1.78671e-13 7.94723e-13 -1.78677e-13 -4.63359e-13 5.57435e-20 4.63359e-13 8.70974e-13 5.67035e-13 -3.57597e-13 5.07782e-19 1.25619e-18 -1.53305e-13 -1.06468e-12 -1.64914e-12 -7.94725e-13 -1.75333e-18 -5.6704e-13 3.57594e-13 9.28694e-14 -7.07096e-13 -2.21619e-12 -2.19077e-12 -8.70973e-13 -4.93725e-13 -5.00199e-13 -6.72385e-13 -1.66568e-12 -3.47493e-13 -3.38458e-13 -8.10826e-13
150.863 3.32278e-13 5.17542e-13 5.67417e-13 6.18303e-13 7.34718e-13 3.35892e-13 3.98645e-14 8.67816e-13 2.29808e-12 1.59464e-12 2.76186e-13 1.11849e-12 1.67996e-12 2.18082e-12 -3.74323e-18 -5.41958e-18 1.00774e-13 6.61243e-13 -1.00781e-13 -4.02477e-13 -1.64903e-18 4.02475e-13 9.33416e-13 6.18091e-13 -2.50692e-13 2.65773e-19 7.46777e-19 -2.76185e-13 -1.11849e-12 -1.67996e-12 -6.61243e-13 -1.12819e-18 -6.18095e-13 2.5069e-13 -3.98594e-14 -8.67809e-13 -2.29807e-12 -2.18082e-12 -9.33415e-13 -5.17536e-13 -5.67408e-13 -6.18297e-13 -1.59464e-12 -3.32273e-13 -3.35889e-13 -7.34719e-13
153.288 2.47217e-13 5.16462e-13 6.60309e-13 5.88715e-13 6.71746e-13 3.1417e-13 2.12888e-13 1.01492e-12 2.35671e-12 1.58259e-12 4.10987e-13 1.11787e-12 1.66953e-12 2.19344e-12 -1.85353e-18 -5.26429e-18 7.22607e-14 6.21623e-13 -7.22694e-14 -4.24578e-13 -3.10775e-18 4.24572e-13 9.60993e-13 6.87161e-13 -1.02978e-13 1.52517e-18 1.01693e-18 -4.10986e-13 -1.11787e-12 -1.66953e-12 -6.21622e-13 5.40022e-19 -6.87161e-13 1.0298e-13 -2.12887e-13 -1.01492e-12 -2.35671e-12 -2.19344e-12 -9.60992e-13 -5.16455e-13 -6.60302e-13 -5.88711e-13 -1.58259e-12 -2.4721e-13 -3.14166e-13 -6.71745e-13
