# t  J_bond_sc_0  J_bond_sc_1  J_bond_sc_2  J_bond_sc_3  J_bond_sc_4  J_bond_sc_5  J_bond_sc_6  J_bond_sc_7  J_bond_sc_8  J_bond_sc_9  J_bond_sc_10  J_bond_sc_11  J_bond_sc_12  J_bond_sc_13  J_bond_sc_14  J_bond_sc_15  J_bond_sc_16  J_bond_sc_17  J_bond_sc_18  J_bond_sc_19  J_bond_sc_20  J_bond_sc_21  J_bond_sc_22  J_bond_sc_23  J_bond_sc_24  J_bond_sc_25  J_bond_sc_26  J_bond_sc_27  J_bond_sc_28  J_bond_sc_29  J_bond_sc_30  J_bond_sc_31  J_bond_sc_32  J_bond_sc_33  J_bond_sc_34  J_bond_sc_35  J_bond_sc_36  J_bond_sc_37  J_bond_sc_38  J_bond_sc_39  J_bond_sc_40  J_bond_sc_41  J_bond_sc_42  J_bond_sc_43  J_bond_sc_44  J_bond_sc_45  J_bond_sc_46  J_bond_sc_47  J_bond_sc_48  J_bond_sc_49  J_bond_sc_50  J_bond_sc_51  J_bond_sc_52  J_bond_sc_53  J_bond_sc_54  J_bond_sc_55  J_bond_sc_56  J_bond_sc_57  J_bond_sc_58  J_bond_sc_59
39418.3 3.08857e-10 9.07361e-11 -7.52602e-10 -5.29187e-10 7.5272e-10 2.00289e-09 -3.09338e-10 -5.33e-10 9.10577e-11 -2.34061e-09 -2.32908e-09 1.49909e-09 3.03888e-09 -8.83306e-10 -1.04313e-09 -3.0639e-09 -3.51912e-09 1.50954e-09 2.3561e-09 -1.03993e-09 -8.97821e-10 -2.04374e-09 -2.35609e-09 7.67131e-10 7.67131e-10 -5.39119e-10 -3.1653e-10 -3.1653e-10 -5.39118e-10 9.31487e-11 -9.31487e-11 8.78878e-10 -1.49092e-09 -1.02808e-09 3.02567e-09 -3.5206e-09 -3.02567e-09 3.51912e-09 -3.06389e-09 -3.03888e-09 1.50954e-09 -8.97821e-10 -1.03993e-09 1.02809e-09 -1.49092e-09 -8.78876e-10 2.32908e-09 -2.34061e-09 -2.00288e-09 1.49909e-09 -1.04313e-09 -8.83304e-10 5.29186e-10 -7.526e-10 -3.08856e-10 7.52718e-10 -5.32999e-10 -3.09337e-10 9.07358e-11 -9.10574e-11
39420.6 1.71255e-10 5.05053e-11 -4.1455e-10 -2.93447e-10 4.14444e-10 1.10427e-09 -1.70693e-10 -2.89213e-10 5.01529e-11 -1.26653e-09 -1.27917e-09 8.11091e-10 1.64778e-09 -4.8249e-10 -5.5349e-10 -1.62041e-09 -1.90168e-09 7.99285e-10 1.24932e-09 -5.56914e-10 -4.66795e-10 -1.05908e-09 -1.24932e-09 3.9849e-10 3.9849e-10 -2.82291e-10 -1.62935e-10 -1.62934e-10 -2.82291e-10 4.78551e-11 -4.7855e-11 4.87496e-10 -8.20101e-10 -5.70075e-10 1.66254e-09 -1.9001e-09 -1.66254e-09 1.90168e-09 -1.62041e-09 -1.64778e-09 7.99285e-10 -4.66795e-10 -5.56915e-10 5.70075e-10 -8.20101e-10 -4.87496e-10 1.27917e-09 -1.26653e-09 -1.10427e-09 8.11092e-10 -5.5349e-10 -4.8249e-10 2.93447e-10 -4.1455e-10 -1.71255e-10 4.14445e-10 -2.89213e-10 -1.70693e-10 5.05054e-11 -5.01531e-11
39422.9 -2.69627e-10 -7.91542e-11 6.57668e-10 4.61848e-10 -6.57791e-10 -1.74992e-09 2.70293e-10 4.66895e-10 -7.9575e-11 2.05137e-09 2.03628e-09 -1.31381e-09 -2.66258e-09 7.73076e-10 9.17136e-10 2.69525e-09 3.08497e-09 -1.32784e-09 -2.07182e-09 9.13025e-10 7.91814e-10 1.80375e-09 2.07182e-09 -6.76784e-10 -6.76784e-10 4.75112e-10 2.7955e-10 2.7955e-10 4.75112e-10 -8.23107e-11 8.23108e-11 -7.6713e-10 1.30308e-09 8.97366e-10 -2.64503e-09 3.08691e-09 2.64503e-09 -3.08497e-09 2.69525e-09 2.66258e-09 -1.32784e-09 7.91814e-10 9.13024e-10 -8.97367e-10 1.30308e-09 7.67128e-10 -2.03627e-09 2.05136e-09 1.74992e-09 -1.3138e-09 9.17135e-10 7.73074e-10 -4.61847e-10 6.57666e-10 2.69626e-10 -6.57789e-10 4.66894e-10 2.70292e-10 -7.91539e-11 7.95746e-11
39425.2 -2.32804e-10 -6.85599e-11 5.64731e-10 3.98756e-10 -5.64635e-10 -1.50377e-09 2.32457e-10 3.95993e-10 -6.83268e-11 1.73595e-09 1.74433e-09 -1.11168e-09 -2.25706e-09 6.5932e-10 7.63863e-10 2.23889e-09 2.6078e-09 -1.10411e-09 -1.72466e-09 7.66167e-10 6.48734e-10 1.47409e-09 1.72466e-09 -5.54149e-10 -5.54149e-10 3.91549e-10 2.272e-10 2.272e-10 3.91548e-10 -6.68012e-11 6.68012e-11 -6.62534e-10 1.11764e-09 7.7479e-10 -2.26666e-09 2.60678e-09 2.26666e-09 -2.6078e-09 2.23889e-09 2.25706e-09 -1.10411e-09 6.48734e-10 7.66167e-10 -7.7479e-10 1.11764e-09 6.62534e-10 -1.74433e-09 1.73595e-09 1.50377e-09 -1.11168e-09 7.63863e-10 6.5932e-10 -3.98756e-10 5.64731e-10 2.32804e-10 -5.64635e-10 3.95993e-10 2.32457e-10 -6.85599e-11 6.83267e-11
39427.4 2.16289e-10 6.34469e-11 -5.28432e-10 -3.7061e-10 5.28609e-10 1.40582e-09 -2.17031e-10 -3.7643e-10 6.39364e-11 -1.65477e-09 -1.63721e-09 1.05989e-09 2.14669e-09 -6.22191e-10 -7.42922e-10 -2.18477e-09 -2.48921e-09 1.07589e-09 1.67843e-09 -7.38087e-10 -6.44249e-10 -1.46814e-09 -1.67843e-09 5.50605e-10 5.50606e-10 -3.85808e-10 -2.27959e-10 -2.27959e-10 -3.85808e-10 6.71246e-11 -6.71245e-11 6.15405e-10 -1.04743e-09 -7.19988e-10 2.1265e-09 -2.49143e-09 -2.1265e-09 2.48921e-09 -2.18477e-09 -2.14669e-09 1.07589e-09 -6.44249e-10 -7.38086e-10 7.19989e-10 -1.04742e-09 -6.15403e-10 1.6372e-09 -1.65477e-09 -1.40581e-09 1.05989e-09 -7.42921e-10 -6.22188e-10 3.70609e-10 -5.28431e-10 -2.16288e-10 5.28608e-10 -3.76429e-10 -2.1703e-10 6.34465e-11 -6.39362e-11
39429.7 2.82055e-10 8.30022e-11 -6.85296e-10 -4.83271e-10 6.85276e-10 1.8245e-09 -2.81898e-10 -4.82162e-10 8.2912e-11 -2.11483e-09 -2.11808e-09 1.35442e-09 2.74823e-09 -8.01388e-10 -9.34577e-10 -2.74122e-09 -3.17781e-09 1.35125e-09 2.11031e-09 -9.35424e-10 -7.97435e-10 -1.81274e-09 -2.11031e-09 6.81114e-10 6.81114e-10 -4.803e-10 -2.7995e-10 -2.7995e-10 -4.803e-10 8.23183e-11 -8.23183e-11 8.02732e-10 -1.35676e-09 -9.38875e-10 2.75213e-09 -3.17743e-09 -2.75212e-09 3.17781e-09 -2.74122e-09 -2.74822e-09 1.35125e-09 -7.97435e-10 -9.35424e-10 9.38875e-10 -1.35676e-09 -8.02732e-10 2.11808e-09 -2.11483e-09 -1.8245e-09 1.35442e-09 -9.34577e-10 -8.01387e-10 4.83271e-10 -6.85295e-10 -2.82055e-10 6.85275e-10 -4.82162e-10 -2.81898e-10 8.3002e-11 -8.29119e-11
39432 -1.51823e-10 -4.44686e-11 3.71746e-10 2.60031e-10 -3.71902e-10 -9.88604e-10 1.52633e-10 2.66186e-10 -4.49818e-11 1.17137e-09 1.15295e-09 -7.50245e-10 -1.51864e-09 4.39111e-10 5.29389e-10 1.5585e-09 1.76291e-09 -7.67356e-10 -1.19635e-09 5.2438e-10 4.62004e-10 1.05429e-09 1.19635e-09 -3.95088e-10 -3.95089e-10 2.76211e-10 1.6395e-10 1.6395e-10 2.76211e-10 -4.83241e-11 4.83241e-11 -4.31858e-10 7.37148e-10 5.05264e-10 -1.49722e-09 1.76524e-09 1.49722e-09 -1.76291e-09 1.5585e-09 1.51863e-09 -7.67355e-10 4.62003e-10 5.24378e-10 -5.05264e-10 7.37147e-10 4.31856e-10 -1.15295e-09 1.17136e-09 9.886e-10 -7.50243e-10 5.29388e-10 4.39109e-10 -2.6003e-10 3.71745e-10 1.51822e-10 -3.71901e-10 2.66184e-10 1.52632e-10 -4.44684e-11 4.49815e-11
39434.3 -3.16643e-10 -9.31161e-11 7.70061e-10 5.42385e-10 -7.7006e-10 -2.04981e-09 3.16742e-10 5.43066e-10 -9.31714e-11 2.38315e-09 2.38118e-09 -1.52622e-09 -3.09605e-09 9.01855e-10 1.05645e-09 3.10029e-09 3.58183e-09 -1.52818e-09 -2.38584e-09 1.05592e-09 9.04192e-10 2.05696e-09 2.38584e-09 -7.72566e-10 -7.72566e-10 5.44202e-10 3.1788e-10 3.1788e-10 5.44201e-10 -9.35232e-11 9.35232e-11 -9.01031e-10 1.52483e-09 1.05384e-09 -3.09368e-09 3.58212e-09 3.09368e-09 -3.58183e-09 3.10029e-09 3.09605e-09 -1.52818e-09 9.04192e-10 1.05592e-09 -1.05384e-09 1.52483e-09 9.0103e-10 -2.38117e-09 2.38315e-09 2.04981e-09 -1.52622e-09 1.05645e-09 9.01854e-10 -5.42384e-10 7.7006e-10 3.16642e-10 -7.70059e-10 5.43065e-10 3.16742e-10 -9.3116e-11 9.31711e-11
39436.6 7.94193e-11 2.31833e-11 -1.95728e-10 -1.36134e-10 1.95912e-10 5.20126e-10 -8.01764e-11 -1.4207e-10 2.36824e-11 -6.26575e-10 -6.08663e-10 4.01411e-10 8.10745e-10 -2.32832e-10 -2.87828e-10 -8.49583e-10 -9.44037e-10 4.17744e-10 6.50746e-10 -2.82908e-10 -2.55338e-10 -5.83719e-10 -6.50745e-10 2.18365e-10 2.18365e-10 -1.51648e-10 -9.13307e-11 -9.13306e-11 -1.51648e-10 2.69377e-11 -2.69377e-11 2.25904e-10 -3.88681e-10 -2.6443e-10 7.90128e-10 -9.46273e-10 -7.90127e-10 9.44037e-10 -8.49582e-10 -8.10742e-10 4.17743e-10 -2.55338e-10 -2.82906e-10 2.6443e-10 -3.8868e-10 -2.25903e-10 6.08662e-10 -6.26573e-10 -5.20123e-10 4.01409e-10 -2.87827e-10 -2.32831e-10 1.36133e-10 -1.95727e-10 -7.94186e-11 1.9591e-10 -1.42069e-10 -8.01757e-11 2.31831e-11 -2.36823e-11
39438.9 3.34602e-10 9.83531e-11 -8.14565e-10 -5.73296e-10 8.14643e-10 2.16807e-09 -3.34895e-10 -5.75663e-10 9.85539e-11 -2.52699e-09 -2.5198e-09 1.61844e-09 3.28183e-09 -9.54912e-10 -1.12314e-09 -3.29744e-09 -3.79864e-09 1.62488e-09 2.5366e-09 -1.12113e-09 -9.64013e-10 -2.19347e-09 -2.5366e-09 8.23599e-10 8.23599e-10 -5.79433e-10 -3.39408e-10 -3.39408e-10 -5.79433e-10 9.98569e-11 -9.98568e-11 9.52181e-10 -1.61335e-09 -1.11378e-09 3.27364e-09 -3.79957e-09 -3.27364e-09 3.79864e-09 -3.29744e-09 -3.28182e-09 1.62488e-09 -9.64013e-10 -1.12113e-09 1.11378e-09 -1.61335e-09 -9.5218e-10 2.51979e-09 -2.52699e-09 -2.16807e-09 1.61844e-09 -1.12314e-09 -9.5491e-10 5.73295e-10 -8.14564e-10 -3.34601e-10 8.14642e-10 -5.75662e-10 -3.34894e-10 9.83529e-11 -9.85538e-11
39441.1 -3.04362e-12 -7.32146e-13 9.64874e-12 5.14716e-12 -9.78303e-12 -2.48246e-11 3.74067e-12 1.04202e-11 -1.17111e-12 4.87025e-11 3.29459e-11 -3.12443e-11 -6.05015e-11 1.4715e-11 3.07224e-11 9.46177e-11 7.53694e-11 -4.59303e-11 -7.01372e-11 2.64499e-11 3.42947e-11 8.11021e-11 7.01366e-11 -2.96553e-11 -2.96554e-11 1.90298e-11 1.34215e-11 1.34215e-11 1.90296e-11 -4.03491e-12 4.03512e-12 -8.48826e-12 2.00191e-11 1.00604e-11 -4.21343e-11 7.73358e-11 4.2133e-11 -7.53693e-11 9.46171e-11 6.04995e-11 -4.593e-11 3.42945e-11 2.64492e-11 -1.00604e-11 2.00185e-11 8.4874e-12 -3.29451e-11 4.8701e-11 2.48223e-11 -3.12433e-11 3.07218e-11 1.47139e-11 -5.14683e-12 9.64794e-12 3.04318e-12 -9.78214e-12 1.04197e-11 3.74017e-12 -7.32013e-13 1.17095e-12
39443.4 -3.35208e-10 -9.84792e-11 8.16603e-10 5.74192e-10 -8.16693e-10 -2.1732e-09 3.35726e-10 5.78094e-10 -9.8804e-11 2.53862e-09 2.52698e-09 -1.62584e-09 -3.2963e-09 9.58389e-10 1.13091e-09 3.3215e-09 3.8168e-09 -1.63672e-09 -2.55442e-09 1.12774e-09 9.72814e-10 2.21478e-09 2.55442e-09 -8.3136e-10 -8.3136e-10 5.84457e-10 3.42848e-10 3.42848e-10 5.84457e-10 -1.00914e-10 1.00914e-10 -9.53784e-10 1.61757e-09 1.11564e-09 -3.28273e-09 3.8183e-09 3.28273e-09 -3.8168e-09 3.3215e-09 3.29629e-09 -1.63671e-09 9.72814e-10 1.12774e-09 -1.11564e-09 1.61757e-09 9.53782e-10 -2.52698e-09 2.53862e-09 2.1732e-09 -1.62584e-09 1.1309e-09 9.58387e-10 -5.74192e-10 8.16602e-10 3.35208e-10 -8.16691e-10 5.78093e-10 3.35725e-10 -9.84791e-11 9.88037e-11
39445.7 -7.35126e-11 -2.17463e-11 1.76866e-10 1.25861e-10 -1.76731e-10 -4.7145e-10 7.29894e-11 1.21733e-10 -2.13988e-11 5.31869e-10 5.44348e-10 -3.40518e-10 -6.93378e-10 2.04444e-10 2.28294e-10 6.66308e-10 7.97659e-10 -3.29177e-10 -5.15015e-10 2.31721e-10 1.88718e-10 4.27167e-10 5.15015e-10 -1.61085e-10 -1.61085e-10 1.15075e-10 6.51867e-11 6.51866e-11 1.15075e-10 -1.91265e-11 1.91266e-11 -2.09258e-10 3.49399e-10 2.44593e-10 -7.07726e-10 7.96132e-10 7.07726e-10 -7.97659e-10 6.66308e-10 6.93379e-10 -3.29178e-10 1.88718e-10 2.31721e-10 -2.44593e-10 3.494e-10 2.09258e-10 -5.44348e-10 5.3187e-10 4.71451e-10 -3.40519e-10 2.28294e-10 2.04445e-10 -1.25861e-10 1.76867e-10 7.35128e-11 -1.76731e-10 1.21733e-10 7.29896e-11 -2.17465e-11 2.13987e-11
39448 3.18265e-10 9.34655e-11 -7.76026e-10 -5.45312e-10 7.76183e-10 2.06506e-09 -3.18908e-10 -5.50379e-10 9.38923e-11 -2.41756e-09 -2.40225e-09 1.5484e-09 3.13817e-09 -9.11525e-10 -1.07939e-09 -3.17136e-09 -3.63527e-09 1.56231e-09 2.43816e-09 -1.07517e-09 -9.30767e-10 -2.11933e-09 -2.43816e-09 7.95338e-10 7.95338e-10 -5.58533e-10 -3.28444e-10 -3.28443e-10 -5.58532e-10 9.66702e-11 -9.66702e-11 9.05625e-10 -1.53754e-09 -1.05941e-09 3.1206e-09 -3.63721e-09 -3.12059e-09 3.63527e-09 -3.17136e-09 -3.13817e-09 1.56231e-09 -9.30767e-10 -1.07517e-09 1.05941e-09 -1.53754e-09 -9.05623e-10 2.40225e-09 -2.41755e-09 -2.06505e-09 1.5484e-09 -1.07938e-09 -9.11523e-10 5.45312e-10 -7.76025e-10 -3.18264e-10 7.76181e-10 -5.50377e-10 -3.18907e-10 9.34652e-11 -9.38921e-11
39450.3 1.46078e-10 4.30532e-11 -3.54023e-10 -2.50324e-10 3.53959e-10 9.42878e-10 -1.45715e-10 -2.47633e-10 4.28307e-11 -1.08494e-09 -1.09294e-09 6.9482e-10 1.41098e-09 -4.1261e-10 -4.75771e-10 -1.39368e-09 -1.62938e-09 6.87267e-10 1.07398e-09 -4.77914e-10 -4.02727e-10 -9.142e-10 -1.07398e-09 3.43824e-10 3.43824e-10 -2.43201e-10 -1.40832e-10 -1.40831e-10 -2.43201e-10 4.13739e-11 -4.13739e-11 4.15813e-10 -7.00537e-10 -4.86285e-10 1.42038e-09 -1.62841e-09 -1.42038e-09 1.62938e-09 -1.39368e-09 -1.41098e-09 6.87266e-10 -4.02727e-10 -4.77914e-10 4.86285e-10 -7.00537e-10 -4.15813e-10 1.09294e-09 -1.08494e-09 -9.42878e-10 6.94819e-10 -4.75771e-10 -4.1261e-10 2.50324e-10 -3.54023e-10 -1.46078e-10 3.53959e-10 -2.47633e-10 -1.45715e-10 4.30532e-11 -4.28308e-11
39452.6 -2.84865e-10 -8.36113e-11 6.95062e-10 4.87948e-10 -6.95209e-10 -1.84935e-09 2.85638e-10 4.93805e-10 -8.40996e-11 2.16989e-09 2.15238e-09 -1.38973e-09 -2.81617e-09 8.17378e-10 9.71036e-10 2.85409e-09 3.26346e-09 -1.40603e-09 -2.19367e-09 9.66273e-10 8.39144e-10 1.91186e-09 2.19367e-09 -7.17273e-10 -7.17273e-10 5.03352e-10 2.96397e-10 2.96397e-10 5.03352e-10 -8.72792e-11 8.72792e-11 -8.10471e-10 1.37727e-09 9.4808e-10 -2.79579e-09 3.26567e-09 2.79578e-09 -3.26346e-09 2.85409e-09 2.81616e-09 -1.40603e-09 8.39144e-10 9.66272e-10 -9.48081e-10 1.37727e-09 8.10469e-10 -2.15238e-09 2.16989e-09 1.84934e-09 -1.38973e-09 9.71034e-10 8.17375e-10 -4.87947e-10 6.9506e-10 2.84864e-10 -6.95208e-10 4.93804e-10 2.85637e-10 -8.36111e-11 8.40993e-11
39454.9 -2.11077e-10 -6.2115e-11 5.12683e-10 3.61531e-10 -5.12634e-10 -1.36491e-09 2.10961e-10 3.60546e-10 -6.20308e-11 1.58141e-09 1.58445e-09 -1.01273e-09 -2.05529e-09 5.99527e-10 6.98523e-10 2.04868e-09 2.37625e-09 -1.01008e-09 -1.57733e-09 6.99366e-10 5.95598e-10 1.35423e-09 1.57733e-09 -5.08848e-10 -5.08848e-10 3.58982e-10 2.08996e-10 2.08996e-10 3.58982e-10 -6.14723e-11 6.14724e-11 -6.00655e-10 1.0149e-09 7.02469e-10 -2.05872e-09 2.37592e-09 2.05872e-09 -2.37625e-09 2.04868e-09 2.05529e-09 -1.01008e-09 5.95597e-10 6.99365e-10 -7.02469e-10 1.0149e-09 6.00654e-10 -1.58445e-09 1.58141e-09 1.36491e-09 -1.01273e-09 6.98523e-10 5.99526e-10 -3.61531e-10 5.12683e-10 2.11077e-10 -5.12634e-10 3.60546e-10 2.10961e-10 -6.21149e-11 6.20306e-11
39457.1 2.36572e-10 6.94038e-11 -5.77875e-10 -4.05362e-10 5.78064e-10 1.53741e-09 -2.37352e-10 -4.1148e-10 6.99181e-11 -1.80872e-09 -1.79026e-09 1.1585e-09 2.34657e-09 -6.80261e-10 -8.11618e-10 -2.3866e-09 -2.72072e-09 1.17533e-09 1.83363e-09 -8.06547e-10 -7.03457e-10 -1.60294e-09 -1.83363e-09 6.01204e-10 6.01204e-10 -4.2135e-10 -2.48849e-10 -2.48849e-10 -4.2135e-10 7.32733e-11 -7.32732e-11 6.73122e-10 -1.14538e-09 -7.87505e-10 2.32533e-09 -2.72302e-09 -2.32532e-09 2.72072e-09 -2.3866e-09 -2.34657e-09 1.17533e-09 -7.03456e-10 -8.06546e-10 7.87505e-10 -1.14538e-09 -6.7312e-10 1.79026e-09 -1.80872e-09 -1.5374e-09 1.1585e-09 -8.11617e-10 -6.80259e-10 4.05362e-10 -5.77873e-10 -2.36571e-10 5.78063e-10 -4.11479e-10 -2.37351e-10 6.94035e-11 -6.99179e-11
39459.4 2.64947e-10 7.79137e-11 -6.44521e-10 -4.53969e-10 6.44554e-10 1.71566e-09 -2.6503e-10 -4.54722e-10 7.79796e-11 -1.99546e-09 -1.99311e-09 1.278e-09 2.5921e-09 -7.54838e-10 -8.84963e-10 -2.59722e-09 -2.99916e-09 1.27998e-09 1.99851e-09 -8.84277e-10 -7.57889e-10 -1.72381e-09 -1.99851e-09 6.47418e-10 6.47418e-10 -4.55873e-10 -2.66549e-10 -2.66549e-10 -4.55873e-10 7.84022e-11 -7.84021e-11 7.54003e-10 -1.27636e-09 -8.8194e-10 2.58954e-09 -2.99949e-09 -2.58953e-09 2.99916e-09 -2.59722e-09 -2.5921e-09 1.27997e-09 -7.57889e-10 -8.84276e-10 8.8194e-10 -1.27636e-09 -7.54002e-10 1.99311e-09 -1.99546e-09 -1.71565e-09 1.278e-09 -8.84962e-10 -7.54837e-10 4.53969e-10 -6.4452e-10 -2.64947e-10 6.44553e-10 -4.54722e-10 -2.6503e-10 7.79136e-11 -7.79794e-11
39461.7 -1.76105e-10 -5.16176e-11 4.30669e-10 3.01623e-10 -4.30821e-10 -1.14552e-09 1.76886e-10 3.07542e-10 -5.21105e-11 1.3527e-09 1.335e-09 -8.66379e-10 -1.7544e-09 5.07948e-10 6.09277e-10 1.79271e-09 2.03537e-09 -8.82856e-10 -1.37676e-09 6.04477e-10 5.29944e-10 1.2087e-09 1.37676e-09 -4.53131e-10 -4.53131e-10 3.17202e-10 1.87762e-10 1.87762e-10 3.17201e-10 -5.53264e-11 5.53265e-11 -5.00962e-10 8.53775e-10 5.86079e-10 -1.73379e-09 2.03758e-09 1.73378e-09 -2.03537e-09 1.79271e-09 1.7544e-09 -8.82855e-10 5.29943e-10 6.04476e-10 -5.86079e-10 8.53774e-10 5.00961e-10 -1.335e-09 1.35269e-09 1.14551e-09 -8.66377e-10 6.09276e-10 5.07947e-10 -3.01623e-10 4.30668e-10 1.76104e-10 -4.3082e-10 3.07541e-10 1.76885e-10 -5.16175e-11 5.21103e-11
39464 -3.05097e-10 -8.96656e-11 7.42773e-10 5.22604e-10 -7.42823e-10 -1.97689e-09 3.05431e-10 5.25079e-10 -8.98708e-11 2.30523e-09 2.29787e-09 -1.47635e-09 -2.99384e-09 8.71063e-10 1.02507e-09 3.00975e-09 3.46546e-09 -1.48327e-09 -2.31522e-09 1.02307e-09 8.80122e-10 2.00321e-09 2.31522e-09 -7.52102e-10 -7.52102e-10 5.2913e-10 3.09896e-10 3.09896e-10 5.2913e-10 -9.12013e-11 9.12014e-11 -8.68129e-10 1.47112e-09 1.01541e-09 -2.98523e-09 3.46643e-09 2.98523e-09 -3.46546e-09 3.00975e-09 2.99384e-09 -1.48327e-09 8.80121e-10 1.02307e-09 -1.01541e-09 1.47112e-09 8.68128e-10 -2.29787e-09 2.30523e-09 1.97688e-09 -1.47634e-09 1.02507e-09 8.71061e-10 -5.22604e-10 7.42772e-10 3.05097e-10 -7.42821e-10 5.25078e-10 3.0543e-10 -8.96655e-11 8.98706e-11
39466.3 1.0642e-10 3.11481e-11 -2.61042e-10 -1.82392e-10 2.61209e-10 6.94138e-10 -1.07079e-10 -1.87576e-10 3.1584e-11 -8.25817e-10 -8.10167e-10 5.29011e-10 1.07005e-09 -3.08813e-10 -3.7475e-10 -1.10399e-09 -1.2432e-09 5.43268e-10 8.46964e-10 -3.70457e-10 -3.28508e-10 -7.49704e-10 -8.46963e-10 2.80838e-10 2.80838e-10 -1.95943e-10 -1.16847e-10 -1.16847e-10 -1.95943e-10 3.44325e-11 -3.44326e-11 3.02764e-10 -5.17874e-10 -3.54304e-10 1.05203e-09 -1.24512e-09 -1.05203e-09 1.2432e-09 -1.10399e-09 -1.07005e-09 5.43267e-10 -3.28508e-10 -3.70456e-10 3.54304e-10 -5.17874e-10 -3.02763e-10 8.10166e-10 -8.25815e-10 -6.94136e-10 5.2901e-10 -3.7475e-10 -3.08812e-10 1.82392e-10 -2.61042e-10 -1.06419e-10 2.61208e-10 -1.87575e-10 -1.07079e-10 3.11479e-11 -3.15839e-11
39468.6 3.29259e-10 9.67339e-11 -8.02267e-10 -5.64149e-10 8.02393e-10 2.13509e-09 -3.29756e-10 -5.68092e-10 9.70665e-11 -2.49465e-09 -2.48272e-09 1.59776e-09 3.23895e-09 -9.41523e-10 -1.11157e-09 -3.26483e-09 -3.75068e-09 1.60856e-09 2.51068e-09 -1.10827e-09 -9.56554e-10 -2.17736e-09 -2.51068e-09 8.17308e-10 8.17308e-10 -5.74422e-10 -3.37208e-10 -3.37208e-10 -5.74422e-10 9.92318e-11 -9.92318e-11 9.36942e-10 -1.58929e-09 -1.096e-09 3.22528e-09 -3.75219e-09 -3.22528e-09 3.75068e-09 -3.26483e-09 -3.23894e-09 1.60856e-09 -9.56554e-10 -1.10827e-09 1.09601e-09 -1.58929e-09 -9.36941e-10 2.48271e-09 -2.49465e-09 -2.13509e-09 1.59775e-09 -1.11157e-09 -9.41521e-10 5.64148e-10 -8.02266e-10 -3.29259e-10 8.02391e-10 -5.68091e-10 -3.29756e-10 9.67337e-11 -9.70663e-11
39470.8 -3.13407e-11 -9.09175e-12 7.79122e-11 5.36187e-11 -7.80143e-11 -2.06754e-10 3.18829e-11 5.7687e-11 -9.42954e-12 2.55427e-10 2.43297e-10 -1.63624e-10 -3.2978e-10 9.38649e-11 1.20167e-10 3.56042e-10 3.85588e-10 -1.74992e-10 -2.71991e-10 1.16895e-10 1.08914e-10 2.5016e-10 2.71991e-10 -9.33509e-11 -9.33509e-11 6.43562e-11 3.93234e-11 3.93235e-11 6.43563e-11 -1.1638e-11 1.16381e-11 -8.90442e-11 1.54964e-10 1.0424e-10 -3.15586e-10 3.87076e-10 3.15586e-10 -3.85588e-10 3.56042e-10 3.29779e-10 -1.74992e-10 1.08914e-10 1.16895e-10 -1.0424e-10 1.54964e-10 8.90437e-11 -2.43296e-10 2.55426e-10 2.06753e-10 -1.63623e-10 1.20167e-10 9.38645e-11 -5.36185e-11 7.79118e-11 3.13405e-11 -7.80139e-11 5.76867e-11 3.18827e-11 -9.09162e-12 9.42949e-12
39473.1 -3.3639e-10 -9.87893e-11 8.20009e-10 5.76215e-10 -8.20136e-10 -2.18208e-09 3.37069e-10 5.81346e-10 -9.92166e-11 2.55358e-09 2.53825e-09 -1.63545e-09 -3.31509e-09 9.63172e-10 1.13967e-09 3.34828e-09 3.8398e-09 -1.64974e-09 -2.57441e-09 1.13551e-09 9.82205e-10 2.23682e-09 2.57441e-09 -8.39457e-10 -8.39457e-10 5.89717e-10 3.46475e-10 3.46475e-10 5.89717e-10 -1.01999e-10 1.01999e-10 -9.57115e-10 1.62454e-09 1.11957e-09 -3.29723e-09 3.84174e-09 3.29722e-09 -3.8398e-09 3.34827e-09 3.31508e-09 -1.64974e-09 9.82205e-10 1.13551e-09 -1.11957e-09 1.62454e-09 9.57114e-10 -2.53825e-09 2.55358e-09 2.18208e-09 -1.63545e-09 1.13967e-09 9.6317e-10 -5.76214e-10 8.20008e-10 3.36389e-10 -8.20135e-10 5.81345e-10 3.37068e-10 -9.8789e-11 9.92164e-11
39475.4 -4.54297e-11 -1.34387e-11 1.09273e-10 7.77504e-11 -1.09179e-10 -2.9125e-10 4.51089e-11 7.51803e-11 -1.32218e-11 3.28483e-10 3.36282e-10 -2.10282e-10 -4.28261e-10 1.26313e-10 1.40942e-10 4.11327e-10 4.92613e-10 -2.0325e-10 -3.17947e-10 1.43087e-10 1.16426e-10 2.63617e-10 3.17947e-10 -9.94064e-11 -9.94063e-11 7.10458e-11 4.01945e-11 4.01945e-11 7.10457e-11 -1.17975e-11 1.17975e-11 -1.29299e-10 2.15842e-10 1.5112e-10 -4.37197e-10 4.91688e-10 4.37197e-10 -4.92613e-10 4.11327e-10 4.2826e-10 -2.0325e-10 1.16426e-10 1.43086e-10 -1.5112e-10 2.15842e-10 1.29299e-10 -3.36282e-10 3.28483e-10 2.9125e-10 -2.10282e-10 1.40942e-10 1.26313e-10 -7.77505e-11 1.09273e-10 4.543e-11 -1.09179e-10 7.51803e-11 4.5109e-11 -1.34387e-11 1.32217e-11
